GeneID	GSM2810102	GSM2810103	GSM2810104	GSM2810105	GSM2810106	GSM2810107	GSM2810114	GSM2810115	GSM2810116	GSM2810117	GSM2810118	GSM2810119
100189099	0	0	1	1	0	0	1	0	0	3	0	4
100189067	0	2	1	2	0	0	0	0	0	7	0	0
100189014	0	1	0	0	0	0	0	0	0	0	0	0
100189310	0	3	0	5	2	2	6	0	0	3	0	5
10279	16	51	45	121	43	49	33	52	59	84	121	148
7202	0	9	2	0	0	3	0	5	0	0	0	0
100189213	0	6	0	0	4	0	0	0	1	1	0	2
100189363	0	4	0	3	3	4	9	0	1	2	0	8
100189408	0	0	0	0	0	2	2	5	7	0	0	1
100189329	0	2	0	1	5	4	0	0	10	3	0	0
100189002	3	3	0	1	0	0	3	0	0	3	0	0
94026	8	41	10	47	39	50	33	54	42	34	39	62
105375107	4	26	7	22	2	10	21	6	29	20	26	28
387316	16	5	1	7	1	10	0	0	8	1	15	1
100189345	0	0	3	0	10	4	0	0	0	1	0	0
100189182	0	2	2	1	3	0	0	0	0	0	0	0
7754	18	25	14	39	19	16	8	15	29	34	33	12
346157	4	42	28	55	28	34	35	34	53	29	31	61
7738	17	47	44	60	50	43	42	29	56	47	90	101
105375001	9	26	15	32	9	18	33	36	21	22	41	20
100189077	2	2	4	1	0	0	1	8	0	2	0	1
100189158	0	0	2	2	0	2	0	0	0	0	0	0
23437	6	0	0	4	0	3	0	0	0	1	1	0
100189247	0	3	0	0	9	3	0	3	0	0	11	1
100189292	1	2	1	2	6	3	0	7	0	6	0	3
107986584	22	39	22	38	37	29	43	29	9	35	61	46
23540	10	0	1	3	0	4	3	0	0	0	0	0
100189189	0	0	0	0	2	3	0	0	0	0	0	0
790951	0	1	0	9	0	2	0	0	0	0	0	9
100189352	0	0	0	8	0	2	0	0	0	2	0	6
94017	0	4	3	3	0	2	0	8	0	12	0	8
100189268	0	0	0	0	0	0	0	0	0	2	0	0
100189070	0	0	0	1	3	7	3	0	0	0	6	0
100189012	1	7	6	0	0	0	0	0	0	0	0	4
100189390	9	0	0	10	1	0	10	0	0	4	0	4
100189200	0	0	2	0	0	0	0	0	0	2	1	2
100189053	0	0	0	4	0	0	0	0	0	0	0	0
100189297	0	0	0	1	1	1	0	0	0	6	4	3
100189038	1	5	1	6	11	7	1	0	5	13	0	5
100189301	6	4	0	0	1	4	2	7	5	1	13	3
100189300	6	8	0	3	11	7	1	0	0	0	7	2
100189131	0	1	3	2	1	0	0	9	12	2	0	8
791231	0	0	0	1	4	0	0	0	0	0	0	0
100189095	0	4	0	4	0	0	0	5	0	7	0	4
100189428	0	0	0	7	1	0	0	0	13	2	0	4
100189205	2	0	3	1	3	0	0	8	0	4	6	0
100189161	3	7	0	2	2	4	5	0	3	0	0	5
100189340	0	1	0	2	0	0	0	0	0	0	21	1
100189071	15	3	22	7	0	6	8	8	5	3	12	5
100507173	7	22	10	25	12	18	43	9	15	27	44	38
100189164	0	0	0	8	0	0	11	0	2	7	0	4
100189374	0	0	0	2	0	0	0	0	10	1	0	1
100189101	0	0	0	2	2	9	0	10	0	1	0	2
791230	0	4	0	3	0	3	3	0	0	2	0	0
100131289	3	12	10	8	9	13	7	0	27	12	22	22
7212	5	0	0	0	0	0	0	0	0	0	1	0
100189214	0	3	0	0	2	0	0	0	0	0	0	2
100189074	0	0	0	2	0	0	3	0	0	0	0	0
8340	21	30	6	18	38	19	25	39	15	16	27	21
8329	63	44	24	31	35	60	40	64	64	39	14	52
8357	1021	447	622	1020	253	422	215	429	289	338	293	1004
8331	31	15	19	32	15	24	31	40	38	37	37	29
8342	13	15	7	12	12	23	20	8	14	24	7	19
8363	77	98	85	64	77	126	142	152	75	116	151	91
8362	111	107	119	61	66	165	155	187	82	130	173	98
8330	42	5	22	44	9	29	34	12	21	7	35	40
8341	27	21	29	80	22	37	25	46	16	54	115	99
8332	23	51	22	34	11	29	49	18	33	39	52	31
3009	45	38	31	69	34	76	68	99	94	53	158	69
8354	28	19	37	23	15	30	38	31	38	47	54	36
8368	31	46	9	16	14	44	56	56	14	68	32	53
8356	34	9	3	9	27	12	41	24	0	13	14	26
8336	73	58	49	78	51	57	51	111	34	53	16	79
8348	45	52	12	31	32	28	15	35	38	50	14	79
100189315	0	0	0	3	2	0	0	0	0	3	0	0
100189314	0	0	0	0	0	0	1	0	0	0	4	0
81697	0	10	0	4	7	0	13	0	13	1	8	9
26212	4	7	8	8	8	6	3	8	3	14	0	10
442179	0	8	2	9	7	3	2	22	2	1	19	13
102724889	2	0	8	7	6	3	4	0	9	5	6	6
7718	8	22	12	18	20	8	12	25	33	7	22	13
221584	0	29	15	32	10	30	34	7	29	33	12	36
100129195	27	11	15	30	35	28	13	36	30	30	13	38
80345	5	35	15	59	9	19	32	8	20	12	24	27
7745	65	40	90	92	37	54	34	27	117	60	76	92
651302	7	3	4	14	23	20	8	1	18	14	22	13
100189159	0	1	0	13	3	3	3	1	1	0	0	0
222699	26	27	10	77	22	20	41	39	21	45	92	69
7746	17	23	27	34	33	30	30	1	26	24	37	55
387032	26	82	30	48	28	50	69	47	73	40	45	103
222698	1	11	5	18	11	8	36	15	29	7	51	8
7741	23	16	20	28	67	22	17	12	19	44	21	35
84547	0	30	14	56	32	37	23	29	45	40	21	73
64288	38	78	38	141	71	41	64	61	79	102	145	111
80317	35	50	32	68	52	62	72	49	36	39	64	51
9753	22	86	54	98	69	85	84	9	43	90	83	90
105374998	0	11	9	4	5	7	0	9	8	4	4	5
105374997	5	47	6	10	8	19	0	13	2	7	10	3
222696	52	58	32	56	45	47	41	41	57	78	46	89
100189344	0	0	0	0	2	1	0	0	1	2	0	0
100189118	0	0	2	0	0	0	0	0	0	0	0	0
100189035	0	0	3	4	5	4	0	0	0	3	0	1
257202	3	24	12	27	13	10	21	3	13	16	5	23
2880	3	11	14	39	17	10	5	25	18	20	50	29
100189348	0	0	5	9	2	1	0	0	5	1	0	3
107986586	0	0	0	2	2	1	11	0	0	2	20	2
100189034	0	0	0	2	2	0	1	0	0	2	4	2
114821	7	47	22	79	47	29	60	27	39	54	29	49
100189138	0	0	0	4	1	2	3	0	0	0	0	0
100189225	0	2	1	6	2	0	6	0	0	1	0	5
100189299	0	6	0	4	0	3	2	0	0	4	0	12
105374996	3	8	1	13	11	2	6	10	0	12	5	10
100189114	0	0	0	0	0	4	0	0	9	0	0	0
100189360	0	1	0	1	0	1	3	0	0	0	0	3
387055	1	12	5	8	0	13	3	0	8	2	4	10
100189046	0	0	0	1	7	0	0	0	0	5	0	0
100189400	0	4	0	1	4	0	0	0	0	1	0	5
100189395	0	8	2	0	0	2	0	12	1	1	0	3
100189092	0	0	2	3	10	1	0	0	5	0	0	0
100189433	0	4	1	4	2	2	0	0	0	4	9	4
100189033	7	0	2	4	5	1	0	0	0	0	0	8
100189178	0	2	2	7	0	6	0	1	0	1	7	0
100189365	0	0	0	0	0	3	0	2	0	0	0	0
100189332	0	0	0	0	0	0	2	6	0	3	0	0
100189082	12	6	0	4	0	4	10	0	0	8	0	3
100189149	0	1	3	4	0	3	0	0	0	0	0	5
100189137	0	4	1	0	0	2	5	0	0	0	2	0
100189346	0	2	2	2	0	0	2	0	6	2	14	2
100189170	0	4	0	1	10	0	6	0	0	1	0	0
100189066	0	5	0	7	2	4	0	0	0	3	13	1
100189093	0	0	3	7	4	3	0	0	0	5	0	9
401242	14	7	9	13	10	2	12	16	12	20	29	32
100189295	0	0	0	13	0	0	2	0	0	9	3	7
100189084	0	0	0	1	0	0	4	0	0	1	0	0
107987402	0	0	0	4	6	8	0	0	0	0	0	4
414760	4	5	4	9	4	3	1	11	0	13	9	7
5987	131	60	120	107	85	93	116	136	83	144	156	73
100189237	0	0	1	4	2	6	4	0	0	0	0	0
100189121	9	0	0	1	3	5	5	0	0	0	0	1
100189202	2	1	1	6	6	5	2	2	3	0	0	4
729583	5	1	3	16	20	14	11	2	3	2	0	8
100189216	0	0	2	3	0	3	0	9	16	0	0	0
100189234	0	3	0	3	5	0	0	0	7	2	0	0
100189111	0	4	0	2	6	0	7	0	0	0	0	0
100189254	0	0	0	0	2	4	0	0	0	0	0	0
100189024	5	7	1	0	0	3	0	0	1	0	0	0
414761	22	19	1	22	20	3	11	3	35	22	2	24
100189169	0	0	3	5	0	0	0	0	2	9	8	7
282890	7	21	11	47	36	13	40	23	19	28	19	45
105375002	0	11	1	15	11	11	3	14	16	7	0	14
100129636	0	11	2	12	3	5	3	7	14	5	1	2
26692	5	15	3	5	0	4	4	0	0	1	0	0
442184	11	9	3	1	6	3	2	11	10	1	0	4
442185	0	10	10	11	5	19	5	17	3	5	4	5
105375003	2	6	0	5	0	10	0	0	0	0	0	2
442186	5	13	1	10	7	13	11	2	11	3	0	14
26707	3	3	6	10	7	5	6	6	0	3	2	6
101929006	4	1	3	6	3	7	0	2	7	2	11	1
105375006	0	3	7	10	6	8	2	4	0	4	14	4
105375005	3	13	6	17	6	5	5	0	11	11	9	2
442191	0	0	0	13	7	5	27	4	14	3	8	5
81696	5	14	0	8	5	7	4	7	0	0	0	10
81797	7	6	2	8	9	16	3	0	16	8	3	10
26529	0	6	1	9	7	4	14	16	4	6	10	2
105379641	5	18	3	10	1	4	8	0	0	4	0	0
26530	7	2	6	11	4	10	7	1	0	14	0	3
26531	3	31	4	15	10	11	25	0	12	20	0	19
442194	3	26	5	35	8	9	15	25	18	30	12	20
26716	14	44	24	55	31	26	37	42	31	44	31	42
105375008	1	8	4	3	3	1	0	0	6	1	0	0
116511	8	6	11	26	24	8	17	10	12	19	64	30
105375009	2	10	7	29	8	6	4	3	11	18	27	21
100507362	33	57	19	92	32	40	53	13	46	78	110	111
10537	4	14	3	9	22	6	17	11	16	10	22	20
692092	0	6	0	9	2	3	0	0	0	3	0	1
7932	2	48	16	74	23	36	50	15	26	69	49	51
2550	129	135	165	169	121	148	140	140	192	206	236	217
4340	10	29	30	38	25	27	31	13	67	57	42	44
346171	22	37	17	37	49	21	44	44	72	54	84	97
3134	213	187	304	233	78	95	114	122	126	233	227	158
285830	48	22	17	37	10	34	17	13	42	32	39	51
340198	2	2	8	2	11	8	11	10	2	14	16	14
54435	9	29	11	52	17	20	51	17	37	42	19	22
352962	2	13	11	30	11	14	41	17	23	29	19	18
3135	31	32	28	75	47	48	45	41	72	85	70	80
105375010	3	17	5	30	16	33	32	17	20	40	12	29
352990	5	6	10	24	21	12	15	31	25	14	19	25
3136	226	80	322	357	98	86	100	170	74	157	91	195
80868	4	0	25	45	21	30	31	18	25	48	30	55
3105	1310	1048	1801	1232	384	401	423	1130	660	912	1069	637
10255	0	16	10	25	14	10	26	10	41	44	13	14
80862	44	61	52	68	53	44	44	62	40	70	12	86
3137	19	30	31	93	44	70	66	41	23	91	46	100
30834	23	15	17	30	13	24	20	14	33	36	46	27
6992	42	71	53	58	31	53	36	67	77	53	45	73
80352	23	58	50	101	48	73	80	79	72	96	72	162
11074	13	56	6	54	30	18	15	31	56	28	46	43
104533120	2	8	1	5	2	3	5	2	5	2	15	0
135644	40	66	58	80	51	60	78	30	45	81	113	66
10107	29	48	53	139	48	49	79	33	95	101	43	107
89870	24	21	22	95	20	33	55	80	47	49	62	74
7726	132	120	119	137	123	138	227	119	208	197	143	244
414778	3	22	7	12	2	13	10	2	2	7	22	17
3139	40	119	45	134	67	59	94	73	90	94	148	107
414777	69	63	109	129	68	74	80	77	90	65	118	112
56658	42	43	39	66	51	49	63	53	78	73	65	94
202658	12	19	25	30	25	14	27	18	65	33	35	38
79897	8	15	15	14	11	8	13	8	28	20	31	15
105375012	17	9	5	7	0	8	3	8	13	15	14	10
3133	2589	3552	4422	5165	1161	2210	1159	3053	2379	2665	2058	3271
111082993	22	22	19	15	15	11	17	19	21	12	7	24
2794	68	47	105	177	107	114	152	111	116	163	192	222
80742	12	30	31	24	15	33	22	24	38	32	31	38
107986587	2	0	7	2	6	5	8	4	0	7	14	9
23	84	109	108	176	128	108	152	110	148	166	205	191
100126314	0	0	1	3	6	0	1	0	8	4	6	7
5514	166	101	162	200	133	108	111	150	172	151	188	176
28973	56	31	39	66	67	51	32	38	67	31	86	75
79969	33	53	47	119	40	45	79	58	46	88	71	81
221545	10	14	19	49	54	42	22	53	23	61	68	79
8449	110	102	118	191	71	95	167	151	173	140	254	202
170954	306	230	268	285	278	323	354	420	316	303	321	269
11270	26	40	47	86	36	33	86	104	36	73	102	121
9656	56	97	97	213	113	90	141	141	127	146	249	243
106478956	6	13	7	18	13	4	14	13	10	10	12	21
203068	375	337	382	475	360	392	438	443	258	380	498	360
10211	167	85	133	159	172	123	154	168	199	149	132	145
105379695	2	18	5	21	8	2	31	18	14	9	19	12
8870	29	20	20	35	39	16	20	20	46	48	77	33
105375013	8	6	5	36	20	10	3	14	12	13	53	38
401247	6	20	3	58	14	6	23	18	12	13	0	22
105375014	0	4	2	8	5	9	9	0	12	21	12	28
780	86	123	95	350	140	182	238	180	187	279	340	301
100616237	0	0	0	4	0	2	7	0	0	6	0	14
2968	35	20	34	72	53	46	102	75	26	83	59	90
57176	72	129	97	242	109	119	170	156	152	252	291	291
389376	0	7	3	24	8	8	11	51	3	19	44	34
135656	21	56	24	105	96	84	109	38	74	66	69	137
102723346	1	20	3	13	12	1	3	12	4	5	4	24
394263	24	45	35	80	29	71	50	33	68	98	90	106
100507679	38	66	25	120	55	95	91	43	37	93	135	98
285834	20	33	15	33	27	30	37	24	40	29	47	24
29113	1	6	6	39	26	21	52	33	33	34	27	28
170679	22	22	11	35	7	12	21	13	44	28	22	35
1041	36	45	19	116	31	48	44	59	83	97	55	64
170680	3	5	11	23	18	7	27	11	15	13	27	12
54535	49	78	48	162	47	51	113	139	85	147	139	190
6941	15	53	27	101	70	57	72	95	54	70	81	94
5460	18	28	11	43	47	39	72	9	36	36	44	29
100130889	10	22	11	39	24	13	44	49	29	22	14	44
253018	25	18	11	37	28	19	42	4	28	22	30	43
3107	2142	1369	2164	1439	418	787	655	1016	1103	1307	1423	1293
105375015	3	0	3	6	4	17	8	8	0	0	7	12
112267902	13	24	15	21	50	33	25	12	25	29	50	30
3106	2206	1385	2876	2257	485	825	643	1372	857	1781	1861	1605
102465537	8	4	2	3	4	6	0	0	0	4	5	4
101929072	12	14	14	32	9	6	16	6	24	21	27	22
100507436	32	36	39	45	31	30	32	18	43	17	23	49
101929111	0	11	5	24	2	11	14	4	0	6	21	12
10866	108	76	114	83	113	65	84	50	86	42	120	54
352961	19	14	24	17	23	18	21	25	33	18	23	21
102725068	30	20	23	24	10	17	30	28	17	34	59	45
4277	47	35	41	92	29	54	67	80	68	68	84	99
401250	5	17	8	17	2	20	39	9	21	21	10	25
100532737	91	51	90	62	48	46	28	63	36	49	67	48
7919	90	45	87	55	46	41	27	63	31	46	67	28
692233	0	2	1	3	1	2	0	0	0	1	0	0
692199	2	2	2	8	6	1	0	8	0	3	17	0
106478957	0	2	5	11	7	1	0	15	0	14	10	27
534	2	5	18	14	18	11	5	5	10	11	30	42
4795	29	31	24	70	42	31	44	32	68	56	45	83
100287329	17	12	6	47	5	9	10	29	44	28	45	48
4049	23	26	33	65	12	40	41	33	42	51	38	101
7124	18	22	40	97	32	24	35	34	26	73	121	65
4050	216	158	191	175	212	177	322	294	171	238	206	162
7940	186	53	115	93	54	107	157	167	170	167	142	93
259197	25	17	25	64	47	40	32	40	44	41	60	76
199	193	93	131	64	86	146	114	188	65	223	148	124
7916	362	273	362	434	327	332	344	329	389	364	413	335
677820	14	0	0	18	0	1	0	0	0	2	0	1
102466745	3	0	1	2	1	1	1	3	0	4	0	0
7917	208	233	241	305	248	264	335	268	235	368	371	331
55937	11	19	16	23	12	32	45	36	31	51	63	25
57827	88	48	63	77	46	44	64	65	62	58	74	52
7918	24	25	56	104	47	77	80	35	56	95	100	106
1460	49	46	83	101	74	65	77	83	52	82	112	93
58496	16	5	14	15	19	13	18	25	13	24	28	32
80741	18	40	28	34	5	23	14	4	16	22	0	58
105375019	12	30	22	55	25	24	26	29	20	39	57	82
7920	116	99	132	179	102	100	60	85	53	165	213	145
105375018	1	11	6	30	18	14	16	5	3	22	10	16
100616230	0	2	1	3	0	0	0	0	0	0	7	4
110599563	25	36	65	120	33	42	60	23	49	69	47	81
259215	37	36	74	121	31	51	49	25	39	61	42	99
79136	17	37	47	108	15	31	33	84	56	40	27	66
58530	2	6	5	13	5	1	14	7	22	17	25	29
80740	4	19	8	47	36	26	22	55	12	12	34	69
80739	656	993	985	1430	223	611	298	474	441	634	286	1020
23564	85	67	53	129	34	99	95	72	17	96	90	152
1192	312	214	322	292	247	248	268	313	139	334	293	344
105375020	6	18	4	14	5	3	7	2	3	14	4	16
100532732	21	48	34	64	45	37	48	43	65	78	112	52
4439	17	50	32	63	39	31	41	32	42	66	79	47
401251	6	6	7	11	7	5	10	23	23	14	36	9
80737	45	49	57	219	59	81	84	153	133	200	226	203
104413891	4	0	3	6	2	1	4	5	5	6	4	5
7407	177	134	148	420	192	168	212	299	192	318	445	369
57819	22	27	13	15	24	31	39	17	30	25	38	9
3305	3	25	16	30	11	27	16	25	18	29	9	18
3303	195	155	178	169	139	169	226	291	198	219	195	158
3304	153	112	134	149	138	137	170	176	168	158	183	131
50854	50	100	71	88	93	102	99	136	63	99	110	79
26801	0	3	1	6	6	0	2	0	0	1	0	4
26797	6	1	1	7	0	0	4	0	0	0	0	0
4758	54	29	63	78	47	59	45	33	51	60	73	91
80736	46	58	46	176	46	44	119	65	69	134	106	137
10919	117	128	109	293	124	145	147	190	204	212	238	322
107986588	10	28	17	44	16	14	12	41	33	32	27	38
717	56	71	42	187	125	67	125	65	64	179	176	201
221527	10	17	25	53	24	34	31	24	40	38	73	39
102060414	5	7	1	10	5	4	1	9	11	17	4	10
629	29	52	42	125	96	54	48	71	83	96	117	153
7936	82	61	53	81	35	61	31	29	95	68	77	91
100302242	0	2	1	3	2	3	0	0	14	4	0	5
6499	49	115	86	217	106	113	127	100	181	172	268	216
1797	12	19	25	47	25	19	44	21	37	58	62	58
8859	21	52	34	64	32	38	56	28	68	89	60	81
720	134	207	124	391	178	218	300	259	388	447	404	368
1590	56	47	47	94	52	60	78	87	118	126	120	71
7146	76	92	69	135	53	65	98	107	160	159	183	172
721	117	186	107	370	154	180	266	243	332	432	396	332
1589	59	68	62	115	41	61	59	65	117	110	112	148
7148	193	364	241	710	300	300	677	414	705	751	902	976
1388	121	102	130	171	72	73	124	71	94	185	150	123
63943	10	28	9	32	20	9	18	5	44	26	16	58
80863	20	26	19	40	35	30	48	40	53	59	48	81
100507547	2	12	11	5	14	7	26	6	16	6	23	12
9374	13	18	31	54	29	24	40	38	47	52	72	56
100532746	22	39	44	96	30	41	68	58	52	86	68	88
80864	15	16	17	61	10	18	33	33	26	54	27	49
10554	122	222	285	543	96	184	157	158	64	235	171	270
102466190	17	16	35	41	4	17	14	11	6	23	12	24
6048	89	52	47	64	47	74	45	65	100	59	65	45
102465500	0	3	1	3	0	1	1	0	0	2	1	1
177	54	38	49	97	42	32	48	104	35	63	112	112
5089	143	112	182	278	85	127	101	149	123	186	163	203
63940	171	171	169	202	109	226	267	280	209	175	270	247
4855	94	155	109	353	161	163	298	227	214	275	396	397
101929163	12	23	19	38	22	19	18	11	5	36	26	44
10665	9	43	22	61	10	49	42	19	48	23	40	32
414764	6	7	2	6	4	0	9	0	10	5	0	16
56244	17	27	16	23	42	19	31	20	24	59	17	41
3122	887	490	845	404	378	361	458	409	355	424	524	148
3127	132	74	69	121	10	89	64	44	9	45	2	2
3128	34	12	30	15	8	25	19	9	25	16	39	8
3123	246	105	201	80	41	76	78	94	67	89	190	35
107986589	2	36	21	13	23	13	11	44	37	12	11	16
3117	5	55	24	20	46	27	46	103	40	21	25	39
3119	24	55	14	105	24	30	126	39	13	5	24	47
106480429	1	13	3	18	2	3	13	1	6	0	17	12
102725019	0	6	0	2	4	8	0	0	6	2	0	1
3118	71	28	59	58	62	49	51	32	53	62	111	47
100616218	0	0	0	2	0	0	0	0	0	1	6	4
3120	28	31	34	33	43	28	30	30	35	39	54	35
3112	3	33	46	64	23	29	31	30	31	64	70	53
6891	98	62	166	176	114	103	77	80	108	136	238	138
5696	161	70	142	150	134	118	162	159	110	150	129	153
100507463	41	31	71	42	29	43	52	9	69	62	60	57
6890	174	82	225	163	68	77	113	97	98	216	208	109
5698	122	88	129	117	122	141	140	199	63	152	149	103
100294145	19	32	25	57	27	14	44	42	19	45	28	24
3109	122	104	154	60	25	30	68	56	25	72	108	34
3108	124	87	131	62	40	55	77	86	49	98	124	54
6046	278	226	377	292	265	218	267	219	200	327	312	274
3111	85	39	78	103	74	62	70	34	98	106	138	121
3113	337	227	460	141	132	241	291	247	223	326	357	157
3115	297	256	411	160	183	331	317	301	277	373	475	191
3116	3	14	12	27	9	1	25	6	10	7	33	3
105375021	6	6	7	12	11	12	16	0	14	3	2	13
414768	4	8	2	13	9	8	4	0	4	2	0	4
1302	181	208	157	607	205	224	297	347	339	522	490	578
6257	75	43	85	120	78	51	127	90	134	136	130	126
7922	41	54	37	78	48	47	57	46	50	80	77	60
7923	13	21	29	61	29	45	58	39	44	57	34	77
407002	1	1	0	2	3	2	9	0	0	1	14	2
6015	31	57	25	49	42	49	52	69	64	78	52	59
105375022	0	2	0	5	12	2	3	0	7	2	4	8
414765	5	34	9	17	10	18	19	3	9	7	20	33
6293	69	87	91	175	79	53	90	50	92	99	77	93
6222	760	759	785	614	798	905	1219	1098	666	854	841	627
8705	17	33	42	70	28	53	85	33	88	38	60	81
9277	92	73	94	156	80	52	90	119	114	145	180	194
102466754	0	0	4	4	1	1	2	6	2	4	8	1
10471	3	17	22	35	26	12	28	30	31	22	37	28
102465501	0	1	2	9	2	0	8	0	0	1	10	2
5863	96	67	109	193	99	102	124	62	97	147	166	196
6892	313	182	437	323	105	155	155	209	169	264	333	180
9278	26	28	49	105	51	45	75	37	74	73	23	92
1616	129	104	98	164	91	95	164	65	94	101	160	124
113523636	16	13	9	28	4	10	8	13	9	21	23	24
3833	45	41	25	106	37	62	59	84	45	88	133	146
5252	69	110	80	118	77	54	106	120	109	84	165	147
51596	29	52	53	106	39	61	59	146	81	98	166	128
8831	54	96	77	195	120	100	94	85	165	178	123	183
100847012	0	0	5	6	5	3	1	7	1	2	7	4
221504	6	28	12	65	17	53	53	9	47	65	20	72
107986537	14	5	1	9	4	16	31	12	0	9	37	10
578	70	60	60	149	88	74	92	71	89	96	167	132
449520	26	30	28	50	14	29	20	15	51	43	46	71
401253	35	41	16	73	25	31	21	38	28	60	78	91
3710	228	297	269	884	260	242	439	434	426	605	815	861
101929188	10	23	29	61	46	29	42	26	23	74	34	52
105375023	11	8	1	11	5	8	3	12	18	8	1	3
84300	3	22	18	60	37	22	35	20	47	49	38	55
100500873	0	3	0	8	4	0	2	0	7	1	0	5
117283	27	52	36	135	57	79	121	56	83	111	127	128
221496	129	133	91	235	125	72	159	70	89	167	188	204
105375024	13	29	4	41	11	26	40	19	10	28	48	33
4295	2	10	6	8	10	14	23	35	12	31	23	43
105375025	7	7	7	26	10	11	11	10	18	32	40	26
105375027	64	87	51	208	102	108	116	127	158	198	288	295
100507584	10	35	29	42	20	24	43	25	27	41	27	65
105375026	19	53	31	157	75	86	100	88	120	139	116	164
102466816	0	7	1	4	6	3	6	4	9	1	0	4
107986590	17	13	5	24	16	26	18	13	54	30	33	38
100302123	0	4	0	0	4	2	3	7	0	0	4	0
2914	99	154	110	349	129	194	262	228	276	303	371	461
3159	60	77	81	90	140	144	164	145	111	202	140	161
102465502	0	1	0	1	1	3	0	7	1	7	19	4
221491	16	49	45	86	35	41	63	70	47	72	67	90
11165	231	235	217	270	220	193	229	302	160	254	186	205
100529239	316	260	243	208	260	297	354	399	267	271	250	204
6204	235	211	199	175	229	279	322	372	263	235	231	173
29993	92	80	89	322	82	105	137	152	170	202	291	319
25803	36	35	51	141	62	73	90	76	100	131	127	219
64771	242	130	182	227	187	205	180	181	145	225	240	214
105375028	3	5	2	1	0	1	2	0	0	8	6	6
101929243	16	15	30	34	25	17	28	21	6	18	51	29
6631	31	30	25	35	17	15	10	41	13	35	32	19
54887	90	123	116	157	134	139	110	123	112	141	203	173
6882	45	24	44	35	23	15	12	45	14	29	54	31
23294	185	172	180	420	235	216	295	200	263	378	347	473
6954	36	50	24	62	19	47	26	25	68	70	36	68
112267955	12	31	10	41	30	33	19	25	36	48	76	59
222663	64	106	89	279	100	102	148	139	160	230	199	299
101929285	35	22	18	112	34	59	61	21	46	62	105	125
7629	76	89	92	196	68	72	101	115	111	164	196	210
50619	176	100	164	125	117	165	216	118	186	169	165	212
5467	93	121	105	204	130	92	193	134	211	183	182	255
2178	51	41	19	64	52	51	127	73	67	85	110	125
4736	557	462	495	370	429	626	664	798	380	702	544	477
102465668	5	2	1	10	0	4	1	0	0	1	12	4
7005	70	62	59	162	55	64	129	114	101	168	165	243
7287	17	45	51	134	44	74	97	32	80	160	138	195
101929309	6	28	9	41	17	13	24	7	21	24	25	63
2289	156	229	199	258	192	139	162	222	246	183	142	135
112267956	0	20	14	18	10	9	8	0	15	7	0	22
100847048	0	6	4	0	3	3	0	0	0	0	0	0
285847	33	37	14	76	30	27	38	41	26	62	81	85
221481	18	29	19	61	45	36	45	32	61	75	181	98
389383	8	17	13	34	5	18	28	13	26	29	43	51
340204	17	26	19	40	18	14	35	28	21	31	77	42
1208	16	21	21	37	31	9	40	44	49	33	32	26
222662	20	32	21	48	21	30	45	35	52	43	47	67
6732	34	14	62	63	32	53	20	38	38	56	42	74
116369	17	42	9	59	49	44	62	22	47	26	72	61
105375035	0	15	0	22	7	6	0	20	0	5	0	16
105375034	8	5	2	10	5	1	6	0	14	9	3	4
1432	126	145	302	263	121	168	133	134	96	199	210	150
5603	73	102	84	191	119	93	181	157	238	213	250	265
102723648	0	11	8	27	15	16	13	19	0	12	13	24
27154	81	123	107	213	144	136	197	96	150	155	192	253
105375036	25	30	9	58	40	30	55	6	37	53	26	54
285848	35	127	44	160	96	47	111	102	116	142	154	170
389384	40	81	31	147	69	66	77	51	110	128	143	122
51513	11	37	14	96	56	45	67	86	54	84	138	108
105375037	0	1	1	10	4	1	0	0	0	6	2	11
222659	24	10	9	18	15	26	39	38	3	18	43	26
222658	235	298	393	620	238	192	172	185	136	229	114	248
11329	226	197	291	195	107	141	91	126	109	137	185	135
6428	194	143	253	168	163	141	106	160	53	148	90	197
100500885	0	7	0	1	8	0	0	0	0	0	0	0
105375038	17	13	1	21	8	22	19	7	48	22	21	17
101154753	0	21	5	24	21	22	12	3	30	24	34	25
1026	179	314	410	577	123	238	149	219	170	332	157	291
108783646	4	2	7	7	9	11	12	3	9	12	17	10
401258	86	143	110	223	185	161	233	193	141	200	257	253
57699	205	339	252	534	161	253	293	296	298	332	350	478
221477	66	103	94	150	94	105	101	80	118	110	144	141
51645	16	11	18	26	20	9	30	19	26	21	16	31
221476	39	38	33	145	70	41	167	67	59	84	172	169
23787	198	108	148	279	94	144	137	164	260	237	286	235
221472	276	184	306	385	202	192	263	282	313	424	505	346
5292	156	136	149	160	167	307	262	196	139	218	343	195
221468	26	28	23	80	55	43	41	13	45	55	71	70
55633	56	84	47	86	75	60	41	56	86	103	69	124
105375040	12	12	6	17	5	5	1	11	0	0	11	5
9025	27	55	47	84	51	66	37	47	35	65	61	47
107986531	6	21	18	20	26	8	26	0	16	13	18	21
23070	93	113	145	211	139	82	119	91	135	200	174	216
154467	0	25	12	34	14	20	37	24	31	29	34	40
100505530	12	16	21	32	7	13	33	27	8	27	51	34
100616413	3	2	1	12	4	0	0	13	3	15	5	2
266727	127	202	147	423	208	221	252	257	298	406	489	556
107986593	1	28	5	40	11	32	23	5	16	3	5	37
60685	124	183	168	228	96	153	74	153	148	159	101	218
114781	66	148	142	269	90	128	153	168	224	253	283	212
