GeneID	GSM4998462	GSM4998463	GSM4998464	GSM4998465	GSM4998466	GSM4998467	GSM4998468	GSM4998469	GSM4998470	GSM4998471	GSM4998475	GSM4998476	GSM4998477
100287102	6	7	9	5	15	13	16	15	12	14	3	3	9
653635	256	226	265	317	439	273	294	317	360	517	284	194	574
102466751	27	25	22	23	40	28	26	16	35	41	33	17	41
107985730	1	0	0	0	0	0	0	2	0	1	1	1	2
100302278	0	0	0	0	0	0	0	0	0	0	0	0	0
645520	1	1	3	1	10	1	3	0	1	1	0	1	0
79501	0	0	0	0	0	0	0	0	0	0	0	0	1
100996442	84	62	41	66	156	125	78	71	28	105	85	60	113
729737	373	208	93	243	723	572	105	206	127	464	313	129	453
102725121	6	4	11	4	22	24	23	16	7	9	3	2	7
102723897	363	261	389	432	595	480	390	373	331	437	536	273	471
102465909	10	5	7	6	13	5	9	6	11	12	6	9	12
107985721	3	1	2	1	1	2	5	3	2	1	2	0	2
112268260	47	17	23	21	64	50	47	51	23	12	16	19	21
729759	2	2	1	1	1	1	2	2	3	3	1	2	1
100132287	181	174	152	142	274	243	125	138	303	269	311	109	205
105378947	9	3	3	4	6	12	11	7	8	5	1	7	4
101928626	0	0	1	1	1	2	1	2	1	1	1	2	2
113219467	25	22	11	13	25	20	29	17	40	45	33	22	14
81399	12	13	10	12	12	8	25	14	13	13	5	16	8
100133331	140	163	129	141	201	231	137	146	264	271	294	131	209
107984841	82	52	57	63	119	108	85	79	105	118	126	54	92
107984847	50	55	67	61	120	96	54	69	123	101	159	39	88
107984849	23	28	16	19	53	32	15	34	38	45	44	11	35
100288069	120	109	65	111	138	186	178	129	114	279	228	123	141
105378580	113	75	116	77	151	143	156	214	112	127	95	65	117
400728	55	20	47	17	48	41	71	69	36	59	45	37	43
79854	36	41	64	61	59	60	51	60	68	116	61	30	83
643837	204	716	745	600	403	295	502	311	348	537	302	345	279
107984850	0	1	1	5	1	1	0	0	0	1	0	1	1
284593	1	5	1	1	2	1	3	1	0	1	2	2	1
284600	13	30	27	13	11	24	11	6	104	181	16	19	17
100130417	34	75	113	32	41	57	38	28	16	71	22	19	18
107985728	34	112	148	54	57	71	58	18	26	95	28	46	45
148398	110	292	346	181	233	175	185	128	177	399	217	178	151
26155	1254	796	1053	1194	2221	1418	1113	1134	2206	3410	2101	1313	1575
339451	159	110	70	53	143	176	95	89	324	210	183	144	107
84069	934	19	12	31	1043	1570	440	549	756	679	50	145	262
84808	151	21	6	67	210	236	58	90	170	111	4	10	46
57801	149	367	272	295	160	149	184	151	399	577	272	220	223
9636	80	343	216	223	187	194	158	321	3070	768	430	707	4183
375790	2609	1650	1671	882	2395	2051	1516	3271	8284	15882	12412	4088	11811
100288175	86	4	3	5	60	109	62	68	33	30	10	6	34
112267874	153	1	2	3	118	144	81	107	21	11	2	8	28
105378948	365	5	3	3	284	404	233	283	36	18	8	14	41
401934	271	4	0	2	294	294	219	200	52	26	0	10	58
54991	231	105	127	87	234	272	169	173	337	379	325	127	277
254099	10	0	0	0	1	1	2	8	0	0	1	0	5
406984	10	0	0	0	15	27	6	12	11	7	4	0	27
406983	25	0	0	0	13	14	5	28	10	20	7	2	24
554210	46	0	0	0	31	41	10	29	15	11	6	2	21
100506376	23	0	1	1	27	32	9	26	42	53	17	2	30
254173	50	9	2	4	38	57	16	30	130	322	26	20	196
8784	37	23	10	9	33	17	14	47	179	404	97	98	258
7293	22	105	25	14	27	24	12	42	107	141	106	137	129
51150	1733	1893	1802	2155	1923	1708	1729	1898	2156	5387	3937	2382	3614
126792	186	157	193	131	212	183	192	231	450	889	810	311	302
388581	27	13	30	13	19	14	28	12	92	63	188	54	105
118424	513	374	393	350	709	516	461	508	648	924	739	474	636
101928895	52	59	68	45	35	29	40	37	89	269	16	25	35
6339	78	71	88	44	50	49	64	79	192	361	14	61	67
116983	1730	1172	1550	1069	2308	2356	1492	1264	1648	4365	845	1143	2172
102465434	1	2	0	0	1	3	2	2	2	5	2	1	1
109623456	8	6	9	3	14	13	6	3	12	22	4	2	7
126789	394	120	138	147	421	457	234	276	237	454	230	180	252
54973	1271	1023	1360	1140	1360	1153	1109	1022	1618	3229	1411	912	1318
102465435	12	6	11	2	10	11	4	7	8	21	9	4	5
80772	493	100	164	158	571	593	293	501	406	569	253	221	361
83756	144	20	64	39	127	173	103	119	73	163	20	75	81
1855	1572	835	972	988	1594	1612	995	1121	1744	3219	1138	1124	1097
102466740	2	3	2	0	2	1	2	2	8	4	1	2	3
54587	1199	1280	870	1345	1187	1736	976	855	775	2002	1830	2492	1220
54998	569	436	541	710	922	828	602	619	764	1202	1044	661	911
81669	2629	2077	2613	1778	2593	2872	2496	2643	3772	5932	4600	2282	4367
148413	229	128	206	159	280	205	215	245	244	494	367	230	310
55052	483	404	504	610	691	515	628	545	507	859	744	441	586
107984868	11	12	14	9	8	17	12	11	7	13	8	19	9
441869	245	205	206	217	327	353	270	214	101	412	192	207	393
105378585	35	15	15	26	29	30	35	22	14	37	19	13	14
643965	8	4	14	6	10	7	16	12	4	26	0	9	27
102724312	30	61	74	90	39	27	83	44	31	59	14	34	21
107985729	31	69	68	83	45	35	72	23	46	70	10	37	19
64856	865	2836	1976	3292	1342	842	1870	1022	950	2134	706	1658	1475
219293	57	67	47	158	79	55	40	53	52	116	49	48	47
83858	628	491	528	601	779	553	537	462	1335	2334	1159	701	773
55210	417	320	332	393	618	513	330	382	854	1914	1216	621	594
339453	11	45	63	64	17	16	42	26	44	25	21	27	13
29101	1012	661	716	821	1299	1304	856	1027	1589	2360	1202	823	1255
643988	61	13	13	12	96	75	36	88	163	373	175	35	88
105378586	13	3	1	3	10	11	10	6	20	61	16	6	15
142678	1385	1103	1261	943	1545	1233	1104	1068	2212	3270	1557	1000	2131
8510	43	151	97	132	62	49	121	58	55	160	160	160	88
984	592	798	1038	1077	1014	697	796	622	1220	1659	1135	668	1134
728661	1433	1030	1345	1351	1468	1308	1135	1993	1197	2095	2186	871	1619
8511	19	113	61	95	29	29	85	46	19	114	105	121	64
728642	511	672	801	756	700	546	556	561	1216	1778	972	475	1034
9906	638	341	593	486	576	615	818	905	589	1138	1048	528	755
112268218	101	103	104	125	99	76	85	90	152	198	122	101	150
65220	847	830	778	932	855	692	807	834	1483	1810	1081	969	1432
2782	3589	4113	4808	5273	3939	3269	4416	3908	4934	10098	7381	5852	5968
105378949	28	12	8	19	9	22	8	16	26	72	27	16	25
163688	10	6	2	1	14	17	17	19	12	84	2	4	30
339456	4	3	1	8	8	16	1	10	4	14	1	4	3
85452	0	2	2	3	6	6	3	4	5	137	6	20	25
107984872	0	0	0	2	4	1	1	2	0	97	3	11	12
105378589	0	0	0	0	0	0	0	0	1	3	12	9	0
2563	5	15	3	6	6	4	2	6	16	45	29	47	12
105378590	0	0	0	0	0	1	0	0	1	4	0	0	3
105378591	0	0	0	0	0	1	0	1	0	1	2	0	0
5590	866	114	158	125	785	966	409	846	864	794	676	307	804
100506504	65	30	46	27	53	72	53	50	103	76	43	49	75
199990	289	328	380	338	336	215	329	242	440	509	491	289	311
112268219	92	49	114	74	104	74	88	89	123	166	119	81	111
105378593	19	27	26	10	12	16	14	22	13	32	16	7	11
6497	2340	5525	6556	4884	3989	2800	4142	2899	3141	5670	5017	3343	3108
79906	248	106	186	156	285	245	206	178	814	239	170	109	324
100129534	47	38	43	36	25	38	39	38	203	29	13	9	56
11079	1130	538	631	709	1292	1249	885	1126	895	1075	1126	890	1181
5192	342	203	204	227	328	340	274	330	366	467	566	241	418
9651	2022	39	39	37	1508	1249	556	1226	1600	2464	512	665	1076
55229	427	450	655	695	590	409	587	441	730	853	677	449	694
388585	8	1	0	2	36	10	13	2	8	8	3	24	10
115110	163	118	111	108	118	85	91	138	174	128	99	89	187
8764	753	582	657	535	550	493	517	748	807	691	530	432	819
100996583	8	4	3	6	7	6	15	5	4	8	6	2	9
127281	321	237	275	280	363	236	254	329	304	266	352	349	336
79258	72	26	45	32	54	33	41	88	35	25	40	35	31
105378597	0	0	2	1	1	1	5	8	0	9	0	1	1
100287898	29	23	52	17	27	25	49	36	27	54	41	24	24
105378603	0	0	0	0	0	0	0	0	0	0	0	0	0
105378602	0	0	0	0	0	0	0	0	0	0	0	0	0
105378601	0	0	0	0	0	0	0	0	0	0	0	0	0
112268220	0	0	0	0	0	0	0	0	0	0	1	0	0
107985732	0	0	0	0	0	0	0	0	0	0	1	0	0
105378600	0	0	0	0	0	0	0	0	0	0	0	0	0
105378598	0	0	0	0	0	2	0	0	0	1	2	0	0
107984904	0	0	0	0	0	0	0	0	0	0	2	0	0
105378599	0	0	0	0	0	0	0	0	0	1	0	0	1
140625	0	0	0	0	0	0	0	0	0	0	0	0	0
440556	15	24	62	31	22	18	43	16	4	16	8	9	7
63976	47	146	303	183	74	54	157	85	24	105	71	89	29
100422968	0	0	1	0	1	0	3	0	0	0	1	0	0
105378606	2	6	23	19	18	7	10	7	3	5	7	5	8
107984909	5	7	21	19	12	4	14	5	5	5	3	3	0
105378605	1	7	10	8	12	3	17	6	2	4	5	9	5
105378604	10	79	101	94	33	11	73	29	33	42	48	38	35
27237	1122	49	84	60	996	800	306	856	1007	253	1149	210	1169
1953	1271	756	327	371	1106	1048	792	1083	4892	1043	1937	463	1763
105378608	12	13	0	9	7	5	3	7	9	4	27	4	20
693135	0	0	0	0	0	0	0	0	0	0	0	0	0
105378607	1	0	0	0	0	0	1	0	1	1	4	1	0
127262	1045	598	774	849	1305	1360	959	1017	767	1157	595	633	1056
49856	244	131	174	175	233	275	168	195	370	407	401	231	436
7161	249	16	36	32	389	252	291	338	558	725	842	140	500
105378610	0	0	0	1	10	1	0	4	1	1	26	3	19
105378609	0	0	0	0	2	0	1	0	3	0	8	1	10
57212	465	610	869	716	428	333	632	601	620	716	527	385	398
148870	5	13	14	20	8	3	27	18	18	6	5	6	7
388588	51	23	43	49	24	19	44	56	8	23	14	9	20
57470	898	678	993	1004	1210	869	1058	944	1087	1663	1149	709	1182
9731	869	1172	1242	1335	1278	1038	1158	1192	1386	1554	1360	1005	1310
1677	102	103	112	107	124	88	145	149	91	159	108	144	142
107984910	17	2	14	4	12	8	11	18	8	11	4	14	8
339448	242	233	245	228	403	274	297	297	377	498	599	309	348
100133612	16	1	3	7	19	13	4	15	1	6	1	8	20
728716	0	0	0	3	0	0	1	0	0	0	0	0	0
105376672	0	12	0	16	2	2	5	8	0	1	0	2	1
105376673	0	0	0	0	2	0	0	0	0	0	0	0	0
284661	1	0	0	0	0	0	0	0	0	0	1	1	0
105376674	0	1	0	0	0	0	0	1	0	2	0	0	0
105376679	0	0	0	0	0	0	0	0	0	0	0	0	0
107985376	0	0	0	0	0	0	1	0	0	0	0	0	0
55966	37	24	52	18	29	60	60	72	105	336	28	96	258
105376680	0	0	0	0	1	0	0	0	0	0	0	0	1
102724429	0	0	0	0	0	0	0	0	0	0	0	0	0
105376681	0	0	0	0	0	0	0	0	0	0	0	0	0
105376682	0	0	0	0	0	0	0	0	0	0	0	0	0
107984911	0	0	0	0	0	0	0	0	0	0	0	0	0
105376686	0	0	0	0	0	0	0	0	0	0	0	0	0
100616421	4	1	0	0	1	2	3	2	3	1	0	2	3
261734	276	315	288	263	343	265	305	315	645	591	705	464	441
8514	198	505	304	484	264	179	247	317	518	690	484	470	717
26038	42	494	2171	854	448	67	322	37	464	120	39	38	14
105376687	0	2	11	6	2	1	3	0	3	1	0	0	1
6146	2334	1558	1851	2767	3130	2779	2800	2882	1755	2120	2359	1890	1580
107985733	46	31	35	30	65	30	34	50	61	36	68	14	42
102724450	9	13	5	11	10	6	9	10	7	7	8	3	7
388591	559	387	502	360	616	523	415	557	831	355	815	260	509
23463	871	684	829	1068	1133	1075	968	995	946	1460	1406	1163	1110
148645	0	0	1	1	3	4	1	1	7	16	3	11	2
390992	0	1	3	2	1	0	0	0	1	0	0	0	1
387509	406	314	484	231	399	245	415	356	663	1189	569	780	522
11332	301	272	342	371	551	393	382	257	1028	739	638	637	961
54626	701	3	0	3	926	801	273	514	473	834	89	301	1241
83715	916	32	34	37	761	769	284	546	1130	1016	116	222	903
100422975	0	0	0	0	4	4	0	0	2	0	0	1	2
8718	419	156	126	88	383	292	164	281	1156	594	210	284	837
57449	1290	789	758	510	1164	1278	817	887	2714	2024	701	1203	1888
79707	666	658	790	752	940	727	904	862	923	1146	1191	885	945
80835	12	22	9	13	7	9	16	5	24	9	3	8	32
107984912	5	4	3	1	1	1	2	0	4	3	0	1	3
3104	405	287	363	344	408	452	357	470	558	707	504	311	721
9903	1396	1783	1508	2204	1722	1901	1592	1744	1433	1863	1195	1053	1659
107984913	23	48	64	66	55	51	63	50	29	43	22	44	52
148479	550	648	781	832	589	737	556	488	482	560	781	415	649
90326	257	180	269	305	344	260	301	274	315	340	367	312	351
55735	636	587	770	739	1058	709	780	723	1144	1114	1235	723	1070
100505887	0	0	0	0	0	0	0	0	0	0	0	0	0
110841581	0	10	2	1	1	1	1	2	5	6	14	4	6
23261	458	742	953	730	475	312	582	593	632	655	1226	423	528
105376692	0	2	1	2	0	0	0	4	3	2	3	1	2
102725193	1	1	2	3	1	3	4	3	15	4	39	2	9
101928836	2	1	5	3	1	1	0	2	10	3	45	0	5
105376691	1	4	0	0	0	0	1	4	6	2	15	2	2
105376689	43	21	52	10	22	23	21	58	39	96	225	12	33
9341	832	908	978	1073	1061	1170	1071	1024	850	1349	992	984	1164
8863	521	3909	3306	2835	787	2168	5582	735	554	1397	2222	1016	867
10911	12	11	4	18	23	6	19	8	24	20	11	28	22
3604	3	28	8	5	17	17	29	23	161	62	117	46	212
11315	1137	1453	1578	2381	1669	1076	1749	1386	1142	2085	2866	1876	1762
54206	774	9336	5866	6934	1334	958	2190	1167	694	10852	3808	2447	707
107984915	4	5	5	2	4	0	1	4	0	2	6	3	1
102724539	0	0	0	1	1	0	1	0	0	11	0	0	0
105376695	0	0	0	0	1	0	0	1	0	0	0	0	0
50651	13	97	133	87	36	16	69	29	4	38	59	26	19
473	3758	5445	6400	5984	4561	3439	4815	4190	3137	4094	3161	2319	2909
102724552	38	39	49	66	44	23	38	58	36	55	47	23	37
106632271	9	11	12	5	7	25	14	12	16	11	15	7	9
2023	8312	4858	4714	8129	14480	11071	7836	9666	16696	23133	18148	12002	13066
102465436	11	15	2	13	8	9	5	13	26	25	17	13	9
100505975	5	6	5	4	5	6	5	3	2	10	11	2	5
112268261	1	0	0	6	2	1	4	1	8	3	2	5	12
765	3	1	0	3	2	3	1	2	4	0	1	10	2
155184	0	0	1	2	0	2	4	3	1	0	6	6	3
6518	121	56	42	119	244	137	101	176	212	101	45	268	257
80045	1788	123	146	218	1799	1951	823	1107	968	1418	232	349	946
106614088	337	204	100	99	423	333	256	335	193	398	199	316	279
407040	16	7	6	3	23	13	7	15	9	26	7	12	15
102724571	49	27	12	20	61	43	37	52	58	104	32	57	57
9563	2277	2448	2338	2009	2486	2426	2516	3023	1904	3813	5098	2253	3020
80176	526	937	732	844	663	382	606	467	1292	1885	1096	890	1125
100506022	9	32	18	40	13	5	31	16	16	25	17	19	18
84275	138	185	181	162	155	108	113	128	89	179	329	122	88
199953	211	216	216	251	338	233	294	245	313	547	697	307	285
107985734	10	9	9	5	13	12	9	13	14	13	9	8	4
105376712	0	1	0	5	2	0	7	6	1	1	0	1	0
5293	432	517	400	510	470	397	478	669	1387	1081	1191	631	898
644997	12	12	5	20	20	3	6	31	20	12	22	9	35
101929074	18	5	9	13	20	15	9	32	14	9	39	15	25
22883	4800	2982	3463	3104	4551	3888	4084	5450	8249	15601	7908	5826	13059
56998	1354	253	238	273	1758	1932	879	1080	844	920	620	533	1055
105376717	148	13	15	29	227	290	121	132	99	104	67	58	94
84328	511	414	618	623	666	570	619	662	595	740	508	523	620
64802	189	183	206	266	270	198	248	217	143	227	169	128	250
113391335	22	15	14	8	20	24	18	29	27	30	15	15	26
100847055	2	1	2	4	3	2	4	2	4	5	0	2	3
116362	90	45	84	100	166	152	123	98	6	13	21	43	22
10277	2170	2074	2523	2657	2831	2853	2453	2506	2956	3659	2706	1830	3241
23095	4657	5299	5150	5800	4859	5320	4955	4375	3156	3817	3297	3028	3760
105376725	90	103	101	93	68	76	70	78	52	44	35	43	65
5226	10160	613	497	973	14633	12766	5240	8044	1501	1338	2411	1646	3754
100526739	49	26	31	47	61	50	48	55	47	57	128	43	71
378708	50	25	29	48	61	48	50	52	45	52	130	44	70
1325	5	5	6	3	10	7	1	11	12	15	15	1	13
1676	827	776	964	1237	1254	823	1079	946	1087	1622	1147	1070	1046
5195	461	386	325	354	603	505	402	603	617	666	603	310	715
54897	2181	1433	1651	1689	2417	1961	1615	1805	3642	1798	606	478	1660
105376733	46	0	0	0	5	4	0	19	5	1	0	0	2
105376735	0	0	0	0	2	1	0	1	0	4	0	0	2
148345	2	2	8	12	2	4	0	5	2	2	4	8	11
23435	1806	1677	2357	2479	2381	2040	2375	2502	2405	2890	2909	2028	2598
10747	72	93	129	57	92	91	137	174	30	81	25	43	74
6723	240	336	305	471	436	239	313	262	659	1047	648	693	427
5394	896	861	998	1085	1258	1062	1083	1098	1740	1737	1719	1082	1340
105376736	80	65	81	75	116	96	93	90	123	142	160	83	99
2475	1984	2112	2350	2703	2991	2568	2540	2403	3649	3433	4278	2659	3624
100873935	52	59	61	62	74	59	57	58	99	101	125	60	88
10218	61	762	259	462	176	82	239	104	134	219	106	125	109
29914	240	202	255	232	260	207	288	330	271	400	370	241	271
105376737	12	0	8	1	26	27	25	21	8	5	2	3	6
105376739	0	0	0	0	0	0	0	1	0	0	0	0	0
105376740	0	0	0	1	0	1	2	0	0	2	0	0	0
57540	9	2	7	5	4	1	3	6	12	108	13	12	24
112268221	0	0	0	0	0	1	0	0	1	7	2	0	3
101929181	0	0	0	1	0	0	0	0	0	0	2	1	0
26232	157	63	128	115	154	139	170	232	1087	620	622	161	229
93611	300	206	283	245	272	194	250	244	491	338	263	163	295
26270	74	79	77	74	88	70	68	94	233	122	115	60	160
10459	158	190	200	265	177	114	145	216	473	607	1123	293	430
374946	9	1	5	12	12	5	7	20	126	28	439	60	84
57085	287	163	169	208	269	229	185	228	1068	691	1057	305	590
284498	159	214	278	235	215	214	228	218	259	152	125	141	197
102724659	0	0	0	0	0	0	0	1	0	0	0	0	0
4524	650	917	1287	1016	858	866	970	882	1214	818	593	582	901
1185	432	423	680	713	448	366	612	525	729	821	814	527	615
100379251	40	37	80	79	54	43	69	63	70	124	60	54	58
4878	8	15	14	6	14	10	7	13	18	40	9	9	10
4879	0	2	1	1	0	0	0	0	0	0	2	0	3
26829	0	3	0	1	0	3	14	15	0	0	13	4	0
90231	623	737	728	735	835	716	652	746	1150	1277	1472	850	1113
5351	763	1755	1639	1639	1028	471	1161	787	1331	4207	3278	2807	1896
9927	2558	5834	5249	6394	5197	3965	4846	3105	4310	5390	4101	2966	4563
60672	165	158	163	184	207	108	160	147	505	298	294	265	280
102466982	1	1	1	0	2	0	0	1	7	4	1	1	3
943	4	25	35	39	14	8	24	24	713	58	63	160	73
102465836	9	39	23	73	17	13	18	7	24	42	26	25	40
7133	360	1267	775	2318	471	347	568	571	973	1327	873	1281	1433
100616438	2	11	7	17	0	4	3	6	9	6	5	8	8
107984917	1	9	6	22	3	2	6	5	4	11	2	5	8
55187	7856	5264	6174	6949	8669	9179	7397	9276	7866	6802	5088	4541	7031
677885	56	16	15	19	38	33	20	39	43	37	37	17	28
105376744	9	9	14	20	14	15	22	13	32	18	5	13	16
9249	3023	1636	2151	1905	2233	2105	1919	3318	1039	1828	1732	1148	2898
102466722	11	1	5	4	10	13	7	14	8	9	5	4	7
343066	4	0	1	1	0	3	0	3	0	0	1	0	2
126767	0	1	0	0	1	0	0	0	0	0	0	0	0
93190	0	0	0	0	0	1	0	0	0	0	0	0	0
390999	0	1	0	0	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	2	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0	0	0	0	0
343069	0	0	0	1	0	0	0	0	0	0	0	2	1
65122	0	0	1	0	0	1	0	0	0	0	0	0	0
400735	0	0	0	0	0	0	0	0	0	0	0	0	0
343071	0	0	0	0	0	1	0	0	0	0	0	0	0
441871	0	1	0	0	0	0	0	0	0	0	0	0	2
440561	0	0	0	0	0	0	0	0	0	0	0	0	0
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0
649330	0	0	0	0	0	0	0	1	0	0	0	0	0
441873	0	0	0	0	0	0	0	0	0	0	0	0	0
649324	0	0	0	0	1	0	0	0	0	0	0	1	0
440563	0	0	0	0	0	0	0	0	0	0	0	0	0
645354	0	0	0	0	1	0	0	0	0	0	0	1	0
645359	0	0	0	0	0	0	0	0	0	0	0	0	0
101060301	0	0	0	0	0	0	0	1	0	0	0	0	0
343070	0	0	0	0	0	0	0	0	0	0	0	0	0
400736	0	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0	0	0	0	0
391002	0	1	0	0	0	0	0	0	0	0	0	0	2
645382	0	0	0	0	0	0	0	0	0	0	0	0	0
653619	0	0	0	0	0	0	0	0	0	0	0	0	0
729528	0	0	0	0	0	0	0	0	0	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	1	0	0	0
391004	0	0	0	0	0	0	0	0	0	0	0	0	0
645425	0	1	0	0	0	0	0	0	0	1	0	1	0
126755	0	2	0	4	1	2	5	0	6	5	0	1	36
102724856	0	0	1	1	0	2	0	0	4	2	0	1	14
107984918	0	1	0	0	0	0	1	0	1	1	0	0	2
10630	193	474	226	550	237	100	207	272	799	2266	2219	1890	2067
107984919	3	4	2	5	1	4	2	6	4	26	5	11	20
105378612	0	0	0	0	0	0	0	0	16	1	0	2	9
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0
7799	2616	2866	3484	2865	2943	2872	3059	2977	2508	3593	2795	1763	3186
23254	1279	559	391	427	1764	2271	987	1515	1266	639	986	442	628
107985467	36	28	19	38	70	52	43	45	110	9	131	56	442
107985468	5	5	3	5	10	8	4	2	12	1	25	6	56
105376762	18	8	10	15	24	33	26	26	90	4	88	16	304
105376759	97	214	60	116	113	94	124	177	85	93	426	105	206
107985469	18	57	13	15	31	18	21	33	11	26	73	26	28
200197	96	54	67	38	153	148	96	109	160	73	120	37	53
55092	291	187	291	232	419	423	258	318	746	454	748	378	407
727684	84	74	72	58	126	173	87	138	274	137	158	103	156
114827	26	38	38	32	25	18	49	49	1569	949	166	124	169
101927417	2	16	50	18	8	4	15	2	141	80	29	14	20
101927441	87	207	69	92	89	116	55	52	403	610	171	88	255
79180	1551	1475	1319	1683	1369	1428	975	1291	2568	4019	3037	1661	4182
11330	1	12	2	9	2	6	4	1	9	5	2	0	21
63036	5	6	7	5	3	4	3	2	0	5	1	5	19
105376767	1	1	1	7	3	5	1	1	1	1	1	2	11
51032	41	30	31	18	18	26	28	20	17	40	6	33	23
842	286	254	281	250	268	268	202	315	150	314	267	152	301
23341	691	401	486	470	702	687	582	818	774	791	838	602	1058
107397391	1	2	4	1	4	2	4	4	0	0	2	3	1
79814	29	23	12	12	16	26	19	48	27	32	22	36	46
84301	2408	746	829	970	3051	3445	1862	2850	1848	2684	1619	1477	2499
6248	381	131	130	168	489	570	322	466	321	494	295	260	407
23207	2142	2082	1878	2168	2502	2576	1981	1984	2752	3193	2664	2143	2786
284723	37	50	39	65	63	38	34	36	37	78	18	41	54
110806303	5	3	3	8	2	3	1	4	3	3	0	1	2
388595	1	0	0	5	1	2	1	0	0	0	0	1	4
54751	663	870	825	815	666	464	735	661	1705	1852	1495	1589	1466
440567	8	6	13	14	15	7	9	10	18	11	11	15	13
729614	125	88	92	115	135	116	102	122	120	235	198	86	123
23013	3683	3750	4151	4646	4567	4074	4309	4482	6650	8867	5612	3936	5406
7709	649	641	701	791	761	652	701	577	965	1168	967	577	852
149563	89	0	1	6	1	2	1	29	0	1	0	0	3
27129	82	3429	4039	5003	1092	159	2071	247	69	661	108	1472	125
1187	7	17	16	12	1	4	13	2	4	2	3	4	5
1188	2	7	22	8	4	3	9	14	5	1	9	1	4
348487	18	2	5	1	5	11	10	9	57	3	6	3	27
1969	5093	445	293	289	4583	7233	2062	4075	3005	1302	4335	760	2589
101927479	382	34	19	11	397	629	172	324	140	78	134	33	173
128272	697	66	96	40	730	562	273	629	1619	1158	1495	334	992
101927546	131	7	15	17	222	244	80	128	94	32	16	20	99
79363	71	50	73	102	113	78	93	88	63	67	59	40	64
54455	979	482	614	633	836	764	895	1014	805	851	885	571	924
26099	881	1031	1169	1122	1262	1001	1118	1016	1271	1654	1855	1394	1381
374955	501	536	639	529	633	543	643	587	545	836	917	756	698
55707	754	516	534	710	924	908	759	908	1755	1214	1413	818	1407
107984921	93	68	113	96	84	92	113	132	196	85	115	77	136
114819	478	515	810	574	528	338	619	447	540	371	466	327	484
26871	415	439	469	416	395	525	640	773	600	469	720	894	479
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	5	1	2	12	5	2	3	3	0	4	1	3	1
107985758	0	1	0	1	1	0	1	0	0	1	0	1	0
7195	0	0	0	0	0	0	0	0	0	0	0	0	0
55672	968	1051	1294	1192	1222	1300	1177	2367	896	1091	1815	784	1748
105376794	704	105	216	133	351	396	372	502	966	293	738	335	737
84809	499	138	209	196	342	335	238	384	723	380	643	203	561
11209	178	32	31	11	82	65	42	120	80	65	70	23	59
107985736	10	12	31	20	14	17	24	35	20	13	27	6	15
26869	364	365	396	320	350	491	575	721	521	411	646	807	443
107985759	0	0	0	0	0	0	0	0	0	0	0	0	0
284729	9	0	0	0	18	11	10	37	6	3	32	11	12
100189045	0	0	0	0	1	2	0	0	0	0	0	0	1
6060	2663	3162	3353	3148	2923	3551	5151	4391	5718	4516	6556	7276	5047
11223	59	36	38	15	63	71	37	130	33	52	41	22	53
100500876	0	0	0	0	0	0	0	0	0	0	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	4	3	22	13	18	5	16	9	1	5	1	5	3
7193	0	0	1	2	2	2	0	0	0	0	1	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	15	27	23	42	30	9	22	41	15	28	24	30	24
791226	1	0	1	0	0	0	0	1	1	0	0	1	1
26870	2332	2838	2993	2745	2583	3132	4513	3874	5035	3986	5798	6417	4489
9696	1304	1181	1702	1013	1660	1726	1585	1421	1690	1576	1307	1635	2558
4237	22	108	52	80	28	20	41	40	1024	596	790	494	566
105376806	6	21	11	17	6	6	17	11	300	156	182	118	141
23400	1138	428	385	350	626	409	512	760	1765	1076	979	903	1152
6390	530	433	561	666	773	625	606	616	647	688	725	513	694
11240	359	139	25	729	169	89	58	263	128	178	888	155	89
105376808	33	0	0	0	70	36	11	27	0	0	0	0	0
400743	0	0	0	0	2	4	3	1	5	58	0	7	2
29943	12686	19	11	37	9140	11689	7166	12963	81	716	9	78	229
51702	1514	2	1	11	1399	1312	950	1650	274	187	62	408	201
100616188	32	0	0	0	69	44	15	31	7	2	3	0	0
23569	3	46	12	94	11	21	4	10	6	19	2	23	16
353238	0	0	0	0	0	0	0	1	1	1	0	1	0
55920	2205	770	638	733	2767	2455	1459	2106	4612	5768	6959	2933	5222
55160	3335	2011	2831	3125	4455	4215	2768	3388	3166	1289	722	1229	1750
107984028	0	0	1	5	0	0	0	0	0	0	0	0	0
81569	2	0	0	0	1	0	1	0	489	0	2	4	229
105376809	0	0	0	0	0	0	0	0	1	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	12	40	56	45	6	18	19	32	23	34	26	103	69
