GeneID	GSM2359144	GSM2359145	GSM2359146	GSM2359147	GSM2359148	GSM2359149	GSM2359150	GSM2359151	GSM2359152	GSM2359153	GSM2359154	GSM2359155	GSM2359156
388182	8	10	5	17	11	29	28	7	39	13	10	9	14
105371021	0	2	1	5	1	4	15	2	14	2	1	0	0
102723320	3	5	3	9	2	35	22	1	21	7	2	10	0
204219	11	7	11	27	14	22	79	14	89	174	30	10	10
441733	166	208	133	196	277	162	150	50	183	98	74	111	199
102723335	18	7	6	3	14	5	5	2	4	4	13	10	3
55180	421	569	579	604	741	754	226	217	105	457	817	333	378
140460	352	661	639	667	742	944	249	321	60	438	966	272	327
105371024	338	496	20	7	799	8	80	248	64	19	912	5	62
440313	111	61	1	1	80	0	14	18	10	3	129	0	5
105369201	76	10	174	46	28	108	127	24	136	173	26	5	23
220	103	391	484	736	117	1541	214	250	59	6755	280	148	128
101927751	48	204	284	480	74	740	169	130	102	3141	177	141	77
79705	196	561	1642	1698	204	2205	721	396	473	1011	511	874	287
105371026	58	73	150	164	60	94	107	48	114	95	89	78	47
22856	972	1224	1689	1770	978	2271	855	722	155	1296	1578	744	788
107984727	0	0	0	2	0	0	11	0	3	2	0	0	0
55829	410	716	594	676	686	1690	353	426	68	780	1108	359	333
6627	242	417	748	516	328	614	139	182	41	264	514	253	149
5046	263	200	570	624	261	42	133	126	90	1751	470	85	279
100507472	16	10	22	26	8	3	13	8	16	77	20	14	21
105371027	5	8	7	10	2	4	15	3	9	8	0	0	1
107984751	62	90	104	241	37	13	154	29	132	121	43	36	29
107987228	3	7	13	68	1	2	20	7	16	22	16	0	19
105371028	0	2	12	17	1	5	100	18	119	109	0	0	0
101927505	4	3	10	9	1	4	71	15	68	19	2	1	0
80213	357	552	477	521	571	845	202	276	52	435	956	223	304
123283	555	505	298	458	828	1044	319	277	147	296	880	388	343
100128108	41	60	30	40	64	117	48	23	47	32	68	44	40
105371030	15	10	15	6	37	17	43	8	32	10	29	11	2
390648	0	1	2	2	0	3	28	1	29	1	0	0	0
390649	0	3	3	10	11	4	25	2	36	3	1	11	0
390651	2	12	5	20	15	8	55	7	51	8	11	19	0
105376730	2	4	0	3	5	1	8	0	10	0	5	0	0
26682	6	1	3	3	3	2	18	3	23	2	5	5	0
100124412	2	0	1	2	3	1	21	1	12	5	5	2	3
100422834	0	1	0	0	1	1	5	0	5	3	1	0	0
374666	294	208	382	190	324	217	75	160	48	217	680	356	456
102465910	8	6	12	7	10	2	2	4	4	4	10	7	7
100288486	10	5	12	7	12	13	38	8	33	18	14	8	14
102723461	30	33	19	21	31	21	99	22	78	12	40	37	21
107987377	0	1	2	2	1	1	24	4	23	6	0	6	0
102723502	0	0	2	0	1	1	39	6	28	2	0	11	0
105369218	0	0	0	0	0	1	4	0	3	1	0	0	0
102723532	0	0	3	1	0	0	25	4	20	2	0	1	0
107987381	0	0	1	1	0	1	6	1	5	1	0	1	0
100287029	13	10	13	13	19	19	21	16	20	9	18	8	10
103504738	11	2	9	10	7	2	7	3	3	13	17	18	2
100132169	0	1	0	4	2	25	17	3	9	27	1	11	3
51728	63	112	233	93	69	239	63	74	45	83	150	56	55
79622	133	175	334	157	194	348	128	184	29	104	431	95	162
64285	225	315	868	645	178	351	207	171	96	731	405	359	219
4350	130	211	551	396	185	901	195	249	75	268	334	167	162
8131	411	424	635	580	478	680	204	369	99	338	799	387	524
3050	0	1	0	1	0	0	3	0	2	0	0	0	1
107983982	0	0	0	1	1	0	6	0	18	4	0	0	0
3042	0	0	1	0	0	0	1	1	3	0	1	0	0
3040	324	154	23	10	269	83	32	1183	17	19	1032	138	1727
3039	277	137	18	6	239	57	36	1129	23	15	922	121	1590
3049	1	1	0	1	1	0	5	0	1	2	4	2	0
55692	1148	1095	1103	1301	1125	865	349	354	118	668	1283	789	814
83986	721	1186	1267	1255	1065	1197	679	868	205	1110	2241	783	1022
8786	33	26	24	132	22	308	33	19	46	83	54	34	53
398	0	1	1	2	0	21	7	2	10	6	3	0	0
64714	0	1	2	0	2	10	19	6	22	3	2	0	1
8312	381	532	1436	1120	406	1126	350	432	190	604	778	563	380
10573	415	508	728	587	688	975	265	722	114	311	976	297	454
58986	662	1039	1682	965	993	1238	404	1095	127	997	2431	804	1071
100134368	36	13	10	10	16	9	15	25	40	17	33	42	53
105371036	87	21	17	17	43	18	42	36	31	22	105	36	91
4833	232	363	640	438	289	1211	262	383	177	417	697	147	474
26063	329	293	230	208	847	399	120	493	24	112	797	74	329
9727	8057	2489	808	921	9821	880	345	3771	154	628	11430	1165	2889
64493	66	11	15	16	27	6	8	16	1	3	36	25	33
6650	1027	848	2087	976	750	575	155	604	255	564	1338	607	818
100847028	14	6	14	9	7	8	0	6	1	1	15	9	1
100423037	9	4	5	9	3	1	1	1	0	3	3	4	0
146325	177	8	2	0	156	1	18	184	22	2	654	21	454
107987233	21	8	3	4	22	6	6	31	3	3	81	13	65
283948	78	23	13	8	82	20	11	117	20	12	290	42	216
9091	952	832	577	690	1042	536	185	1003	132	576	2571	547	1746
57799	286	198	405	236	274	253	112	311	68	321	642	182	410
101929280	59	24	42	28	17	12	47	21	57	39	68	34	63
117166	38	9	6	6	9	12	7	6	4	11	34	18	39
84326	207	254	754	463	353	911	273	408	54	301	700	206	296
64717	1	0	0	0	1	0	0	0	0	0	3	0	5
100287175	20	6	1	4	25	1	4	12	9	2	21	0	17
84331	372	327	272	168	556	360	90	641	26	57	833	160	465
105371038	34	53	35	33	88	55	24	106	9	12	96	25	44
197335	392	371	883	457	504	578	105	268	115	294	786	423	422
107984861	13	10	20	15	8	8	8	7	11	8	20	8	13
89941	779	657	1137	670	779	685	209	646	114	576	1381	683	890
9028	40	18	26	19	112	80	23	74	33	12	96	21	26
105371184	4	2	1	1	8	2	8	8	8	2	5	0	0
10273	536	731	1015	700	891	1074	244	870	102	570	1483	404	645
339123	501	722	919	698	987	1144	290	874	100	698	1706	491	729
84219	242	220	293	277	313	321	94	222	49	251	591	223	337
146330	81	24	32	84	58	276	111	76	66	152	157	468	171
79006	207	169	355	515	319	1661	120	194	72	203	507	383	282
65990	138	192	206	159	187	252	56	219	29	64	352	166	291
124093	30	72	68	79	27	269	22	58	21	42	46	145	114
84264	44	49	162	115	33	442	31	63	20	27	83	73	84
64428	251	251	358	301	366	424	123	387	43	216	620	287	325
10232	20	16	1162	316	29	0	33	40	192	49	90	10	62
724032	0	0	1	0	0	1	3	0	0	1	0	0	0
113000	120	132	463	236	155	429	62	170	64	143	307	176	202
63922	99	126	878	198	88	305	57	42	77	98	113	167	102
51764	1	2	8	8	1	5	17	6	26	9	2	4	0
388199	1	2	3	6	4	3	12	9	7	0	5	15	2
64788	639	442	242	373	499	369	208	288	194	393	793	454	514
107984876	32	8	23	9	11	19	24	5	38	35	29	30	44
101929387	31	36	8	20	25	20	12	10	14	21	43	27	16
30812	12	8	8	7	5	12	28	5	12	9	10	5	1
107984898	0	2	6	4	1	2	26	4	38	5	0	3	0
146336	9	7	5	2	5	1	26	30	33	7	9	5	39
6755	6	7	4	4	3	1	25	36	15	12	19	27	47
390664	1	0	3	4	3	2	28	7	22	7	10	24	4
107984906	0	0	2	1	0	0	7	5	18	9	1	0	0
105371042	1	1	3	4	2	1	28	6	35	16	0	0	0
8912	1077	346	238	276	1026	290	117	370	104	543	948	413	1480
25823	30	11	12	15	19	7	28	23	28	15	18	16	54
64499	5	54	46	69	7	143	54	151	24	78	72	158	3
7177	4	42	44	68	13	176	59	122	35	68	56	162	0
23430	0	3	1	9	1	8	20	9	23	16	1	12	1
7329	510	941	1615	1152	662	1831	841	651	106	1065	1243	835	582
8938	276	189	176	142	319	381	129	313	89	182	793	397	762
115939	271	395	662	442	438	793	193	505	83	275	636	227	327
84572	633	850	749	698	1192	1622	461	1025	93	649	2152	549	578
64718	435	334	424	494	333	404	168	186	96	269	587	450	438
101929440	6	3	2	14	6	3	9	1	9	7	6	7	5
283951	53	67	203	101	99	192	63	86	26	84	166	61	51
105371044	6	6	3	12	5	14	21	3	27	15	4	15	27
105371045	11	2	2	5	3	2	10	1	11	3	6	2	8
645811	57	28	45	76	26	48	25	8	24	32	59	31	44
1186	1202	1228	1578	1959	1787	1408	278	1095	232	799	2593	1192	1234
390667	2	1	5	2	2	1	22	3	15	3	2	5	0
9894	328	343	1283	458	245	404	112	348	146	235	628	421	496
9742	1112	1058	734	956	1003	1002	446	662	215	740	1613	727	1204
79652	421	314	227	157	521	420	67	457	22	269	790	265	701
105371046	17	21	13	12	15	15	6	11	1	5	19	15	28
57585	781	634	1363	984	679	706	189	306	174	871	1130	898	919
90861	651	1918	4695	3250	988	3768	2073	1196	265	2848	2225	1519	950
23162	1775	1013	2555	2255	1035	1507	291	525	140	1327	1769	2205	1974
101929480	74	32	33	24	66	13	16	30	21	23	160	55	93
100423012	6	2	1	5	1	2	3	0	3	1	2	1	0
4832	214	246	410	347	259	686	74	375	58	150	580	137	340
65993	314	504	1262	631	599	1371	357	602	74	345	806	245	407
197342	161	120	136	151	140	115	17	79	25	57	183	115	134
90864	598	446	576	589	543	597	141	545	84	551	1186	532	773
10101	216	290	438	384	258	531	91	410	108	263	590	217	355
3483	41	17	16	14	38	27	12	7	1	2	70	17	23
3029	1279	663	360	584	2174	876	183	1418	65	305	2254	220	949
81889	613	1227	310	514	1910	936	428	1165	61	356	1627	155	478
254528	16	22	9	87	84	9	37	19	17	8	43	0	15
64735	0	0	3	0	0	0	14	0	15	2	0	0	0
105371048	0	0	1	0	0	1	20	0	23	6	0	0	1
64711	4	0	9	2	2	0	50	10	59	56	7	6	20
51734	287	551	790	613	916	425	148	1629	48	387	1704	152	371
6123	1	1	5	3	2	5	50	4	53	15	9	0	0
4716	562	863	848	663	925	1468	582	982	67	524	1926	397	637
6187	2170	6375	12130	9085	3612	52332	12555	5715	1030	9711	9077	4571	2966
574042	46	152	104	150	61	764	67	108	19	105	215	155	73
26784	116	404	217	235	140	873	17	88	7	26	368	104	188
735301	29	28	35	20	47	50	17	42	4	15	76	19	32
677844	44	60	47	36	25	130	10	28	11	29	85	49	52
146310	1	0	2	2	2	1	13	2	16	3	4	0	0
10607	267	324	686	446	390	709	174	427	147	352	718	465	383
124056	15	15	16	27	18	8	22	17	25	26	24	26	11
2671	158	173	310	298	255	586	139	253	66	223	463	116	176
9143	28	23	19	106	26	78	12	10	20	88	17	6	32
90850	277	327	1043	661	267	682	145	308	95	352	532	412	253
283869	2	1	3	5	0	1	6	0	4	1	5	5	0
9351	1366	407	1744	317	959	558	161	1426	142	684	2736	347	1531
4913	88	108	229	165	73	457	87	150	23	105	181	89	142
7249	1719	1286	2095	1520	1463	1621	438	970	218	1209	2779	1226	1748
5310	1562	856	1928	1300	1122	995	282	727	307	1082	2293	1640	1901
100188847	3	0	0	0	2	0	1	2	1	2	3	0	4
105371049	29	22	109	33	15	13	8	13	6	28	36	36	40
102465429	8	4	7	4	7	8	1	5	0	9	6	4	7
100616258	2	1	3	5	3	1	5	2	6	3	4	11	5
100500916	1	0	0	0	1	0	0	0	0	0	0	0	0
25837	20	18	104	46	21	26	39	18	44	52	56	34	33
100507303	81	58	139	62	109	242	22	82	22	17	120	55	72
26788	9	9	34	17	5	44	3	4	2	8	8	8	12
84231	484	959	2518	1737	847	2029	417	886	143	1062	1415	564	562
57524	47	69	163	177	71	215	81	91	59	84	118	64	79
64223	245	286	534	308	456	733	214	333	111	298	725	198	378
283870	50	49	62	47	55	73	18	43	22	41	85	49	94
283871	233	261	448	301	271	351	94	231	34	202	506	190	322
1877	310	303	539	387	343	429	121	285	75	319	699	301	511
1775	26	19	7	68	34	38	18	15	7	21	64	44	80
1632	614	656	308	442	927	891	188	1148	64	244	1574	211	873
107984839	14	18	43	32	13	43	22	15	6	12	21	13	10
10921	737	992	2387	1331	778	1946	667	678	216	982	1710	812	713
106660606	6	4	9	11	6	10	4	8	4	6	16	4	9
100500812	3	3	3	2	4	3	2	0	3	3	4	5	3
100126328	2	1	1	3	1	2	1	2	1	2	2	1	1
100616241	0	1	0	1	0	1	0	0	3	0	0	0	0
21	342	547	305	2506	474	2687	480	466	267	315	1059	615	671
650655	11	10	27	38	11	145	96	17	101	32	9	117	14
899	42	148	1065	447	41	250	111	62	115	179	124	203	71
102465459	0	0	2	0	0	1	1	0	2	1	0	0	0
105371050	4	14	71	30	8	12	9	7	8	12	10	7	17
80178	8	33	150	86	9	64	22	13	42	12	19	44	17
102465460	1	0	0	1	1	2	1	0	2	1	0	0	0
729652	13	12	4	14	11	4	31	11	29	16	18	8	30
4917	28	16	1	36	16	22	11	17	26	8	31	19	65
57465	1766	592	470	756	1536	608	231	935	213	335	3847	441	2334
527	760	1244	978	1033	1336	1173	393	1161	116	927	2561	450	1015
51005	450	370	438	366	656	539	102	594	73	142	764	244	322
752014	93	73	52	83	168	90	23	134	16	24	156	52	77
100422974	2	3	1	2	3	1	1	0	2	0	2	3	6
5170	1776	1917	1826	1875	2859	1517	600	1567	287	1307	4198	982	1600
652276	480	277	231	232	393	232	100	197	67	155	808	190	200
645644	645	468	138	307	595	255	152	397	123	203	1052	291	326
100507321	859	985	430	744	1300	511	209	336	110	398	1597	510	693
54442	218	290	1441	492	259	603	173	201	72	824	496	535	205
83886	10	8	12	15	5	11	17	9	24	100	15	19	19
100128788	25	18	16	13	34	5	18	12	25	12	23	56	6
23524	25756	11334	17710	13597	17401	12106	3069	5868	1055	9700	23542	16589	14798
6923	604	1026	1414	984	1277	3139	660	1162	83	1432	2149	880	788
260429	1	3	7	4	5	73	30	3	25	9	1	3	0
360226	0	0	1	6	0	1	25	1	14	10	0	0	0
109616997	0	0	0	1	0	0	5	0	4	0	0	0	0
10942	0	2	5	46	1	4	19	2	27	308	2	4	0
124220	1	4	241	4	0	5	15	3	12	1171	14	2	1
124221	2	5	8	9	3	3	17	5	28	35	5	50	8
64063	29	79	364	23	24	2	27	37	32	1089	72	45	55
101929566	2	5	5	9	4	22	24	5	39	9	8	2	3
114984	166	241	245	146	221	455	163	306	92	256	420	243	186
84256	649	566	676	868	660	714	214	665	231	431	1463	1173	966
105371055	18	24	17	35	16	13	18	16	23	19	29	51	18
79412	2	7	127	21	5	45	9	2	81	31	3	24	2
124222	25	137	602	174	23	330	84	57	86	322	105	161	20
9088	10	95	569	161	8	157	46	8	93	87	15	126	3
283875	0	2	21	7	2	20	33	4	52	13	1	6	0
101929613	0	0	12	1	1	7	11	2	30	4	0	1	1
107984895	2	2	14	7	4	25	13	9	14	35	14	17	6
105371056	4	4	23	11	2	24	38	11	52	28	17	36	10
9080	0	7	41	4	4	10	10	7	14	96	5	16	3
9074	1	3	86	4	3	1	15	3	18	3	0	0	0
51330	247	898	2572	3432	531	1545	948	384	249	971	511	1144	187
54985	220	412	337	757	390	1295	686	472	134	423	838	312	319
79228	125	179	434	330	153	519	155	146	88	216	300	264	127
146439	37	46	354	22	38	38	53	57	35	457	44	40	104
100128770	12	10	85	11	14	1	47	15	73	96	4	11	40
64386	35	65	144	265	43	134	76	56	88	73	105	161	28
100507419	28	40	84	108	34	67	51	30	50	75	55	177	18
9235	265	4871	1824	5182	682	4826	1410	2152	693	1228	2123	2966	329
105371058	50	52	116	72	24	77	38	21	37	32	42	44	18
84891	0	0	2	1	2	2	26	0	26	12	1	0	0
81854	27	28	26	40	39	29	32	23	27	18	60	29	34
7755	162	110	194	188	135	300	113	152	75	157	276	226	179
100507458	138	132	57	117	147	118	52	47	27	55	239	234	100
7760	122	99	240	186	141	163	74	185	74	185	256	238	205
197350	13	14	7	12	12	7	18	6	30	8	26	4	20
100189173	0	0	0	0	0	0	1	1	6	3	1	0	0
100189168	0	0	1	0	4	2	0	1	0	9	12	0	0
100189119	1	0	0	4	4	5	5	1	2	6	3	9	0
100189335	0	0	0	1	0	0	7	1	2	0	0	0	0
100189221	0	0	0	0	0	0	1	0	1	0	0	0	0
100189282	0	0	2	0	0	0	0	1	2	0	0	0	0
100189209	0	0	0	0	0	1	1	0	0	0	0	0	0
100189136	0	0	0	0	0	0	1	0	0	0	0	0	0
100189388	0	0	1	0	0	0	2	0	5	0	0	0	0
100189281	0	0	3	0	0	0	4	0	6	1	0	0	0
4992	0	1	10	13	0	16	52	7	76	15	0	0	0
100189296	0	0	0	0	0	0	2	1	2	0	0	0	0
100189062	0	0	0	0	0	0	1	0	1	0	0	0	0
100189020	0	0	0	0	0	0	0	0	0	0	0	0	0
100189270	0	0	2	1	0	0	4	0	0	2	0	0	0
26184	0	0	1	2	0	1	18	3	21	0	0	0	0
7752	155	186	346	419	213	508	144	93	66	202	305	315	84
4210	23	118	200	680	11	249	64	58	83	55	61	174	6
283876	46	36	33	79	22	62	40	29	56	34	48	120	46
10127	540	580	817	841	674	1214	336	436	131	544	1133	575	418
91151	184	296	173	377	301	237	134	145	67	200	362	209	151
7627	617	579	903	701	737	331	236	326	118	394	965	783	395
4993	4	3	2	2	6	5	10	1	19	1	6	0	2
105371059	48	33	48	32	45	49	32	26	25	22	76	44	31
100463285	17	33	13	4	15	11	27	8	26	15	13	41	28
54925	274	303	342	251	340	479	153	177	55	213	514	308	240
7727	146	169	169	189	208	312	141	108	63	167	330	243	128
146434	142	173	239	309	228	589	237	107	89	270	323	151	75
79903	596	621	608	667	1084	599	242	714	75	464	1586	520	688
102465134	21	13	14	17	32	20	9	30	4	21	66	17	22
646174	3	3	8	4	6	2	13	1	10	5	3	8	0
23059	564	909	601	737	1039	1631	619	425	109	241	1279	638	603
197358	168	207	325	570	166	358	123	163	104	164	423	638	128
101929732	46	35	28	64	26	30	45	26	50	35	60	84	49
105371060	12	9	12	13	6	8	16	5	30	10	19	7	12
84464	234	372	519	348	176	360	194	146	169	207	405	376	385
1773	1297	684	624	801	1233	813	278	805	151	387	2556	1013	1918
10131	968	1281	2091	1002	1669	2821	552	1322	154	331	2200	942	1033
1387	2721	2773	3260	3801	3196	3337	1088	1662	395	2008	5095	3437	2852
102724927	11	9	14	20	10	18	32	12	24	16	22	0	4
115	1026	1493	657	838	2111	854	500	1105	154	589	2553	382	862
105371062	1	6	6	6	10	3	11	6	14	3	8	2	10
6345	64	46	12	5	68	20	87	53	99	30	112	11	87
100507501	45	45	33	19	47	56	49	52	36	28	108	44	41
105371063	1	1	1	0	0	0	12	2	8	2	1	2	1
7023	79	123	462	207	82	321	123	109	91	93	201	196	87
84662	575	616	301	601	1148	631	265	575	182	345	1771	776	893
101926896	18	20	8	9	21	4	6	13	4	7	58	5	24
100529144	190	283	559	458	161	637	85	203	69	181	351	384	173
51025	37	41	115	66	48	215	31	51	9	33	77	39	40
79585	183	305	562	512	169	556	71	195	74	198	361	425	161
114990	783	801	853	294	842	264	199	1002	176	440	1776	771	882
9093	703	1067	1387	982	1176	1837	511	931	94	414	1959	714	793
57407	336	412	739	391	548	689	275	531	112	224	844	330	364
3163	553	870	1319	865	902	898	454	940	95	319	1633	486	532
29965	531	698	314	214	1034	513	180	805	82	391	1745	440	582
342346	26	22	18	19	33	10	84	35	76	25	64	23	20
124402	199	130	193	132	208	108	40	201	40	153	331	263	202
23295	874	995	1271	1229	1017	1049	301	794	212	776	1662	904	986
102466731	3	3	2	5	1	1	1	0	1	1	4	2	1
84309	533	475	647	475	628	475	141	651	120	280	1220	316	574
124401	403	347	313	355	352	472	140	248	78	209	660	408	400
146562	33	27	32	39	53	21	35	36	44	13	82	92	34
26048	305	322	295	343	287	336	145	258	104	251	558	494	366
124404	4	3	4	2	10	3	36	3	43	4	6	4	0
440335	34	34	472	16	32	3	20	66	32	443	104	15	56
79641	359	254	225	119	459	316	151	345	25	212	823	123	377
84656	1753	2240	2214	1920	2781	2460	791	1989	248	1433	4032	1655	1599
29855	1120	1080	2008	1674	1421	1090	396	728	202	1134	1981	1034	849
5493	601	682	4315	2223	773	568	1002	610	152	4970	1438	1123	1088
105371064	59	59	227	164	84	25	93	20	80	227	84	131	97
9717	26	4	16	9	35	415	65	11	83	22	36	16	51
51172	157	189	243	184	225	327	93	185	48	113	408	221	166
100507589	30	16	11	7	30	31	15	14	8	9	66	27	22
146556	459	91	361	12	505	73	56	1312	41	12	977	27	251
56052	220	404	380	331	423	617	269	337	88	317	633	242	275
196483	113	215	247	198	207	378	141	172	33	143	330	155	172
107984828	10	3	4	4	13	3	30	5	31	5	18	8	8
105371067	7	1	5	1	7	0	34	2	35	5	3	0	10
105371066	1	0	2	0	1	0	16	6	25	4	0	0	0
54715	97	29	29	17	65	29	266	45	289	85	62	30	97
101926950	6	4	1	0	3	1	30	2	24	4	0	0	4
102465867	1	2	1	0	1	1	6	3	6	2	0	0	0
105371068	56	31	17	7	36	9	150	31	167	23	36	11	52
105371069	0	0	0	1	0	1	10	2	17	0	0	3	0
105371070	0	0	1	0	1	0	7	0	14	5	0	25	0
105371071	0	0	5	3	4	4	54	5	51	9	0	131	2
105371072	0	0	0	0	5	0	36	5	42	5	0	0	0
283953	0	1	4	3	1	0	31	2	40	10	0	0	0
79091	396	410	492	512	389	405	234	192	186	434	545	475	290
18	1935	2164	132	263	6197	401	228	4186	144	503	8853	171	1641
107984840	8	2	0	6	6	6	13	4	27	17	16	7	0
25880	109	150	131	131	226	185	69	84	42	87	231	50	79
5373	365	776	1513	815	507	990	368	370	90	773	840	728	274
100130283	83	285	211	221	134	170	71	120	32	147	200	235	80
23589	362	1631	880	1490	683	1190	375	778	176	681	1239	1130	493
101929989	5	1	9	1	5	1	34	7	53	9	7	2	10
7874	2039	2848	4164	3340	3065	4120	1421	1575	245	2796	4486	1972	1581
105371074	24	40	34	37	39	19	23	12	22	12	41	45	18
29035	2656	3574	3428	4744	4874	5965	1902	2068	313	2635	5895	2395	2056
101927026	15	4	15	13	44	15	146	19	132	12	11	5	0
105371075	7	1	2	5	10	0	10	7	19	1	8	3	0
101927009	6	1	17	9	56	16	111	18	103	26	16	0	6
104355218	0	0	4	0	3	0	17	4	14	2	0	0	0
104266959	0	0	0	1	3	5	9	0	19	3	1	0	0
2903	152	194	537	11	157	49	302	292	268	61	230	14	102
105371077	11	13	18	6	18	2	106	13	98	27	12	0	11
105371076	1	1	2	1	3	1	25	6	21	3	5	0	0
107984900	0	1	2	2	3	1	36	2	43	7	0	0	0
105371078	0	1	0	0	1	0	19	4	20	10	0	0	0
80063	285	435	457	431	213	275	257	229	132	382	602	344	139
107984877	26	59	60	82	13	26	18	8	30	43	34	49	15
106144584	5	9	34	2	6	10	9	0	11	6	5	0	8
2013	484	352	2007	255	457	2419	452	458	168	3580	982	320	462
146279	1	2	12	3	0	12	30	2	54	15	4	9	2
105371079	0	2	0	0	0	1	8	3	9	1	0	0	0
4682	169	278	345	168	242	328	179	284	82	215	505	235	147
780776	92	139	160	133	159	207	174	151	123	113	264	134	96
105371080	43	83	137	126	59	55	66	33	87	65	73	121	22
4261	1425	2666	3066	3138	1241	2487	535	1140	373	1411	2542	3491	987
112267907	22	65	89	79	37	39	27	13	30	65	53	77	18
28955	266	247	297	297	345	316	84	273	29	184	506	205	230
23274	1498	1646	1568	1296	1315	1348	588	855	303	1470	2343	1728	1418
105371081	34	49	25	35	39	14	26	5	28	20	26	65	27
107984859	29	9	7	8	15	4	45	14	59	19	19	9	12
105371082	27	33	69	219	23	120	91	29	102	47	62	105	43
8651	28	88	202	99	27	79	33	58	26	35	123	134	69
7142	0	0	3	0	0	3	4	0	13	3	2	0	0
58531	0	0	2	2	0	2	6	1	6	1	0	0	0
5620	0	0	0	1	0	0	10	2	11	4	0	0	0
5619	0	0	1	1	0	0	9	1	8	0	0	0	0
100313773	0	0	0	0	0	0	2	1	4	0	0	0	0
105371083	0	1	3	5	0	2	21	4	29	6	1	0	10
116028	27	50	357	222	33	303	106	23	49	56	105	186	41
400499	65	70	191	1707	67	483	212	56	211	129	86	225	121
101927131	0	7	8	83	6	32	31	5	24	10	4	6	13
9516	2689	3251	3597	7259	2663	7654	1912	1856	226	4209	4735	2384	1853
107984880	3	3	5	75	0	34	34	1	36	15	0	2	0
8303	369	481	397	484	521	876	215	423	84	398	1125	278	462
51061	703	1058	1333	1126	1563	1462	421	834	114	889	2004	817	874
29066	1239	1825	1539	2662	1805	2325	769	722	151	945	2569	1122	936
400500	0	0	1	2	1	0	25	10	21	4	0	0	0
26156	1064	1740	4132	2608	1923	12412	3199	1879	347	1634	2982	1776	895
105371084	212	338	536	384	256	331	142	138	51	259	357	262	148
2935	1969	3637	5320	4222	3282	6232	2031	1831	232	2923	4874	1862	1641
112268177	199	209	280	261	154	87	58	56	42	114	193	205	110
729978	115	49	68	66	55	30	77	42	51	59	158	92	69
608	18	7	8	2	4	100	15	10	8	10	31	43	0
92017	5218	3463	1393	1953	6937	1968	756	2768	362	1605	9694	2219	3558
642696	60	80	26	25	103	19	20	13	22	13	98	56	30
101927227	33	38	9	12	59	3	13	5	13	15	37	27	17
105371087	82	163	22	53	170	30	25	38	25	39	209	74	72
105371085	470	439	141	226	761	98	125	161	130	171	738	242	414
105371088	8	0	0	4	7	1	11	4	12	4	2	0	3
55313	725	1333	1051	708	1614	2001	575	1099	134	431	2141	765	729
100616195	2	5	0	2	4	0	1	2	1	1	8	10	0
105371090	35	95	32	88	86	46	36	12	43	19	68	24	44
105371089	11	29	11	24	33	27	13	7	14	8	21	42	16
729993	150	238	30	98	178	1856	742	120	337	147	250	924	128
105371092	7	42	11	12	20	75	46	4	46	33	18	138	10
105371091	4	5	2	0	0	6	14	4	18	3	1	7	1
107984137	12	3	3	7	13	31	34	1	39	10	3	11	2
105371093	0	0	0	1	1	0	18	3	10	3	0	0	0
2072	370	587	596	663	658	926	488	309	147	485	895	452	328
101927311	9	17	43	5	9	5	21	5	24	20	14	20	0
101927348	0	0	12	0	0	2	22	3	23	2	0	0	0
57496	1616	2738	2684	2630	2507	2478	1558	1023	376	1757	3476	1680	1703
100189086	0	0	0	0	6	0	0	0	1	1	3	0	5
100129781	7	11	30	25	14	12	27	5	9	25	26	76	8
574455	1	0	0	0	0	0	1	0	0	0	0	0	0
100126355	0	0	3	1	2	0	2	0	3	2	6	3	0
105447648	0	0	1	1	0	1	9	0	14	4	0	0	0
5073	881	1077	1782	1704	1161	2772	852	459	166	1192	1793	1025	548
105371094	21	33	21	34	60	13	28	29	26	14	72	32	22
107984865	75	129	75	146	116	43	52	31	78	34	97	82	52
51283	522	903	1398	1531	1014	2973	867	599	147	949	1365	598	409
8399	5	4	34	12	7	10	39	8	51	88	10	11	3
105371095	2	1	4	3	4	4	27	1	11	7	7	1	3
642778	196	316	269	475	237	203	187	68	100	215	309	317	159
100652777	14	23	23	17	14	10	41	4	27	37	18	25	18
105376747	2	1	4	3	3	3	25	1	7	6	4	1	3
642799	194	279	271	405	202	191	186	66	101	203	292	283	153
105376749	14	23	11	16	13	9	33	3	16	24	17	22	15
730013	92	74	11	13	264	23	15	66	26	7	276	2	53
23420	1050	1903	2735	2499	2015	2802	1108	1412	287	2213	3681	1430	1663
101927469	16	15	12	23	22	4	29	7	32	6	23	17	19
100422960	0	0	0	1	3	0	1	0	1	1	1	0	1
100500910	0	0	0	0	1	0	2	0	2	0	0	0	0
100422870	1	0	0	0	1	0	1	0	1	0	0	0	1
109951030	1187	681	1553	983	813	733	214	432	193	695	1284	1342	1151
100288162	73	36	92	54	55	32	7	26	10	39	79	84	81
102466268	0	0	0	0	0	0	0	0	1	0	0	0	0
102465461	1	0	0	0	0	1	0	0	1	0	1	2	0
9284	117	121	146	164	131	118	74	38	41	94	170	121	80
23042	2426	3739	4730	3402	5001	4394	1498	2392	361	3243	6028	2224	2186
100302243	7	14	4	8	10	6	8	2	3	4	20	0	5
123803	180	459	428	556	263	892	313	204	70	398	472	216	157
54700	794	1106	1722	1365	1174	2301	702	620	121	860	1668	723	609
100505915	65	55	71	66	47	34	45	10	29	54	64	36	40
