GeneID	GSM3533490	GSM3533491	GSM3533492	GSM3533493	GSM3533494	GSM3533495
79635	14	0	10	19	20	10
11321	59	8	67	104	79	93
9913	241	62	259	443	219	331
22950	125	46	109	164	132	135
100129995	3	0	2	3	6	1
105374378	1	0	5	0	12	0
9553	35	18	39	36	48	32
64080	78	2	85	42	107	77
9577	125	8	180	190	289	200
100302650	46	2	138	14	449	103
105374369	0	0	4	1	2	0
100422965	0	0	1	0	1	4
100505736	12	2	15	9	33	42
100505716	12	0	26	20	42	78
105374381	0	0	3	2	0	8
105374382	3	1	1	3	1	13
105374383	0	0	0	1	0	0
403150	51	8	83	52	65	72
2355	3473	512	6208	11286	14099	12283
102723530	0	0	0	1	0	2
151056	22	9	68	85	41	129
105374384	2	1	0	0	13	0
100505774	1	3	3	0	0	2
112267877	16	15	40	42	32	73
5500	206	61	201	374	289	379
245711	3	0	3	4	13	8
55006	67	10	73	80	59	78
23160	97	7	119	355	157	190
692209	5	3	0	1	6	1
26796	5	0	1	7	5	7
109617012	0	0	1	6	0	3
165186	32	12	36	47	26	53
388939	51	3	43	0	37	4
105374386	1	0	3	0	8	0
79745	367	29	403	304	247	297
238	14	70	12	299	22	21
101929386	0	3	0	11	4	6
105374389	0	0	0	0	1	0
101929418	5	3	4	1	7	12
51646	114	38	146	224	193	163
105374414	0	26	0	0	1	3
109616960	0	0	0	0	0	0
81606	1068	6047	1403	838	1241	2248
102723594	0	1	2	0	2	1
285043	29	2	24	1	10	2
253558	409	20	289	151	199	238
92291	88	7	152	21	157	65
105374435	2	1	1	2	4	14
79623	1195	226	1327	1100	622	2604
107985861	0	0	0	0	2	3
440854	3	3	15	4	18	10
30845	655	989	1013	178	1190	233
7498	9	2	19	67	10	0
6716	1	0	2	0	7	5
107985862	3	1	3	0	0	4
107985863	7	0	1	5	4	3
105374449	0	1	4	0	0	0
51072	222	73	258	392	215	308
84661	30	2	27	44	27	61
6683	156	22	105	291	106	221
55676	131	11	147	406	175	251
58484	2	0	13	47	5	49
84272	393	148	430	580	557	586
57448	1806	167	1895	3283	2071	2708
693143	0	0	1	0	0	1
103752586	4	3	10	3	8	7
55622	45	3	52	155	38	151
100616219	0	0	0	0	0	0
285045	2	1	0	0	3	5
105374453	0	0	0	0	1	0
4052	171	86	225	284	273	270
100616136	0	0	0	0	0	0
25780	134	3	99	160	170	500
105374454	9	0	9	18	24	43
25940	927	169	912	1110	508	689
105374455	4	0	2	4	2	5
107985864	2	0	1	0	2	2
104355287	2	4	0	1	2	1
151325	0	1	0	2	1	1
105374456	0	0	0	0	0	2
106144585	0	0	0	0	0	0
105374457	0	0	2	0	0	0
105374459	2	0	1	275	7	231
104355288	52	0	280	349	106	803
107985865	20	0	80	219	38	304
105374458	29	1	94	99	76	659
105374461	0	0	0	0	0	1
107985808	0	0	0	0	0	0
100616475	0	0	0	0	0	0
107985866	0	0	0	0	0	0
100288911	25	6	13	1	2	9
51232	13112	332	15788	3185	10659	27047
9637	53	7	57	119	58	86
5212	2	0	0	0	5	0
6801	314	25	333	583	627	668
54497	359	24	326	631	342	563
253635	58	7	46	123	60	93
5610	504	76	703	1848	784	1022
391365	0	0	1	0	2	0
100505876	112	18	129	212	191	203
10153	84	4	76	223	109	130
55471	114	15	107	141	176	289
23683	154	1	225	689	239	717
101929542	7	0	4	9	5	7
25797	2	0	5	73	2	9
107985868	0	0	0	0	2	0
105374464	2	0	1	6	1	14
10602	202	24	137	153	306	245
107985870	1	0	1	0	2	2
105374465	0	0	0	0	0	1
107985869	0	0	0	0	3	0
101929559	0	0	1	0	0	1
151393	79	3	107	375	118	93
101410544	6	0	6	7	6	7
107985872	1	0	1	20	2	3
1545	254	93	424	5418	372	226
105374466	4	0	0	8	2	1
285154	47	2	45	699	28	22
107985871	1	0	3	19	2	1
102723739	0	0	2	7	9	0
105374467	0	0	0	0	0	0
64225	222	12	169	366	181	181
105374468	0	0	2	0	1	0
100996902	1	0	0	0	0	0
101929596	5	0	6	0	4	2
92906	111	66	151	302	164	312
130589	766	8	474	266	408	164
6432	146	50	102	241	191	182
79833	33	27	33	55	35	48
90957	150	17	171	146	118	197
105374470	0	0	3	2	2	1
729967	119	11	69	71	45	99
100271715	30	10	35	14	23	66
105374471	21	4	10	7	11	32
375196	3	12	3	3	8	2
6654	603	65	679	899	873	2134
344387	59	4	54	17	46	62
8491	321	14	344	255	387	315
728730	151	14	93	31	109	64
130733	291	8	192	6	177	38
80745	34	5	27	90	29	65
112268436	2	0	8	0	3	1
100128590	6	0	11	6	24	23
6546	3902	91	8937	1653	7729	4190
101929667	0	0	5	4	2	5
105374473	1	0	2	1	1	1
105374475	0	0	1	0	4	0
105374497	2	0	3	4	5	5
105374491	0	0	0	0	0	0
101929700	0	0	0	6	0	3
105374506	0	0	1	6	2	4
388942	0	1	4	23	2	0
101929723	0	0	3	112	4	1
400950	1	0	2	0	0	1
105374517	0	0	2	0	3	0
91461	761	629	600	1354	424	513
105374531	0	0	0	0	1	0
102723824	12	0	8	11	32	12
27436	383	42	486	1025	561	721
107985874	1	0	3	0	13	8
107985873	23	1	17	45	28	57
9167	142	13	144	255	124	125
105374537	2	0	1	2	3	0
170850	70	2	33	518	102	2
57504	355	67	331	1192	289	458
105374555	2	0	6	2	5	8
165140	320	10	146	115	150	54
23498	1455	62	799	978	574	728
107985875	18	1	17	26	8	33
100189265	3	1	6	5	1	7
105374567	14	0	3	0	1	6
105374568	120	0	33	0	10	57
112268413	0	1	0	1	1	0
102723854	0	0	0	0	4	0
107985876	3	0	1	1	1	9
100506047	1	0	2	6	0	2
105374570	2	2	2	8	5	22
678	907	247	864	984	1802	1174
100129726	25	6	33	36	36	51
63892	353	28	372	680	299	739
107985877	12	7	10	12	8	19
130271	210	0	296	27	274	459
728819	4	0	0	0	10	17
51626	129	1	135	85	100	221
105374571	1	1	8	3	4	21
64240	6	0	5	1	9	12
64241	14	2	5	1	15	9
102725159	0	0	0	0	0	0
10128	985	39	697	1234	767	821
102723904	21	22	39	20	36	15
5495	235	40	273	258	278	290
6519	1532	9	933	388	1218	1160
9581	354	15	334	382	440	503
79823	190	5	166	108	191	217
107985878	16	2	19	4	20	13
105374573	5	0	2	0	5	3
107985879	8	1	53	1	18	1
100506108	2	0	1	0	2	0
6496	1	0	5	0	8	0
10736	3	2	0	1	3	1
107985809	0	0	0	2	3	1
400952	0	0	0	0	1	0
105374576	0	0	0	0	2	0
105374577	1	0	0	0	2	0
55133	307	5	231	250	149	255
102724965	59	31	58	20	82	44
5581	967	118	1063	248	1091	651
105374580	46	4	47	7	87	46
101926974	3	0	4	6	1	0
105374581	0	0	0	0	3	0
2034	4886	889	6491	10716	8370	25858
105374582	0	0	0	0	5	0
101805491	2	0	0	0	2	0
388946	0	0	0	0	1	2
90423	21	9	15	47	42	16
23433	90	59	134	438	185	152
100506142	4	1	1	16	18	13
5281	30	3	29	81	25	41
9419	33	15	46	92	86	64
105374584	112	1	100	49	84	196
9655	83	21	81	84	139	120
388948	3	0	4	2	3	5
100134259	0	1	2	0	6	1
107985880	4	1	3	0	9	3
90411	439	82	362	831	468	574
57217	1045	150	1015	1033	706	1266
285051	4	0	6	4	7	20
805	277	120	312	523	310	300
101927043	9	0	17	6	6	32
105374588	0	0	0	2	0	0
107985882	0	0	0	0	2	0
618	14	2	7	15	46	3
4072	251	0	247	14	191	7
693144	4	0	2	0	0	0
4436	96	10	102	250	137	256
56660	124	16	99	198	119	214
644093	2	0	6	14	9	8
440864	2	0	0	0	8	1
105374589	0	0	0	0	2	0
2956	140	40	124	525	195	215
80204	153	13	124	303	181	294
100506235	2	0	4	4	5	5
105374590	1	1	1	4	0	5
105374592	0	0	0	0	0	2
105374591	1	0	0	0	0	0
105374593	0	0	0	0	0	0
102724008	0	0	0	0	1	2
3344	137	9	170	312	115	401
129285	1075	21	724	366	420	539
286749	101	3	180	24	159	136
11037	197	7	304	57	240	262
11036	35	1	100	7	67	50
3973	11	0	11	1	30	12
105374594	20	0	32	1	37	24
2492	1	4	7	2	12	6
102465854	0	0	0	0	0	0
107985810	0	0	0	0	0	0
105374595	0	0	0	0	0	0
9378	19	196	35	0	18	4
101927089	0	0	0	0	1	1
103504737	0	0	0	0	0	0
730100	0	0	0	0	1	0
105377627	0	0	0	0	1	0
105374597	0	0	0	0	0	1
107985766	0	0	0	0	0	0
105374596	0	0	0	0	0	0
105374598	0	0	0	0	1	0
107985883	0	0	0	0	1	0
100616431	0	0	0	0	0	0
105369165	0	1	0	0	2	0
105374600	1	0	0	0	1	0
105374601	3	0	3	1	2	5
51130	41	3	61	53	37	69
100302652	40	3	59	56	38	66
494143	7	1	10	16	6	34
27248	64	30	92	202	110	102
112268415	45	2	39	56	29	55
100500850	0	0	0	0	0	2
10936	13	0	10	35	28	24
23198	261	22	357	732	464	456
98	109	25	102	121	69	112
105374615	3	1	10	8	10	6
388951	3	7	5	6	13	15
105374610	16	1	28	24	26	55
129852	9	3	8	0	3	12
102724072	24	1	11	0	6	9
6711	13330	1643	12760	21588	13971	10378
105374640	27	0	28	12	44	31
56969	5	2	10	5	20	22
105374653	0	0	0	0	1	0
400954	217	9	170	123	302	93
105374667	2	0	4	4	12	4
57142	2178	883	1487	1963	2211	1305
105374662	0	0	0	0	0	0
105374674	3	0	4	0	6	1
130162	42	3	58	44	56	90
6233	360	36	606	944	275	339
4528	134	14	134	276	95	161
344405	10	5	7	44	23	24
55704	70	114	126	627	158	389
112942	45	3	64	79	75	131
57223	1378	89	1299	2757	1401	2820
107985885	7	0	7	15	1	11
87178	135	8	94	186	103	143
107985811	0	0	0	0	0	0
112268416	1	1	0	0	2	1
2202	100	5	153	14	195	110
105374690	2	0	5	0	1	6
104355290	0	0	0	0	0	0
406999	0	0	0	0	0	0
406998	0	0	0	0	0	0
100126319	0	0	0	0	0	0
101927165	0	0	0	0	1	0
100129434	8	1	21	19	30	98
107985795	10	0	13	17	7	36
114800	141	5	134	238	72	807
101927213	13	0	8	1	5	18
107985886	0	0	0	0	2	0
105377632	2	0	2	11	6	15
101927235	0	0	0	0	1	3
105374697	0	0	0	1	1	7
105377628	3	0	2	13	2	20
7444	120	15	76	330	106	212
105374726	1	0	0	0	1	3
107984043	13	7	12	33	9	15
55120	294	13	271	614	122	788
105374744	0	0	0	0	0	0
400955	1	0	1	0	1	0
101927285	0	0	0	0	0	0
105374754	0	0	0	0	0	0
106660609	0	0	0	0	0	0
100616473	0	0	0	0	0	0
102724142	0	0	0	0	1	0
53335	8	2	9	124	7	4
64895	70	9	80	248	89	133
400957	2	0	2	0	3	2
5966	188	57	280	505	589	616
150962	28	0	53	95	80	66
5194	133	14	132	308	175	236
84542	201	43	179	348	125	435
105374759	2	0	8	5	0	8
339803	32	1	107	349	79	110
339804	40	4	58	39	18	58
105374758	0	0	5	4	5	8
130872	540	111	488	846	562	587
9736	795	32	818	1285	1044	1275
100124537	1	0	2	0	4	1
105377633	12	1	23	23	18	20
7514	1563	258	1482	2324	905	1958
107985767	13	3	4	1	10	9
105374760	0	0	0	0	0	0
84140	15	2	23	8	32	31
10575	220	19	154	690	199	334
150684	81	14	56	126	113	205
107985768	9	3	7	7	10	17
10678	150	76	76	172	201	158
100847087	34	17	28	2	24	24
105374761	0	0	0	2	1	0
105374764	2	0	0	7	7	8
200728	13	3	16	18	14	15
23301	357	13	270	355	278	594
100132215	60	6	55	33	31	137
5013	0	2	0	11	2	3
100169989	1	0	1	2	2	4
51057	206	21	229	366	122	493
107985769	6	0	5	7	5	12
4190	427	93	482	538	232	147
7360	425	35	325	606	270	337
51542	344	125	371	473	269	495
57162	81	223	152	177	171	459
150992	0	0	0	0	2	1
100507006	32	7	25	18	20	131
105374768	0	0	0	0	2	6
105374769	0	3	1	0	2	3
102465833	0	0	0	0	1	0
100616265	0	0	0	0	1	0
105374771	73	34	50	24	61	79
29094	307	374	246	117	201	488
105374774	0	0	0	0	0	0
105374773	13	1	10	12	29	40
101927402	0	0	0	6	2	0
54812	359	19	324	309	366	427
100616419	0	0	0	0	0	3
105374772	1	1	2	1	0	2
339807	0	0	0	0	1	0
9792	66	37	59	223	127	159
105374775	3	0	8	5	22	15
105374777	1	0	0	1	3	4
105374776	0	0	0	0	1	2
101927438	0	0	0	0	0	1
400958	0	0	0	0	3	1
107985888	2	0	1	2	7	12
107984063	3	2	5	20	8	25
6509	86	172	99	266	74	962
102724233	1	1	3	14	6	19
23177	279	102	246	444	411	685
5861	274	17	193	214	182	157
10097	3981	135	4877	9070	3246	8124
200734	258	40	266	149	449	412
105374780	1	0	11	0	5	6
105374781	6	2	10	1	4	1
107985889	1	0	1	0	0	0
105369167	3	0	0	0	2	0
101927533	1	0	1	0	0	0
105369168	1	0	2	0	4	2
107985890	0	0	1	0	0	0
107985812	0	0	1	1	2	0
100616464	0	0	0	0	0	0
729348	0	0	0	4	0	1
730198	4	2	2	0	1	5
4211	103	10	162	40	110	218
100873998	35	4	30	12	14	46
100507073	13	0	10	0	5	15
101927577	1	0	6	0	5	1
101060019	2	0	0	0	2	0
102724321	0	0	0	0	2	0
105374785	0	0	1	0	8	0
102800447	2	0	0	0	3	3
644838	0	0	1	4	6	3
101927661	0	0	3	1	0	0
54465	29	4	28	35	15	34
107985891	0	0	3	2	0	0
105374786	1	0	4	2	3	2
102724373	1	0	2	2	1	2
101927701	0	0	0	0	2	0
10438	17	1	25	14	14	31
105374789	6	0	5	2	9	3
116143	93	12	95	117	57	92
56902	67	16	82	270	48	62
5534	823	34	886	1907	844	1890
107985892	2	0	7	3	6	15
25927	24	33	36	16	44	61
102724389	0	0	0	0	0	0
101927723	4	2	18	40	18	79
5341	16	30	65	521	48	314
554251	9	1	15	24	25	81
200558	290	1	392	472	300	598
10887	0	0	0	0	1	3
9938	35	16	62	216	62	291
105374790	2	0	3	23	2	44
105374791	0	0	0	0	0	0
107985893	0	0	0	0	0	0
27302	0	0	0	2	3	0
105374792	0	0	0	0	0	0
107985894	1	0	0	0	4	0
200504	0	0	0	0	2	0
56287	0	0	0	0	1	0
84168	154	309	340	291	290	389
100423030	0	0	1	0	0	0
2673	317	118	342	533	419	574
27247	72	23	84	59	57	54
22848	761	69	889	834	922	850
112268437	115	9	150	120	147	142
100124535	0	0	1	0	0	3
307	363	52	451	3976	492	1927
107985770	41	0	48	274	96	256
64395	138	42	117	259	107	196
11017	9	1	11	30	28	47
4084	313	20	507	652	622	668
151516	63	10	22	16	21	36
400960	215	16	142	176	161	180
5093	506	98	329	603	543	398
100133985	9	0	4	4	7	6
54980	162	5	178	253	92	224
7072	240	14	293	676	368	619
100189231	0	0	0	0	0	0
100302268	0	0	0	0	0	0
51449	1207	50	935	737	1130	549
6637	44	9	71	105	34	63
84908	121	3	105	149	91	188
7039	186	6	121	262	131	667
100874273	2	0	1	2	5	5
107985895	4	0	6	6	8	31
119	5	3	0	56	13	199
105374794	0	0	0	1	1	4
344018	2	0	0	0	0	6
165530	1	0	18	2	15	32
50489	2	2	12	3	16	21
104355141	0	0	1	0	0	3
25806	10	1	12	10	9	24
525	2716	10	1940	10	1892	11
101927750	22	1	25	2	32	3
105374795	7	0	5	8	11	12
79998	52	19	41	42	43	56
113419	689	76	456	621	398	470
105374796	0	0	1	1	2	0
79315	0	0	0	0	5	0
55577	273	142	379	491	276	667
84693	9	1	21	5	6	34
10199	34	0	46	50	28	39
400961	1081	16	1019	41	534	399
105374797	0	0	0	0	0	0
27332	619	33	779	915	613	1046
8291	748	193	1044	2015	849	2698
107985896	0	0	0	0	2	0
105374798	0	0	0	0	3	1
56603	245	12	663	43	139	143
23233	1047	42	875	628	602	960
6697	309	21	190	197	201	87
2016	1745	25	1662	704	1821	144
94097	2054	100	1214	516	1023	264
107985897	37	3	43	18	76	30
105374800	24	1	19	4	49	14
26056	4871	221	2997	1726	2883	1876
344022	1	0	1	0	2	0
10322	375	41	339	503	229	369
84279	77	48	61	94	43	31
10574	573	256	466	1917	466	589
150726	71	311	104	1029	49	417
1961	0	6	0	2	12	0
105374802	0	0	0	0	0	0
105374803	0	0	0	0	0	0
105374804	0	0	0	0	1	0
7840	307	19	366	744	570	777
100874291	5	0	4	19	10	14
9027	4143	2	4373	17	1635	619
200420	23	0	24	2	19	35
112268418	7	0	11	4	9	36
51471	298	3	105	11	82	40
51002	10	11	28	23	16	47
8446	38	2	58	128	78	184
388960	0	0	0	0	1	1
105374807	6	0	10	6	8	11
10617	175	19	184	378	158	206
112268419	16	1	25	28	36	47
72	2	124	1	2	1	42
1716	12	5	23	73	30	50
100874048	9	3	5	10	2	15
200424	503	497	570	864	501	858
107985898	26	6	30	34	21	42
388962	3	1	5	8	4	10
100507171	12	7	18	35	29	24
55233	436	35	368	1028	486	508
10797	20	54	79	278	52	91
57835	121	25	115	166	99	133
1639	1771	758	1877	2318	1643	1928
100189589	4	4	12	5	10	11
388963	79	123	89	52	38	52
84058	96	38	93	239	77	131
6242	1987	23	1184	1120	1018	409
100532735	447	89	499	634	358	462
83444	231	36	213	233	156	298
23559	254	73	328	468	272	255
7841	1508	357	1574	3249	1038	2251
116540	65	67	45	110	46	82
84865	428	95	373	499	220	571
64427	327	68	342	448	249	426
85474	104	21	91	143	40	114
151534	148	11	125	211	73	167
84759	96	13	49	108	51	99
3196	0	0	0	32	1	3
165545	0	1	2	119	3	2
550	531	89	465	759	356	299
27429	280	109	234	449	178	289
84695	81	96	129	336	80	424
1796	281	152	262	589	132	997
130951	17	1	25	6	12	36
10505	90	55	117	448	115	194
105374808	3	1	4	28	13	25
102724497	0	0	1	59	5	11
102724482	0	0	2	38	1	2
3099	71	341	113	22093	74	1176
102724515	2	0	3	14	5	2
105374809	48	5	79	69	50	38
101927861	8	0	11	51	9	9
56655	33	6	43	38	27	29
6869	41	3	52	67	46	152
100846995	0	0	0	1	1	6
105374811	8	1	10	3	11	13
105374812	4	0	7	3	20	20
107985900	6	0	12	0	13	1
105374810	17	0	16	2	18	6
84141	256	8	312	13	157	81
101927884	85	0	118	3	74	74
9801	116	11	110	192	153	107
6936	219	34	159	504	350	368
105374813	0	1	0	2	0	3
105374814	0	0	0	0	0	0
80059	1	0	3	0	3	2
105374815	0	0	0	0	0	0
101927907	1	0	0	0	1	2
101927967	4	0	3	0	0	0
101927926	0	0	0	0	1	0
105374817	0	1	0	0	0	2
100170221	0	0	0	0	0	0
105374816	0	0	0	0	0	0
101927948	0	0	0	0	0	1
105374820	0	0	0	0	0	4
105374819	0	0	0	0	0	0
105374821	0	0	0	0	0	0
105374822	0	0	0	0	1	0
130120	1	0	10	5	6	0
5968	0	0	0	0	2	3
5967	1	0	15	14	6	139
5969	0	3	0	0	0	0
5068	0	0	0	1	1	0
107985902	0	0	0	0	1	0
105374823	0	0	0	0	0	0
101927987	0	0	0	0	0	1
1496	1	0	4	5	4	2
100422888	0	0	0	0	0	0
102465877	0	0	0	0	1	0
107985903	0	1	0	0	2	0
347730	11	0	17	0	4	0
107985904	0	0	1	0	3	1
105374824	0	0	0	0	1	1
105374827	0	0	0	0	0	0
100507201	0	0	0	0	0	0
102724542	0	0	1	0	3	0
105374828	0	0	0	0	0	0
105374829	0	0	0	0	1	0
105374831	0	0	0	0	0	0
1720	0	0	0	0	0	0
105374832	0	0	0	0	0	0
105374833	0	0	0	0	0	0
105374834	0	0	0	0	1	0
101928031	0	0	0	0	0	0
107985905	0	0	0	0	0	0
388965	3	0	2	0	0	1
8802	2228	44	1214	723	1040	154
1768	98	2	61	13	145	237
107985906	1	0	1	0	3	3
129293	16	0	11	10	11	8
105374837	0	0	0	1	0	0
105374836	2	0	2	16	3	13
9168	172	270	541	2336	414	855
105374838	3	0	7	41	18	38
56888	335	41	457	845	439	699
100996478	0	0	0	0	0	1
83439	87	37	88	45	128	128
100874334	1	0	0	0	0	1
102724579	4	0	2	2	2	3
105374839	64	19	71	7	78	64
100996506	39	5	52	46	39	67
10618	2782	243	2467	4281	2574	2710
54884	3787	78	3187	2233	1757	2381
84173	379	58	391	452	330	502
822	466	226	532	1288	474	608
105374841	24	2	20	11	21	8
284948	55	6	61	6	13	3
100630918	29	22	10	31	26	17
4144	809	150	847	1724	1155	836
2677	642	100	659	1764	650	796
8673	197	11	273	380	156	174
10791	29	14	23	44	33	56
51255	116	29	144	167	101	98
129303	485	19	426	297	347	214
10713	161	88	182	334	148	148
388969	190	33	207	323	157	195
6439	14	4	9	8	42	14
105374842	1	0	0	0	1	1
10578	0	1	7	5	6	20
84913	208	7	154	27	180	205
102466516	1	0	1	0	1	0
284950	1	0	0	1	1	3
8869	39	4	42	115	52	156
101928113	3	2	4	5	6	6
112268420	2	0	6	5	8	17
105374843	1	0	1	3	4	0
25885	1358	220	1196	1929	1071	1666
55037	345	29	334	489	354	389
692225	7	5	2	5	8	7
10989	377	48	411	598	399	296
100616159	0	0	0	0	0	1
51318	106	9	77	168	95	65
65055	17	26	28	16	17	40
55818	275	26	238	786	280	605
100526767	169	27	143	220	171	143
51652	154	22	134	200	158	140
105374845	0	0	2	5	10	11
7844	137	156	108	171	123	90
64795	1633	140	1282	1048	1296	2010
925	9	5	18	350	9	532
105374846	0	0	0	7	2	24
926	2	3	8	145	10	246
100286979	1	0	1	20	2	47
400966	138	15	33	19	192	270
5343	22	3	21	13	27	28
285074	105	25	105	126	85	144
107985772	0	0	0	0	0	0
102724642	12	1	6	17	15	24
100616370	0	0	0	0	0	0
107985771	1	0	0	0	0	0
105374847	0	0	1	0	0	0
107985908	2	0	1	4	0	4
105374848	1	0	8	18	6	31
105377635	1	2	1	2	1	0
101928173	2	2	15	47	104	27
112597	4	6	19	79	177	67
101928152	28	19	62	122	704	160
107985909	14	6	61	50	136	176
100616499	1	1	5	12	3	22
101928214	11	32	115	69	55	223
730268	46	4	45	102	43	103
5342	28	6	32	16	46	52
729857	139	13	24	19	226	317
105374851	0	0	0	0	0	0
105374852	4	0	7	29	3	5
51315	156	42	173	166	155	242
150572	0	0	0	0	1	1
100616447	0	0	0	0	0	0
2168	477	1	859	2	204	4
101928347	47	6	38	8	21	23
55258	786	34	416	235	557	389
344167	0	0	0	0	0	0
200523	0	0	0	0	0	1
101928371	13	0	18	49	51	39
9451	107	31	119	220	241	183
101928403	11	2	3	12	17	6
102724805	4	0	12	1	5	4
22934	210	68	212	395	177	222
105374853	16	0	9	15	16	24
645784	22	2	34	737	21	851
105374855	0	0	0	7	1	3
100616399	0	0	0	0	2	0
105374854	0	0	0	2	2	5
3514	64	162	103	5922	115	755
28946	0	0	0	98	0	3
28947	5	6	0	306	5	13
28948	0	4	0	91	1	6
28949	0	1	10	317	2	20
28950	3	4	7	402	2	163
28908	5	0	11	619	7	18
28907	0	0	0	0	0	1
28905	0	0	0	0	0	0
28929	0	0	0	0	0	0
28299	7	13	7	470	3	92
28943	1	0	2	35	2	3
28915	0	0	0	6	2	0
28942	0	0	0	8	0	6
28941	0	0	3	86	0	36
28928	0	0	0	0	0	0
28914	1	0	1	326	5	34
28940	0	1	2	93	7	2
28939	0	0	0	20	0	1
28927	0	0	0	1	2	2
28913	2	3	2	276	5	42
28938	1	4	1	81	1	3
28937	0	0	0	15	1	0
28926	1	0	0	0	0	0
28925	0	0	0	0	0	0
28912	12	3	7	509	8	380
28906	0	0	0	26	0	0
28936	0	0	0	0	0	0
28924	0	0	0	0	0	0
28923	0	0	0	63	3	2
28911	0	0	0	0	0	0
28922	0	0	0	4	0	0
28935	0	1	3	68	3	7
28921	2	1	2	140	1	4
28920	0	0	4	71	0	0
107985910	0	0	0	0	0	0
28919	3	0	5	106	3	4
28910	0	0	0	0	0	0
28934	0	0	0	0	0	0
28933	0	1	0	33	2	5
28909	0	0	0	0	1	0
28932	0	0	0	0	0	0
28918	0	0	0	0	0	0
28931	0	0	0	1	0	0
28917	0	0	0	0	0	0
28930	2	0	4	169	4	70
28916	0	0	0	1	0	0
107985911	175	3	239	241	141	467
101927050	0	1	0	0	0	0
105374862	0	0	0	0	0	0
28878	0	0	0	3	1	0
28893	2	1	2	121	4	49
28879	0	0	0	0	0	0
28894	0	0	0	1	0	0
28880	0	0	0	0	0	0
28895	0	0	0	0	0	0
28871	0	0	0	0	1	0
28896	0	0	0	19	2	1
28897	0	0	0	0	0	0
28872	0	0	0	0	0	0
28881	1	0	2	43	0	0
28882	0	0	0	27	0	1
28883	1	2	3	132	1	5
28898	0	0	0	11	0	1
28884	0	0	0	0	0	0
28873	0	0	0	0	0	0
28885	0	0	0	12	0	0
28886	0	0	0	0	0	0
28899	0	0	0	0	0	0
28870	0	0	0	18	0	1
28874	0	0	1	10	1	0
28887	0	0	0	0	0	0
28888	0	0	0	0	0	0
28869	0	0	0	0	0	0
28900	0	0	0	17	0	0
28901	0	0	0	7	0	0
28875	2	3	0	85	3	28
28889	0	0	0	0	0	1
28902	0	0	0	32	1	1
28903	0	0	0	12	1	0
28876	0	0	0	7	1	0
28890	0	0	0	0	0	0
28892	0	0	0	0	0	0
28891	0	0	0	0	0	0
28904	0	0	0	0	0	0
28877	0	2	0	0	1	0
101060017	1	0	1	0	2	3
101930047	5	1	6	1	5	7
101926969	2	0	1	2	3	0
654342	60	2	79	66	26	79
107985798	0	1	0	2	3	1
105374868	100	0	158	62	207	120
645367	270	1	465	215	420	282
440888	0	0	0	0	2	0
728034	204	24	188	59	164	96
107985915	88	6	77	25	52	33
100133920	8	0	2	11	4	13
100509620	499	0	81	7	74	31
107985916	2	0	0	0	3	0
90499	0	1	0	0	6	0
729171	0	0	1	0	8	0
442028	1	80	0	0	7	1
150483	1	392	5	2	2	2
105373487	0	0	0	0	3	3
4118	487	6	405	1	477	61
105373488	0	0	2	0	0	0
64969	152	32	129	330	161	147
84874	262	35	340	652	286	579
7549	26	3	23	83	37	69
150696	1343	15	1416	15	1792	35
30818	255	10	246	381	194	31
51011	331	44	234	333	210	162
653192	0	0	0	0	0	0
107985917	33	4	57	62	60	60
129868	0	0	0	0	0	0
105373490	0	0	0	0	1	0
101926959	0	0	0	0	0	0
105373492	4	0	0	0	2	2
150759	63	68	105	127	121	198
400986	148	39	131	457	318	602
729234	20	76	20	36	18	19
150763	38	1623	24	73	29	85
105373493	2	0	0	0	1	2
105373494	0	0	0	0	4	1
151	175	243	306	70	173	124
431705	9	1	8	8	29	19
1844	55	8	89	145	79	143
56910	757	203	491	815	589	524
285033	232	123	175	283	171	187
109623481	4	0	5	6	2	2
55654	1229	442	1306	2319	1224	1117
9391	509	67	410	615	459	478
23020	1422	375	1261	2558	1412	2218
150771	8	2	23	36	12	58
23397	6	30	19	275	19	102
93082	67	2	36	13	65	46
105373496	0	1	1	2	1	1
10865	221	437	281	727	937	815
55683	528	169	529	942	687	693
90342	46	8	86	31	84	125
81562	229	48	207	300	169	209
26504	206	129	237	472	294	322
100422928	0	0	0	2	0	1
100506036	3	0	1	5	1	6
26505	719	295	691	886	557	994
200539	120	92	137	137	112	193
51239	39	15	33	74	22	53
54910	1701	1889	2529	3221	1742	6955
51252	1	0	1	3	5	5
101927053	0	0	1	0	0	0
151313	45	22	74	295	97	61
375248	315	60	378	1195	411	1161
100506076	8	5	14	41	19	34
107985920	0	0	1	1	1	2
100506123	8	6	22	44	14	28
57730	194	53	153	524	284	727
105373499	0	0	0	0	5	1
1329	347	85	590	364	463	136
10120	1899	286	1691	3376	756	1517
728537	62	5	50	105	51	95
7535	54	48	107	324	81	494
23505	305	100	332	602	367	497
107985921	17	1	19	28	27	60
105373501	0	0	0	0	0	0
200403	0	0	5	1	10	4
1261	1	36	1	2	1	0
3631	374	110	405	1004	564	928
493753	66	7	60	78	44	56
25972	84	9	112	158	86	114
11320	404	14	361	762	507	717
107985922	7	1	10	11	3	12
101927070	1	1	1	29	2	25
343990	167	45	256	33	118	83
80705	151	3	163	12	205	153
150590	16	3	14	3	22	12
51601	8	0	9	16	17	18
