GeneID	GSM6682838	GSM6682839	GSM6682841	GSM6682842	GSM6682843	GSM6682844
100422926	5	9	2	1	5	0
101410543	10	20	4	2	10	2
105374296	16	36	11	4	20	11
23527	1519	3004	1688	813	933	924
5504	602	1220	511	329	297	296
347	57	15	1	1	1	2
107986029	40	192	23	26	43	27
105374298	228	390	244	88	113	90
105374297	38	79	43	12	13	13
727956	950	1057	956	531	715	765
440993	431	449	407	272	389	502
693155	54	94	71	36	69	49
200958	212	3405	380	150	362	322
4585	33	71	30	45	69	46
105374299	0	0	0	1	0	0
101929697	0	1	0	5	0	2
107984010	0	0	0	2	0	0
10188	612	934	653	379	573	431
102465977	1	0	0	1	1	1
100128262	27	58	29	22	35	24
727978	64	73	27	23	22	14
255812	1129	1025	824	583	783	699
105374301	52	42	31	30	12	17
7037	1589	5657	1571	882	749	1001
401109	29	0	1	55	90	100
105374303	2	0	0	0	0	0
131540	42	9	33	17	21	10
105374304	252	49	38	58	57	36
200931	1803	346	332	499	536	377
5130	1080	2198	943	586	661	592
255758	11	10	10	7	3	9
100534611	10	8	12	4	2	4
107986031	13	9	13	3	6	3
100874214	10	2	16	1	2	2
116211	4	4	10	2	0	3
26043	1504	1615	2319	803	789	794
100874034	34	21	33	21	13	14
165918	960	1429	1189	647	551	562
105374306	41	28	30	20	26	12
105374307	0	0	0	0	1	0
255798	0	1	0	1	0	0
348793	170	292	143	50	76	52
200933	430	1194	471	142	142	150
101929769	1	6	0	1	0	0
375387	71	74	35	70	84	75
84984	23	42	6	14	13	19
54965	203	491	144	108	133	97
5062	2040	5089	1927	1087	1381	1242
205564	885	1829	1232	606	621	505
22916	783	1430	948	412	413	376
100874001	41	74	48	19	18	23
152217	82	206	94	48	56	47
80235	104	229	37	60	50	48
4241	46	247	5	14	23	9
100507057	22	30	2	7	5	2
1739	2644	4089	2486	1311	1428	1360
100616216	0	0	0	2	0	0
100507086	10	29	7	4	8	6
101926923	0	0	0	0	0	0
105374308	4	4	5	3	2	3
105374309	0	1	0	0	0	0
100129516	20	28	39	16	39	35
622	5348	2770	5361	5212	5460	5087
220729	558	568	569	320	319	318
107986175	23	38	13	17	13	7
112268458	207	338	183	79	82	58
9711	411	1185	628	281	305	256
100126321	7	25	15	6	5	4
84248	1145	3153	1136	752	771	668
84859	1746	1392	1592	897	803	784
105374310	64	38	59	45	40	31
84223	171	96	83	110	106	78
6165	2213	2801	2488	1002	930	1078
89782	334	221	128	272	245	214
100873947	23	16	8	27	22	17
348840	19	3	5	87	87	48
107986177	0	0	0	0	0	0
728262	122	96	218	61	81	72
105379426	16	115	328	26	53	62
101928669	46	256	275	35	86	93
101059949	1	10	63	3	6	5
107987361	7	47	104	6	18	30
152687	496	539	621	274	265	230
255403	643	615	366	328	205	84
642280	32	18	51	14	13	23
107986244	11	2	7	5	3	7
654254	13	9	213	7	7	3
105374336	11	0	1	1	0	1
7700	2350	967	1790	819	711	647
693156	26	1	6	4	4	7
79963	169	159	61	83	65	80
170960	1409	1489	1041	696	599	641
54872	1116	1292	1041	456	613	508
112441426	0	0	0	0	0	0
105374338	0	0	0	0	0	0
5158	16	13	14	20	15	11
101928521	1	2	0	0	0	0
521	309	399	269	179	211	198
4636	324	281	170	156	177	168
84179	144	61	45	95	127	128
107986245	11	1	0	3	0	1
10336	1924	1180	1766	818	817	808
107986246	41	17	44	17	31	14
107986211	854	239	570	220	216	208
100129917	313	196	473	119	127	119
10815	639	45	17	40	54	62
105374339	226	6	15	31	49	45
105374340	13	17	8	6	4	0
2580	1263	2051	1931	750	786	748
105374341	68	65	58	34	49	28
84286	348	256	224	177	212	234
1609	295	287	184	126	139	103
10861	871	519	915	406	387	497
3425	478	142	292	134	153	162
53834	1767	822	1481	869	991	924
105374343	1	0	0	0	0	1
285498	198	2	0	3	14	6
105374344	123	3	0	1	4	2
100379220	225	1	0	4	3	1
10417	975	2509	1026	194	348	186
100130872	351	307	275	165	202	171
101928548	40	30	41	26	33	25
285463	336	489	417	176	180	198
1487	1918	2889	2333	1005	1027	1002
92070	168	180	107	59	48	52
105374347	10	2	1	10	4	2
105374346	7	5	5	3	0	1
10296	594	814	748	313	344	353
57654	871	568	737	302	365	461
54729	0	0	0	0	0	0
105374348	0	0	0	0	0	0
152877	218	39	8	61	28	29
105374349	16	0	0	4	1	5
7884	464	1092	1019	216	230	207
92305	570	457	529	343	361	367
10460	232	910	818	70	65	67
112268460	28	125	112	17	9	17
2261	718	1818	1296	842	843	672
3954	1040	1752	1041	424	411	376
7468	1169	4809	4191	522	749	495
677770	1	22	9	2	2	1
7469	398	551	423	114	155	149
100126332	13	24	20	4	8	8
401115	3	12	1	5	4	1
339983	12	10	6	3	5	4
353497	66	75	48	51	46	38
79441	396	595	517	170	185	190
10608	584	608	773	328	409	452
100616358	14	18	27	9	10	10
57732	250	53	37	137	183	187
105374352	46	8	5	26	17	24
107986249	16	4	5	11	5	10
402160	2	4	2	3	15	5
105374353	21	9	8	3	2	4
107986250	13	20	9	7	5	3
6047	604	1373	778	276	304	288
8603	1088	1442	1270	504	572	541
79155	239	814	424	117	132	142
102723763	1	2	11	5	5	1
6452	1648	1283	1306	1222	1156	1107
118	3136	4557	4319	1409	1543	1353
10227	76	115	104	56	62	53
317648	255	329	218	127	108	100
8602	1085	1738	816	519	578	391
2868	74	18	12	23	25	30
100750326	3	3	0	2	1	0
3064	2550	3987	3578	1384	1584	1429
345222	208	162	142	86	95	75
6002	966	1196	1762	406	453	361
3083	1783	2	137	1814	1685	2299
105374354	5	0	0	5	3	2
285489	221	35	48	44	27	21
105374355	5	0	2	0	1	3
4043	1137	1912	1841	792	795	895
285492	0	0	0	0	0	0
112268461	0	0	0	0	0	0
105374357	0	0	0	0	0	0
100133461	0	0	0	0	0	0
107986251	8	21	0	2	5	0
152	58	214	2	3	1	7
348926	52	64	55	28	17	19
105374358	9	4	3	0	2	8
105374359	0	0	1	0	0	0
101928217	2	94	77	4	5	3
107986252	1	16	14	1	3	1
133060	0	0	0	0	0	0
85013	283	228	204	91	88	101
55646	221	844	276	110	84	85
166793	127	140	129	77	91	76
112268462	0	0	0	0	0	0
27065	36	30	18	23	18	25
107986253	6	3	5	3	6	4
53407	469	966	602	269	384	359
104472519	14	16	19	20	18	7
107986254	151	167	171	72	92	60
100507266	33	36	70	18	21	17
101928237	32	41	63	21	18	16
109623454	3	1	4	0	3	4
101928279	3	0	5	4	10	1
103695434	0	0	0	0	2	0
4487	11	437	13	5	3	2
101928306	0	16	9	0	0	0
107986218	0	0	0	0	0	0
54360	0	48	55	1	1	1
107986256	0	25	13	0	0	0
55351	14	27	8	9	6	5
105374362	3	9	6	1	4	1
10141	1	1	1	11	6	0
132884	29	60	30	92	86	91
2121	155	1306	118	868	727	711
1400	23	102	12	73	68	71
389197	3	1	1	5	4	4
100616201	0	0	0	0	0	0
152789	9	14	8	15	13	20
285484	0	1	1	0	0	0
105374364	0	0	1	0	0	3
7466	257	1038	337	106	143	146
107986257	8	43	11	3	3	5
5522	1	848	11	0	0	0
105374365	0	0	0	1	0	0
23324	877	1607	850	786	1235	885
93621	2379	4755	3131	1556	1427	1517
105374366	48	2	53	20	8	18
93622	201	98	310	102	91	114
339988	9	9	12	17	18	5
6286	7	426	10	1	3	6
114932	743	960	871	443	509	487
105378240	2	3	1	0	4	0
55330	86	204	118	60	46	51
105374367	0	4	1	0	0	0
9778	2905	2765	2924	1438	1150	999
57533	1159	1308	1344	640	740	717
100129931	321	387	354	177	181	179
257236	7	13	7	8	4	8
93624	442	614	449	312	324	317
80273	508	878	412	460	405	403
105374368	30	12	17	7	19	12
105374370	12	4	4	6	4	10
730971	10	1	1	4	6	8
57537	35	5	6	78	235	153
105374371	2	0	1	6	14	3
100616471	1	0	0	1	2	4
768239	5	1	0	5	10	19
100422826	0	0	0	0	0	0
107986258	2	0	0	14	28	19
84740	59	51	35	10	19	13
60312	359	303	131	76	88	84
389199	5	6	3	3	3	3
84448	222	48	211	40	31	28
407052	1	0	5	1	1	0
54436	340	304	256	325	419	350
105374373	2	0	0	1	0	1
94031	55	13	3	11	8	19
112268463	2	1	2	2	1	3
105374374	0	0	0	0	0	0
8310	529	303	438	283	286	354
105374376	14	10	19	8	7	5
152992	331	321	294	195	203	211
27201	0	0	0	0	0	0
8532	30	6	2	7	14	5
101928532	0	0	0	0	0	0
3166	0	0	2	0	0	0
105374474	0	0	0	0	0	0
105369250	15	4	4	33	51	50
100287045	0	0	0	0	0	0
100287144	0	0	1	0	0	0
100287178	1	1	3	0	0	0
100287205	1	1	0	0	0	1
100287238	0	0	0	0	0	0
100288520	0	1	5	1	0	1
100287327	0	0	0	0	0	0
100287364	0	2	3	0	0	0
100287404	0	0	0	0	0	0
100287441	0	0	0	0	0	0
100287478	0	0	0	0	0	0
100287513	0	0	0	0	0	0
728369	0	0	0	0	0	0
728373	0	0	0	0	0	0
728379	0	0	0	0	0	0
728386	0	0	0	0	0	0
728393	0	0	0	0	0	0
728400	0	0	0	0	0	0
728405	0	0	0	0	0	0
391627	0	0	0	0	0	0
728419	0	0	0	0	0	0
391622	0	0	0	0	0	0
644414	0	0	0	0	0	0
100302277	1	1	1	2	2	0
56606	127	210	1794	1236	1808	938
1816	3	4	18	11	19	8
105374476	180	69	785	895	789	876
9948	1896	5077	2700	1200	1279	1119
100423011	4	3	1	0	1	5
105374478	1	4	0	2	0	1
107986260	1	0	7	15	1	9
85460	126	69	651	206	184	226
116449	5	2	4	28	26	26
105374482	0	0	1	5	3	1
105374481	1	0	0	1	2	4
105374480	1	0	0	4	7	3
102723525	0	0	0	0	0	0
105374479	0	4	0	0	0	0
105374488	4	4	17	0	2	1
693157	0	0	1	0	0	0
9957	116	127	136	45	56	24
107986178	13	3	10	4	6	4
105374484	0	2	1	0	0	0
105374483	0	1	0	1	1	0
113218507	0	0	0	0	0	0
105374489	0	0	0	0	0	0
107986179	0	0	0	0	0	0
107986180	0	0	0	0	0	0
101929019	0	1	0	0	0	0
105374492	1	2	1	0	0	0
105374490	0	10	2	0	0	1
107986181	0	2	1	0	5	3
105374493	38	18	192	37	80	114
105374494	17	27	39	31	41	43
9364	297	378	332	158	176	169
105374495	0	0	0	0	0	0
285547	0	0	0	0	0	0
579	0	8	3	0	1	0
285548	1	0	0	0	0	2
259282	2795	2346	3044	1196	1333	1113
100847023	0	1	0	0	4	0
101929071	2	10	34	3	1	9
107986183	11	16	53	32	7	13
107986184	0	4	5	0	1	0
101929048	5	11	45	1	0	1
107986182	0	39	83	1	0	3
152742	0	2	6	0	0	0
201853	9	76	3	5	2	4
105374496	0	2	2	0	0	0
441009	54	7	31	29	15	15
105374498	8	2	11	7	6	7
132864	1679	1594	1256	877	691	880
101929095	53	28	40	24	14	24
105374501	0	1	2	0	0	0
114905	85	14	34	43	57	26
107986185	6	2	3	5	3	4
57545	942	572	639	323	317	254
26234	3132	1963	2238	1299	1401	1308
285550	496	534	866	329	366	307
683	115	18	18	70	55	80
107986186	0	0	0	0	0	0
952	53	53	43	161	173	137
9982	0	0	0	0	0	0
83888	7	0	2	4	4	5
8842	5	6	14	52	88	44
107986261	0	1	0	0	0	0
105374502	0	1	0	0	0	0
202018	1186	937	923	879	814	979
107986187	24	15	15	15	16	20
202020	443	78	112	89	121	148
105374505	14	10	30	5	8	12
9079	447	242	290	452	551	412
107986188	145	52	31	99	184	99
105374507	0	0	0	0	2	0
101929123	0	0	0	3	0	0
107986219	2	0	0	0	0	4
109616994	0	0	0	0	0	0
5860	1975	1812	1943	1453	1677	1828
645104	3	1	3	1	0	2
51056	1888	2767	1739	1415	2054	1925
80306	1239	1141	1505	620	630	596
27146	197	171	259	113	117	103
54876	656	900	941	227	322	307
64151	213	1763	1364	36	53	56
254251	631	1183	1365	454	424	416
107986220	0	6	2	0	0	0
107986262	0	1	3	0	0	0
105374510	0	0	7	8	7	3
107986263	0	0	0	0	0	0
107986264	0	26	16	0	0	4
105374511	0	5	5	0	0	0
105374513	0	0	0	0	0	0
105374514	0	0	0	0	0	0
9353	281	76	32	88	149	94
100505893	10	1	0	5	2	2
407000	1	0	0	0	0	1
105374515	0	0	0	0	0	0
133015	204	253	253	98	110	149
80333	50	70	99	27	31	37
102465859	1	0	0	0	0	0
105374516	0	0	1	0	2	1
112268323	7	4	10	2	5	2
359822	2	3	7	3	6	4
100505912	9	13	10	21	41	14
105374519	39	29	34	63	64	22
166647	627	1526	1088	2173	1498	2980
113219450	6	7	5	4	7	2
105374520	0	0	1	0	4	29
57733	38	153	714	1516	1609	2223
107986265	7	23	41	27	20	38
105374521	0	1	39	72	61	114
105374524	1	48	839	18	20	45
105374523	0	1	31	0	0	1
105374525	0	12	112	0	1	2
105374528	18	3	70	52	27	19
105374527	356	10	76	148	157	48
10891	10712	453	173	2905	3094	3876
693158	12	25	9	9	5	6
1665	1619	2857	1969	793	930	808
107986266	0	0	0	0	0	0
6649	41	221	30	20	39	23
91050	64	252	274	129	111	128
102723675	19	88	59	3	3	2
55203	20	114	14	5	5	2
105374534	9	12	9	9	39	12
51091	1626	973	1753	1110	1279	1331
285540	64	44	230	29	33	23
105374535	77	26	172	40	56	36
55300	2340	2292	2202	1157	971	1110
29063	304	340	347	123	132	142
29945	490	778	659	261	294	240
105374536	2	5	0	7	10	6
101929161	0	0	0	0	0	0
10568	2	2	2	34	42	21
23231	154	3659	134	469	411	304
102723733	8	61	2	20	17	13
105374538	8	8	2	7	6	6
389203	196	799	359	164	161	140
105374540	0	0	0	0	0	0
105374541	0	0	0	0	0	0
3516	1275	1465	1477	641	586	684
105374545	0	0	0	0	0	0
105374542	0	0	0	0	0	0
886	0	4	0	0	0	0
55296	311	315	373	145	173	207
105374546	27	8	35	8	6	4
57620	514	652	895	319	330	296
101929199	0	0	1	1	3	0
105374547	0	0	0	0	0	0
105374548	0	0	0	0	0	0
105374549	0	0	0	0	0	0
105374550	0	0	0	0	0	0
105374552	0	0	0	0	0	0
105374553	0	0	0	0	0	0
105374557	4	0	19	0	3	1
107986269	0	2	17	0	0	0
107986268	0	0	28	0	0	0
105374556	0	0	10	0	0	1
105374558	0	0	1	0	0	0
105374559	0	2	2	0	0	0
100422937	0	0	2	0	0	0
102723764	0	0	0	0	0	0
105374561	0	0	0	0	0	0
107986221	0	13	57	0	0	0
105374562	0	0	0	0	0	0
5099	169	19	1	92	135	109
102723778	0	0	0	0	0	0
105374564	0	0	0	0	0	0
105374565	0	0	0	0	0	0
105374566	0	0	0	0	0	0
107986222	0	3	3	0	0	0
102723828	0	243	81	0	2	22
105377651	0	73	41	0	1	6
102723846	0	158	32	0	0	10
101927363	0	0	0	0	0	0
107986223	0	0	4	1	0	1
105374391	0	1	0	0	0	0
105374392	13	0	14	6	2	7
101928622	20	1	31	17	15	7
105374394	176	45	388	138	135	126
107986270	0	0	0	0	0	0
107986271	0	1	1	0	0	0
105378262	0	0	0	0	0	0
107986272	0	0	0	0	0	0
105374396	1	0	0	5	1	1
105374397	0	1	0	2	4	7
116984	609	769	443	903	843	789
439933	4	8	5	12	13	10
401124	21	5	9	117	73	28
105374399	0	0	0	0	1	0
100313806	0	0	0	0	0	0
105374400	0	1	13	0	0	1
100508631	0	54	52	0	0	0
101928721	0	1	0	0	0	0
105374402	0	0	0	0	0	0
100616435	0	0	0	0	0	0
57495	0	12	3	12	13	10
55286	400	441	1202	764	529	844
768211	349	552	435	293	276	328
105374404	0	0	0	0	2	0
105374406	0	0	0	0	0	0
55276	313	979	302	249	273	475
23216	515	2755	285	581	805	666
105374407	20	60	11	27	51	47
10744	1	2	0	1	3	4
105374408	0	0	0	0	0	0
105374409	0	0	0	0	0	0
105374410	0	1	1	0	0	0
101928776	0	2	1	0	0	1
106144599	0	0	0	2	0	1
107986224	0	0	0	0	0	0
105374411	1	3	5	1	0	2
102723415	135	11	16	32	20	26
79667	226	90	104	87	79	84
51274	3732	3449	3148	1918	1711	1774
105374413	9	8	13	14	9	18
105374412	58	52	40	75	64	38
81793	10	6	81	21	26	16
7096	328	243	382	333	399	317
10333	98	102	479	116	155	108
92689	1613	1916	1733	1151	1190	1342
693159	2	1	3	2	2	1
80008	15	180	20	50	62	59
51088	1552	4956	3928	1351	1493	1328
105374418	64	111	128	46	40	46
57728	1028	343	968	384	352	423
5981	2617	2781	1968	1080	874	1136
152831	2645	1271	699	786	704	781
100847065	0	1	0	0	2	2
6133	3674	3923	3423	2013	1285	1471
11019	246	334	256	183	173	258
401127	5	8	4	3	5	11
7358	5432	21769	17270	1874	1506	1441
100885776	242	87	184	160	146	182
201895	6951	1682	3489	4917	3247	5118
105374419	5	10	2	8	6	5
3093	2149	4489	2747	1257	1255	1178
23244	3648	6607	4817	2072	2038	2159
344967	34	23	33	27	12	19
55728	1211	1702	838	1011	777	899
399	10	49	40	59	57	29
101060498	0	0	0	0	0	1
55584	0	0	1	0	2	2
54502	3346	3939	3085	1630	1521	1912
100616274	25	5	23	30	10	31
107986225	0	0	0	0	0	0
79730	592	305	355	218	180	243
323	2990	1096	1851	835	766	903
107986273	497	140	366	152	107	167
101410542	0	8	0	0	0	0
7345	14	5434	15	2	1	2
22998	434	1259	191	562	652	495
105374423	31	71	10	43	57	31
105374421	18	40	12	22	29	24
8929	0	0	0	0	7	1
105374425	0	0	0	0	2	1
101927074	0	0	2	0	0	0
105374426	12	7	18	18	21	30
55161	2259	4721	3298	1534	1789	1492
285429	4	23	100	12	16	4
10463	1707	1809	1619	890	935	912
389206	4	0	218	19	25	4
105374428	0	0	0	0	0	0
152573	30	1	0	1	1	3
10396	248	182	1253	197	283	199
105374430	0	0	0	0	1	0
389207	0	0	0	0	0	0
105374432	0	0	0	0	0	0
105374434	0	0	0	0	0	0
105374433	0	0	0	0	0	0
105374436	0	0	0	0	0	0
105374438	5	2	1	0	0	1
100506827	2	65	44	0	0	0
386617	1	0	0	0	0	0
107986275	1	0	0	0	0	0
285525	3	0	2	2	2	1
60558	706	1807	922	542	565	519
132789	126	271	187	82	81	57
105374439	5	1	9	4	0	8
112268465	0	0	3	0	2	4
105374440	0	1	0	0	0	1
105374441	0	0	1	0	0	0
2565	0	5	0	1	3	1
2555	0	7	485	0	0	8
170712	0	215	213	0	0	1
2557	1	2	0	1	0	0
2560	3	1	2	6	8	0
105374442	1	8	1	0	0	0
107986276	0	0	0	0	0	0
54951	49	443	196	43	68	73
107986277	0	0	0	0	0	0
57205	325	287	214	291	492	347
10699	15	36	7	21	18	16
105374444	3	2	0	2	4	2
105374443	2	0	0	1	3	1
102467004	1	0	0	0	0	0
101927179	31	136	47	22	29	17
152518	376	1172	442	229	230	201
101927157	9	28	26	39	39	34
1259	36	37	66	618	338	373
152519	20	360	364	596	442	456
7294	46	84	47	100	143	126
7006	197	310	216	183	190	191
105374445	34	17	10	29	25	8
57606	1643	2911	2095	887	851	801
201780	3	106	1	1	3	2
326340	123	138	142	65	62	62
285527	2307	2421	2641	1194	1250	1082
54940	1785	3562	1983	1121	1168	1285
100861517	46	51	60	20	33	27
132299	548	1146	621	429	426	476
80157	9	0	0	11	0	6
101927209	0	79	62	0	0	1
23142	1606	2893	866	1114	1158	1189
339977	15	3	15	8	10	14
6443	409	83	233	177	226	304
105377652	7	0	1	0	0	2
132671	509	13	11	169	201	249
107986279	0	0	0	0	0	0
112268466	2	0	0	0	0	0
64854	277	1033	301	181	204	156
643783	49	115	16	24	31	34
57291	29	1572	172	114	95	101
100616436	0	2	1	0	1	0
677810	3	14	6	5	5	2
100288413	1	255	11	1	2	1
107986281	0	29	1	0	0	0
152578	0	2	1	0	0	0
65997	11	32	3	7	17	5
152579	657	752	276	269	293	253
101928658	42	48	16	18	17	15
105377654	0	2	0	1	0	0
81608	855	2141	647	503	522	482
84708	204	539	256	169	137	184
100873939	2	9	10	1	9	9
101928879	0	10	6	5	4	3
100873955	1	2	0	3	0	1
100506444	0	0	0	0	0	0
402176	37	25	17	48	40	61
26511	761	560	520	862	903	807
170825	0	0	0	0	0	0
5156	508	37	9	1051	1154	711
105377656	0	0	0	0	0	0
339978	0	0	0	0	0	0
3815	89	27	124	16	49	44
105377657	0	0	0	0	0	0
107986226	0	0	0	0	0	0
3791	1944	783	790	1240	1777	2200
79644	186	381	42	70	107	115
100506462	3	7	1	2	1	2
105377659	3	5	1	3	1	4
55858	526	1276	393	220	320	231
9575	1888	1826	1015	782	1098	957
132954	0	0	0	0	0	0
10874	2	0	0	0	0	0
105377660	0	0	0	0	0	0
644145	1	0	0	0	1	0
105377661	0	0	0	0	0	0
55763	695	1056	582	372	432	456
105377663	44	22	17	15	27	13
9662	137	475	200	65	113	62
57482	53	389	7	23	35	16
101928760	5	9	0	2	1	1
105377664	2	2	0	0	0	0
132949	502	402	280	255	243	222
5471	361	871	308	146	120	95
100506514	64	65	32	22	19	10
10606	3057	5128	1530	1371	1527	1510
6731	1741	3983	1323	969	950	856
132946	4	8	0	2	3	3
105377665	0	0	0	0	0	0
100506564	0	2	0	0	0	0
84525	11	9	4	6	14	7
105377666	0	0	0	0	0	0
105377667	0	0	0	0	0	0
105377668	0	0	0	0	0	0
6691	0	1	0	0	0	0
5978	1289	1814	1155	955	1094	940
84273	385	413	205	144	153	154
5431	1885	3263	1235	866	938	726
3490	2232	730	471	675	1024	593
255130	513	153	113	176	255	159
107986283	0	0	0	0	0	0
101928851	0	0	0	0	0	0
105377670	0	0	0	0	0	0
105377671	0	0	0	0	0	0
107986228	0	0	0	0	0	0
105377672	0	0	0	0	0	0
105377246	0	0	0	0	0	0
105377247	0	0	0	0	0	0
105377245	0	0	0	0	0	0
105377248	0	0	0	0	0	0
100616450	0	0	0	0	0	0
105377249	0	0	0	0	0	0
23284	105	42	38	25	25	29
101927186	2	1	0	1	1	0
101927145	0	0	0	3	8	2
105377253	0	3	1	0	0	0
105377254	0	0	0	0	0	0
253017	0	0	0	0	0	0
107986284	0	0	0	0	0	0
105377255	0	0	0	0	0	0
401134	0	0	0	0	3	0
105377256	0	51	38	0	0	0
2044	5	24	5	6	48	3
100144602	0	4	0	0	0	0
105377258	0	0	0	0	0	0
105377259	0	0	0	0	0	0
105377260	1	1	0	0	0	0
105377261	86	70	103	0	0	5
100302177	0	0	0	0	0	0
105377262	0	0	0	0	0	0
101927237	1	2	0	5	3	4
1060	845	355	605	675	608	697
26228	6	4	2	6	5	5
55236	1129	1473	971	764	990	797
550112	107	86	101	136	96	116
2798	27	21	43	120	146	87
102724780	8	4	13	45	56	38
9407	14	9	8	28	82	26
339967	3	0	1	3	14	2
644759	0	0	0	0	0	1
389208	0	0	10	1	0	0
550113	0	0	0	0	0	0
401135	0	0	0	0	0	0
100130017	0	0	1	0	0	0
401136	0	0	0	0	0	0
132724	0	0	0	0	0	0
91746	1716	1268	1151	1039	1030	1019
28983	17	8	0	4	6	6
7367	2394	72	186	1538	86	253
7366	16534	3596	5349	7313	5961	8922
7365	2563	2217	4754	8545	9459	12750
79799	1249	866	732	427	369	697
105377265	374	339	327	8	10	2
7364	3785	1387	3833	11023	10047	12421
105377267	754	481	541	150	162	168
10720	818	1512	2116	186	170	260
54490	5	204	32	25	6	18
7363	12555	27375	17903	7834	8910	10330
10941	59	175	39	25	11	9
574537	59	166	38	25	9	9
27284	764	378	166	824	1705	1038
6783	57	449	368	698	745	581
1446	0	0	0	0	0	0
1447	0	0	0	0	0	0
105377269	0	0	0	0	0	0
6779	55	6	21	6	4	9
3347	0	1	0	0	0	0
3346	0	0	0	0	0	0
286828	0	0	0	0	0	0
100337616	0	0	0	0	0	0
401137	8	3	0	1	0	0
105377270	1	0	0	0	0	0
54959	5	83	1	0	0	0
260436	7	0	3	1	3	0
1448	2	0	0	0	0	0
85438	0	0	0	0	0	0
26952	1	0	0	0	0	0
10879	0	0	0	0	0	0
58503	1	0	0	2	1	0
4589	9	0	1	0	0	0
401138	0	0	0	0	0	0
258	0	0	0	0	0	0
10117	6	34	45	21	16	19
3512	127	78	6	495	563	455
101927297	1	1	0	0	0	0
57050	474	453	234	302	324	262
22902	1561	1557	753	1094	1212	945
2926	1100	1728	757	727	783	619
92597	713	755	383	389	446	407
1633	366	347	348	90	106	98
8671	5753	550	710	1971	2096	1980
107986285	0	46	1	5	10	4
105377271	1	11	0	1	1	4
2638	31241	5232	17240	43502	52173	54537
10886	0	146	168	0	0	1
9508	11	7	4	6	11	1
105377273	0	0	0	0	0	0
107986286	0	0	0	0	0	0
285521	412	234	169	257	275	343
112268467	26	9	9	13	13	3
26057	5270	3704	3322	2736	2869	2984
102724832	205	35	41	230	149	179
213	369608	331092	155293	1498312	1115589	1443088
174	119	15539	85	75	99	68
173	5148	1937	1143	9457	11064	13386
728040	685	334	159	1154	1416	1496
107986287	410	184	117	708	833	874
166824	43	161	19	66	37	50
105377272	6	2	0	6	3	7
3576	103	91	17	26	43	118
6372	1	23	2	15	38	16
5197	3	0	0	0	0	1
2919	9	10	6	7	28	15
5196	2	9	0	0	3	2
5473	7	0	0	3	7	8
6374	2	621	1	3	2	3
2921	1	9	1	11	0	5
105377275	0	3	0	0	1	2
10895	0	2	0	0	0	0
2920	423	336	45	1015	425	1640
105377277	0	2	0	1	3	1
441024	298	333	342	459	475	314
105377276	1	0	2	1	7	4
255324	0	0	1	3	1	3
2069	3	11	23	1	4	4
374	5	14	1	7	0	15
107986229	0	0	0	0	0	0
685	4	160	0	8	8	14
105377278	0	0	0	0	0	0
105377282	0	0	0	0	0	0
105377280	0	0	0	0	0	0
25849	92	50	27	17	25	14
100507388	6	2	2	0	5	0
107986289	2	1	0	0	0	0
105377283	0	0	2	0	0	0
100506253	0	2	3	0	1	1
441025	0	0	0	0	0	0
107986230	3	0	1	1	1	2
25898	310	290	135	304	257	207
152815	448	322	290	331	353	302
152816	0	3	0	1	0	1
8999	0	4	1	3	1	2
9908	2065	2671	1259	1558	1601	1399
8615	2714	2242	1376	2076	2149	2051
105377284	0	1	2	3	8	13
5470	0	0	0	2	0	2
105377285	0	0	0	0	0	0
27163	279	219	148	494	487	526
55153	786	855	576	415	385	386
101928809	7	10	8	2	13	6
4283	324	276	93	275	356	61
419	0	4	0	1	1	4
3627	110	90	84	83	174	48
6373	15	14	8	12	23	6
53371	740	588	489	338	392	393
950	6224	4957	3950	4102	4667	4126
100129583	119	32	63	58	43	80
105377286	133	14	48	377	167	489
100631383	1481	993	233	570	568	521
8987	1590	1078	256	643	677	634
339965	160	27	23	191	125	166
57619	1540	754	573	698	991	812
100616299	14	5	3	8	10	13
100616254	51	4	8	12	25	19
105377290	313	60	69	129	206	172
105377289	42	7	14	20	42	26
345079	622	366	553	593	531	529
107986291	29	9	23	22	9	12
105377294	83	34	58	72	56	57
55752	2072	2443	2049	1047	1548	1043
105377291	138	82	68	81	103	76
107986290	28	18	26	26	27	18
10983	2065	2887	1774	1799	1896	1714
101928864	11	8	17	9	7	5
901	361	190	485	188	261	223
107986292	1	0	2	0	1	1
105377295	3	4	11	7	4	3
10563	7	1	0	6	9	8
105377296	0	0	1	6	3	1
105377297	1	14	7	0	1	0
246175	1867	1264	1491	1102	1091	1235
65008	206	422	129	144	150	168
102724916	42	50	24	30	26	37
80144	77	2167	136	158	186	132
107986293	2	171	12	10	15	15
109623453	0	8	0	1	0	0
306	20	6	3	23	15	12
100505702	18	19	5	7	3	4
101928893	0	0	0	0	0	0
55589	643	1098	739	695	793	579
105377299	37	32	17	34	48	28
152559	327	625	347	287	301	284
100505875	0	0	2	1	0	1
84779	3	3	16	1	1	1
105377300	0	0	0	0	0	0
2712	0	1	0	0	0	0
100506035	5	0	0	0	1	0
107986294	21	1	1	2	8	0
105377301	0	0	0	0	1	0
105377302	0	12	0	1	0	2
118425	0	0	0	0	1	1
118429	708	424	289	1212	1087	1215
105377303	0	1	2	2	3	7
56978	8	2	5	9	7	6
2250	0	0	0	0	0	0
