Gene,14_C5_N_S3,38_D8_N_S6,49_A11_N_S8,10_E3_S1,14_C5_S12,32_C12_S7,34_A3_T_S1,38_D8_S8,39_B7_2_S9,40_G4_T_S9,44_C14_S11,49_A11_S2,11_E4_N_S2,30_C12_N_S4,31_A8_N_S5,48_A3_N_S7,51_B3_N_S9,3_B5_S7,5_E8_S9,6_C8_2_S4,8_D4_S10,11_E4_S5,13_C1_S11,15_C13_2_S6,20_F6_S1,21_C6_S7,23_B7_S1,24_A14_S2,25_B26_S6,26_F10_S3,27_D8_S7,28_C5_S8,29_E6_S4,30_C12_S5,31_A8_S6,36_E5_S2,43_C10_S10,45_C6_S12,46_B13_S2,48_A3_S1,51_B3_S3,52_C11_S3,53_F6_2_S3,55_B9_S4,58_F9_S4,60_A6_S5,62_D7_S5,63_B10_S6
ENSG00000155287,43.99014338,3.013417004,14.53779834,98.65477642,99.82367842,174.0259102,59.28847886,180.7157802,162.3733414,265.4459745,165.3867135,256.1930915,108.3215525,54.13707418,19.70103543,63.23846608,150.9707765,208.5366664,270.4653687,347.1726438,194.8800024,208.5681431,257.4734396,141.2119043,137.1687654,145.7375255,296.2445048,274.4944097,0,260.3879306,272.0219237,21.25480089,282.3273026,257.2667943,208.5787137,151.6988591,173.3237111,150.1628166,200.9087413,210.0790148,150.9707765,230.409322,109.1975798,342.7775763,152.913189,178.0237785,109.5359659,171.7322818
ENSG00000155304,115.0511442,355.5832065,24.22966389,222.5468212,112.2395588,84.41123882,61.26476149,33.93353078,129.7268495,95.88797317,113.0017816,66.81515827,55.48177079,84.73629002,59.1031063,90.90529498,91.53346295,84.82847448,110.0302295,31.41085825,155.2202124,97.81684232,146.4064656,127.2239327,140.7010083,64.39565079,85.33393263,92.18480177,0,138.3806041,64.66094908,0,92.03870064,74.24477957,206.5827451,50.21755334,194.2208961,121.2028448,141.3802253,188.0661796,91.53346295,104.0168068,68.9668925,84.05273901,125.016864,122.8364072,88.10501608,180.9776267
ENSG00000155307,33.83857183,0,24.22966389,310.3036863,189.2180173,73.42621459,121.8707621,154.6737682,109.1080125,541.4162387,81.57082248,121.7429571,47.55580353,127.104435,73.87888287,7.904808259,52.30483597,157.2861298,106.9567594,98.09004858,212.6585289,98.62524597,378.0063488,71.93813995,400.9095676,218.6062882,113.4553422,179.7346135,0,254.0498876,199.9286816,21.25480089,118.0128125,79.13687745,287.4194715,171.5766406,188.0746652,131.9287603,142.6204027,211.9931744,52.30483597,257.0182726,220.9494889,78.79944282,201.9900571,126.3968827,210.7376736,259.7941921
ENSG00000155313,504.1947203,385.7173765,421.5961518,1025.550815,787.1668174,243.9831697,911.0662919,583.9723901,626.2971741,764.7650543,777.5420602,375.066686,491.4099698,783.8106826,477.7501092,569.1461947,599.1281211,643.2825981,642.3552507,715.8369276,919.0130637,1188.353374,939.651842,767.3401594,1153.86601,846.4638834,624.9740861,603.5787021,137.1017955,778.5229405,599.0428156,201.9206084,557.3140953,742.1600253,1095.786735,750.1247031,708.0457984,626.3934635,1096.316835,822.1315432,599.1281211,928.2895257,521.7217701,534.5228871,1158.730686,477.1037263,736.9865534,1214.838322
ENSG00000155324,37.22242902,138.6171822,58.15119335,216.2375041,88.40106846,61.28487202,66.5348485,37.09013829,69.5885749,42.09715895,77.82904163,90.99978612,89.82762889,70.61357501,128.0567303,126.4769322,122.440866,157.2861298,98.35104316,104.7028608,92.99536955,258.6891698,157.765588,189.8367582,127.7494511,141.5009695,87.27334019,88.57980952,11.92189526,64.96494008,145.6729427,58.45070244,187.4653289,138.4175929,159.178492,185.177228,138.9048181,84.73473222,59.52851593,110.0641763,122.440866,94.94557364,92.594439,158.9122097,95.57074314,220.7494853,98.820491,159.4821998
ENSG00000155329,6.767714367,9.040251012,0,78.57967657,73.99864719,33.53323186,34.91432644,37.87929017,40.37855581,22.217945,89.05438418,37.30171413,50.19779262,61.19843168,9.850517716,51.38125369,43.98361206,84.82847448,53.47837972,150.9925467,83.4223168,76.79834728,44.17436463,56.61798051,69.46744343,84.73111946,46.06092954,94.24479734,0,41.19727908,87.70105737,42.50960178,43.4784046,107.3383829,80.83672636,81.60352418,47.94060094,45.04884498,73.17046749,43.54713064,43.98361206,62.2891343,14.68739377,5.253296188,107.9691098,24.92332899,77.38954115,78.58543176
ENSG00000155330,40.6062862,0,29.07559667,15.4865056,23.34185515,11.5631834,34.25556557,5.52406315,16.32324596,9.354924212,7.483561695,8.198178929,34.34585811,9.415143335,14.77577657,7.904808259,9.509970176,51.25053666,22.74367873,11.02135377,24.61642135,20.21009139,13.25230939,15.98625332,34.14501457,2.541933584,2.42425945,13.9049701,5.960947632,16.90144783,10.4052102,10.62740044,16.37498355,16.11514595,20.45867766,18.8315825,6.146230889,3.217774641,28.52408055,22.49137516,9.509970176,20.56146181,50.4480047,32.83310117,24.28013474,39.16523127,14.2872999,27.96716836
ENSG00000155363,47.37400057,349.5563725,159.9157817,661.3311466,471.8034552,933.7270595,224.6374588,604.490339,493.1338518,408.6932515,288.8654814,646.4264086,380.4464283,282.4543001,197.0103543,245.049056,551.5782702,531.9452254,1271.801927,948.9385598,692.6787452,752.6238033,864.5554221,464.2674402,568.6911047,557.5307661,915.4003682,934.2079911,41.72663342,672.3607213,655.5282424,185.9795078,1278.378026,619.5698078,741.003325,610.9802324,433.9239008,552.3846468,421.6603212,696.7540902,551.5782702,844.8341807,385.0651498,854.9739546,687.0761534,704.9741628,441.7156887,583.1501304
ENSG00000155366,145.5058589,250.1136113,310.1396978,172.0722844,247.8209728,420.8998758,254.2816982,68.65621344,234.539271,278.3089953,198.3143849,371.7874144,29.06187994,216.5482967,443.2732972,399.1928171,311.4515233,300.4341804,717.3479211,445.2626924,445.8307422,354.8892048,310.4826771,238.461612,328.4985884,163.5310606,457.2153322,250.2894618,143.0627432,468.4870069,269.7922358,308.1946129,617.732138,298.4179706,426.638278,392.3246355,259.3709435,287.4545346,255.4765475,558.9345998,311.4515233,252.1802816,317.375422,428.1436393,324.4239281,291.9589967,253.5995733,233.6760927
ENSG00000155367,16.91928592,0,53.30526057,2.294297126,16.88559735,45.09641526,23.05663067,14.99388569,24.91442805,18.70984842,39.66287699,43.86025727,47.55580353,4.707571668,64.02836515,47.42884956,8.321223904,28.27615816,19.05551461,25.90018137,14.35957912,10.50924752,5.679561167,0,3.532242887,5.083867168,35.39418797,42.22990919,83.45326685,23.23949076,21.55364969,21.25480089,42.91374999,22.44609615,23.45263049,70.09533488,9.833969423,25.74219713,0,26.79823424,8.321223904,12.09497753,9.578735069,0,10.84857084,48.06642019,42.86189971,7.858543176
ENSG00000155368,40.6062862,114.5098462,43.61339501,310.3036863,218.5194951,202.3557095,156.7850886,98.64398482,90.20741191,439.0967552,169.8768505,181.5896633,113.6055307,181.2415092,128.0567303,110.6673156,184.2556722,134.3117513,464.0939849,238.6123092,379.5031625,156.8303092,222.1339479,200.4942604,213.7006946,132.1805464,195.8801635,192.6095858,47.68758105,343.8388292,169.4562803,122.2151051,251.2712993,518.8501456,408.1755689,139.1444707,215.1180811,279.9463938,205.8694509,281.8599994,184.2556722,290.8842097,237.5526297,224.578412,258.2993058,211.8482964,296.461473,415.8093875
ENSG00000155380,10.15157155,0,121.1483195,138.8049761,177.7954073,65.33198621,133.069697,48.13826459,60.1382746,784.6442683,82.31917865,141.8284955,7.925967255,65.90600335,39.40207086,31.61923304,73.70226887,132.5444914,378.6515162,184.6076757,302.9187405,88.11599845,122.4260963,118.5647121,169.5476586,92.35692021,112.0007866,82.39982281,125.1799003,164.2609461,129.3218982,345.3905144,128.1765954,180.7198511,159.178492,117.1742911,79.90100156,99.75101388,57.0481611,130.162852,73.70226887,110.0642956,256.0715175,242.9649487,129.6662515,179.8040163,192.8785487,118.5715485
ENSG00000155393,6.767714367,219.9794413,19.38373112,141.0992732,82.93808108,115.631834,63.899805,103.3788961,108.2488943,115.1825044,181.102193,99.60787399,63.40773804,89.44386168,73.87888287,90.90529498,95.09970176,120.1736722,187.481676,110.2135377,171.63116,173.8067859,170.386835,189.8367582,173.0799014,149.1267703,104.2431563,72.09984496,47.68758105,197.0075012,214.7932676,79.70550333,128.1765954,118.8492014,221.5525093,149.606461,95.88120187,134.0739434,136.4195157,166.5318842,95.09970176,128.2067619,108.5589975,120.8258123,159.628971,112.1549804,97.62988268,121.1140184
ENSG00000155428,0,0,24.22966389,0,0,5.20343253,1.976282629,0.789151879,0.859118209,0,0,11.4774505,0,0,24.62629429,0,0,0,9.835104316,0,1.367578964,0,0.631062352,0,0,0,1.93940756,1.029997785,0,4.225361957,0,0,4.517236841,0,1.496976414,10.46199028,0,0,0,5.263938868,0,6.047488767,18.5188878,0,0,1.780237785,7.143649952,0.693400868
ENSG00000155438,84.59642958,93.41592712,53.30526057,12.04505991,30.29474818,20.81373012,36.89060907,12.62643006,30.0691373,39.17374514,40.41123316,24.18462784,50.19779262,65.90600335,9.850517716,43.47644543,39.22862698,12.37081919,37.49633521,42.43221203,65.64379027,37.99497181,18.30080821,64.61110717,47.09657182,26.26664703,29.0911134,35.01992469,0,32.21838492,3.716146499,0,28.23273026,24.17271893,42.41433173,43.94035918,20.89718502,26.81478868,60.76869334,46.41837002,39.22862698,47.17041238,49.80942236,73.54614663,55.79265005,24.92332899,58.33980794,60.55700918
ENSG00000155463,138.7381445,168.7513522,193.8373112,348.7331632,370.9865064,270.0003324,191.699415,366.9556235,530.0759347,429.1571482,177.3604122,439.8322996,179.6552578,298.9308009,201.9356132,379.4307965,322.1502397,438.2804515,448.7266344,526.8207103,609.2564284,537.5884309,451.840644,319.7250664,425.0465607,299.1008517,656.9743109,493.3689391,393.4225437,476.4095606,409.5193442,265.6850111,269.9049013,760.8651054,523.9417449,256.3187619,331.896468,341.084112,532.0361111,537.4003045,322.1502397,546.0882356,444.4533072,258.7248373,536.7459574,608.8413224,284.5553898,496.2438882
ENSG00000155465,558.3364353,93.41592712,712.3521185,176.6608787,181.7684891,259.5934673,131.7521753,258.0526643,256.0172262,90.6258283,187.8373986,111.0853245,224.5690722,343.6527317,536.8532155,166.0009734,183.0669259,259.7872031,218.216377,243.5719184,229.0694765,80.0319619,283.346996,231.1345793,213.7006946,202.5073755,261.8200206,288.9143787,822.6107732,225.0005242,222.2255606,1647.247069,116.8835033,311.079871,423.6443252,312.8135094,293.7898365,229.5345911,225.7122896,240.2270284,183.0669259,200.1718782,173.0558136,215.3851437,205.6062474,267.0356677,250.0277483,201.7796527
ENSG00000155495,0,0,29.07559667,0,0,0,0,0,0,6.431510396,0,0,0,2.353785834,0,0,0,0,0,0,0,0,6.941685871,0,0,0,0.48485189,0,0,0,0,0,0,0,0,7.323393196,0,0,0,0.478539897,0,0,0,0,0,32.04428013,0,0.462267246
ENSG00000155506,781.6710094,804.5823401,610.5875301,1489.572409,1205.333669,1701.522437,751.6461598,1144.270224,1463.937428,1043.658732,1233.290967,1310.478902,1828.256447,804.9947551,684.6109813,1355.674616,1226.786153,1390.833529,2446.482199,1862.608788,1965.894761,2045.261248,1769.498835,1744.499894,1400.534305,1320.958152,1803.164179,1810.736106,566.290025,1521.130304,1327.407529,1078.681145,1782.614588,2045.472454,1460.050996,1354.827741,1082.965883,1513.426673,1668.038623,1735.664207,1226.786153,2117.225817,1502.584241,1572.048884,1607.654879,1853.227534,1133.459126,1566.161428
ENSG00000155508,104.8995727,256.1404453,135.6861178,173.7930073,126.6419801,87.88019384,93.54404443,138.8907306,80.75711161,59.05295909,76.33232929,60.66652408,73.97569438,103.5665767,68.95362401,98.81010324,124.8183586,143.1480507,103.8832893,104.7028608,169.5797915,109.1344935,111.0669739,61.94673162,145.9993726,145.7375255,106.1825639,146.2596855,5.960947632,123.5918372,164.2536752,308.1946129,110.6723026,100.4318917,138.2208222,123.4514853,105.7151713,109.4043378,114.0963222,182.8022407,124.8183586,128.8115107,180.0802193,99.81262757,153.4297876,105.0340293,107.1547493,183.5200965
ENSG00000155511,6.767714367,42.18783806,0,0,4.96635216,1.15631834,5.928847886,3.156607514,1.718236417,60.22232461,0,12.29726839,2.641989085,7.061357501,39.40207086,47.42884956,20.20868662,1.767259885,2.458776079,40.77900896,0,26.67732063,11.35912233,11.98968999,19.42733588,5.083867168,3.87881512,4.634990033,315.9302245,7.922553669,36.41823569,0,12.42240131,2.877704635,6.486897794,5.23099514,7.375477067,15.01628166,0,9.570797942,20.20868662,6.652237644,1.915747014,10.50659238,5.165986116,14.24190228,2.381216651,4.391538834
ENSG00000155530,10.15157155,57.25492308,33.92152945,2.867871407,40.2274525,34.6895502,13.8339784,68.65621344,76.46152057,18.12516566,161.6449326,18.44590259,23.77790177,11.76892917,68.95362401,35.57163717,67.75853751,88.36299425,38.11102923,1.653203066,51.96800063,45.27060471,78.88279399,61.28063773,68.29002914,33.04513659,51.39430033,52.52988704,53.64852869,41.19727908,0.7432293,0,36.70254934,20.43170291,52.39417449,16.73918445,18.43869267,30.03256332,112.8561448,21.53429537,67.75853751,39.30867698,1.277164676,26.26648094,54.24285421,26.70356677,20.24034153,76.50522916
ENSG00000155542,54.14171493,33.14758704,150.2239161,0,22.84521994,15.61029759,7.246369639,10.25897442,8.591182086,26.31072435,14.96712339,12.29726839,68.69171621,58.84464584,14.77577657,86.95289085,22.58617917,12.37081919,20.89959667,15.98096297,23.24884239,29.91093525,5.048498815,11.98968999,19.42733588,23.72471345,18.90922371,3.604992248,0,19.54229905,0,0,11.2930921,10.64750715,33.43247325,5.23099514,18.43869267,22.52442249,81.8517094,24.88407465,22.58617917,39.91342586,1.915747014,9.193268329,16.53115557,28.48380456,9.524866603,32.3587072
ENSG00000155545,169.1928592,265.1806963,290.7559667,161.7479474,132.6016027,115.631834,202.239589,149.1497051,84.19358445,249.0748571,122.7304118,115.5943229,248.346974,185.9490809,201.9356132,118.5721239,175.9344483,288.0633612,194.8580043,127.2966361,164.7932652,109.9428972,151.4549645,279.0933392,251.9666592,157.5998822,100.3643412,141.6246955,5.960947632,128.3453694,316.6156817,69.07810289,141.1636513,151.0794933,169.1583348,213.4246017,172.0944649,150.1628166,199.6685638,154.0898469,175.9344483,206.8241158,196.0447778,246.9049208,223.6871988,188.7052052,179.7818571,235.5251617
ENSG00000155561,274.0924319,792.528672,198.6832439,453.6972567,717.141252,404.1332598,560.6055057,553.1954669,595.3689186,557.7873561,729.6472653,582.4806129,562.7436751,378.9595192,216.7113898,407.0976254,530.1808373,851.8192645,1558.864034,776.4543733,1243.813068,665.3162085,883.4872927,977.8258282,800.0530138,1118.450777,808.2481005,887.8580908,53.64852869,792.7835371,975.8600706,58.45070244,644.8355591,773.5270058,953.0749836,664.3363828,464.6550552,558.8201961,875.5652551,812.0822054,530.1808373,809.7587459,937.4388721,998.1262757,827.5909757,642.6658403,541.726788,934.4732371
ENSG00000155592,138.7381445,15.06708502,29.07559667,153.7179074,67.04575417,78.62964712,74.43997902,37.87929017,46.39238327,42.09715895,132.459042,75.8331551,105.6795634,117.6892917,4.925258858,106.7149115,85.58973159,56.55231632,65.77226011,159.258562,101.8846328,311.2354074,79.51385634,171.1861293,114.2091867,94.8988538,111.5159347,94.75979623,0,60.21140788,46.82344588,0,62.67666117,120.2880537,70.8568836,36.61696598,108.1736636,86.87991532,89.29277389,122.9847536,85.58973159,96.75982027,113.0290738,186.4920147,121.4006737,99.69331595,63.10224124,137.293372
ENSG00000155621,23.68700028,0,14.53779834,45.88594252,24.8317608,5.7815917,34.91432644,9.469822543,9.450300295,14.61706908,24.69575359,20.08553838,31.70386902,65.90600335,44.32732972,11.85721239,16.64244781,74.22491517,46.7167455,25.90018137,43.07873736,39.61177912,57.42667402,29.30813109,39.4433789,24.57202464,26.18200206,38.62491694,0,26.40851223,52.02605098,0,33.3146217,76.83471375,43.91130815,21.97017959,11.0632156,21.45183094,93.01330614,25.36261455,16.64244781,29.63269496,68.32831016,27.57980499,48.04367087,101.4735537,51.19615799,58.7079402
ENSG00000155622,0,0,0,0,0,1.73447751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177414296,0,0,0,0,0,0,0,0,0.575540927,0,0,0,0,0,0,0,0.604748877,0,0,0.516598612,0,0,0
ENSG00000155629,121.8188586,144.6440162,179.2995128,285.6399922,419.1601223,490.8571353,403.1616563,435.611837,284.3681271,144.4166425,897.2790473,194.2968406,401.5823409,160.0574367,329.9923435,292.4779056,622.9030465,404.7025137,413.6890753,736.226432,388.3924258,573.9665954,645.576786,532.8751107,604.0135336,481.2727585,447.5182944,783.8283145,0,433.0996005,413.2354907,185.9795078,464.71074,533.5264393,889.7029821,289.7971308,413.0267158,642.4823367,906.5696905,432.600067,622.9030465,1044.40131,447.0076366,216.6984678,888.5496119,437.9384951,251.2183566,1017.450208
ENSG00000155636,30.45471465,0,19.38373112,69.40248806,57.11304984,56.65959866,50.72458747,15.78303757,33.50561014,17.5404829,33.67602763,38.53144097,31.70386902,51.78328834,9.850517716,19.76202065,46.36110461,77.75943494,63.31348404,67.23025801,52.65179011,42.03699009,33.44630465,44.62829052,62.99166481,96.59347619,60.12163435,104.5447752,0,57.04238641,46.08021658,15.94110067,60.41804275,50.35983111,95.30749836,32.43216987,92.19346334,45.04884498,97.9740158,70.34536488,46.36110461,44.75141687,26.82045819,27.57980499,73.87360145,55.18737133,48.81494134,87.36850943
ENSG00000155640,179.3444307,295.3148664,135.6861178,337.8352518,276.1291801,179.2293427,320.1577859,301.4560176,213.920434,160.7877599,469.2193183,211.1031074,327.6066466,185.9490809,142.8325069,221.3346313,290.0540904,280.9943217,392.7894786,444.7116247,460.1903214,491.5094226,388.1033464,335.0452259,420.9256106,388.9158383,373.3359553,354.834237,166.9065337,385.0361083,286.8865097,74.39180311,291.9264309,289.2093158,292.908385,265.7345531,269.2049129,309.9789571,451.4245791,307.7011538,290.0540904,446.9094199,252.2400235,258.7248373,419.4780726,357.8277948,363.1355392,350.8608395
ENSG00000155657,98131.85832,59364.31498,140740.4257,7114.615388,11329.24255,2004.477842,52954.49304,24332.70902,24994.32604,16487.46924,20362.77137,7878.85986,46232.167,79588.5604,192173.7501,79909.70669,32308.93493,16483.23295,4524.147985,17295.25941,13595.78627,16093.69997,20841.46523,22122.97632,25624.06731,29376.27912,11386.26178,16295.07996,64604.75043,9020.619607,30353.4846,129399.2278,4282.340525,9413.835171,14028.16598,21297.47361,34867.56783,23923.08187,36535.62665,13467.54832,32308.93493,24610.25554,29948.23449,27716.39069,18275.19248,6693.694071,32092.84741,21895.75036
ENSG00000155659,0,0,0,171.4987102,75.98518805,76.89516961,32.27928294,47.34911271,133.1633223,99.98075251,145.1810969,138.5492239,18.4939236,58.84464584,14.77577657,19.76202065,74.89101514,77.75943494,63.31348404,76.59840872,95.04673799,151.1714836,106.6495375,11.3235961,206.0475017,169.4622389,202.1832381,108.1497674,0,228.1695457,141.213567,58.45070244,76.7930263,291.223709,363.7652686,184.1310289,94.65195569,105.1139716,86.81241906,209.121935,74.89101514,157.8394568,107.9204151,126.0791085,100.2201306,113.9352182,107.1547493,198.0815148
ENSG00000155660,456.8207198,301.3417004,314.9856306,885.5986906,969.4319417,1462.7427,467.7202222,755.2183478,1146.06369,506.335273,856.119458,800.1422635,644.6453368,402.4973776,945.6497007,1865.534749,975.9606893,880.0954227,2574.338555,981.4515535,1938.543181,927.2389929,1048.825629,692.7376439,1029.648801,1388.743048,923.1579985,804.4282702,286.1254863,1689.088442,1082.88509,170.0384071,1877.476562,1212.952504,1567.334306,1092.231785,1180.076331,843.056956,932.6134162,1968.234597,975.9606893,1511.267443,901.6782612,1050.659238,775.4145159,1091.285762,797.707578,1311.452176
ENSG00000155666,247.0215744,213.9526073,542.7444712,10.32433707,29.79811296,43.36193775,44.79573959,138.8907306,114.2627217,16.95580013,73.33890461,63.5358867,105.6795634,124.7506492,334.9176023,106.7149115,111.7421496,31.81067793,33.19347707,98.64111627,28.03536876,53.35464127,32.8152423,118.5647121,52.9836433,99.98272097,77.0914505,75.18983831,590.1338155,59.15506739,95.87657967,15.94110067,37.83185855,41.15117628,45.9072767,119.2666892,65.15004743,70.79104211,37.20532245,58.38186745,111.7421496,63.49863205,56.83382808,7.879944282,47.01047365,48.06642019,72.62710785,58.47680658
ENSG00000155714,128.586573,575.5626478,528.2066729,0,6.456257809,0.57815917,95.52032706,58.39723901,42.95591043,38.00437961,9.728630204,14.34681313,0,148.2885075,152.6830246,146.2389528,52.30483597,33.57793781,2.458776079,21.49163986,12.99200016,18.59328408,7.572748223,19.98281665,54.74976474,16.0989127,12.12129725,6.179986711,339.774015,0.528170245,0,100.9603042,2.823273026,9.784195758,8.981858484,37.66316501,54.08683182,32.17774641,64.48922559,8.135178251,52.30483597,7.861735397,23.6275465,5.253296188,13.4315639,30.26404234,45.24311636,9.01421129
ENSG00000155719,47.37400057,0,0,46.4595168,7.946163457,5.7815917,7.246369639,0,5.154709252,1.169365526,0,0.819817893,0,14.122715,0,7.904808259,17.83119408,1.767259885,0.61469402,0,1.367578964,0,0,19.98281665,7.653192921,0.847311195,33.45478041,10.29997785,5.960947632,4.225361957,63.91771978,0,5.646546052,14.38852317,12.97379559,0,25.81416973,5.362957736,0,4.306859074,17.83119408,4.837991013,1.915747014,0,4.649387504,21.36285342,5.953041627,0.462267246
ENSG00000155729,47.37400057,48.21467206,101.7645884,83.7418451,128.628521,241.6705331,113.9656316,78.91518786,121.1356674,167.2192703,111.5050693,90.99978612,105.6795634,164.7650084,177.3093189,94.85769911,110.5534033,116.6391524,175.8024897,139.9711929,132.6551595,136.6202178,133.7852186,137.8814349,141.8784226,95.74616499,158.0617161,190.0345914,0,118.3101348,136.0109619,0,102.7671381,200.2882426,156.1845392,92.06551446,57.77457036,126.5658026,164.9435962,135.9053308,110.5534033,185.6579051,184.5502957,63.03955425,167.3779501,256.354241,145.2542157,219.8080753
ENSG00000155744,362.0727186,310.3819514,445.8258156,230.0032869,254.2772306,86.14571633,264.1631114,305.401777,268.0448811,200.5461878,218.5200015,207.004018,324.9646575,282.4543001,320.1418258,324.0971386,257.957941,367.5900561,249.565772,313.5575148,278.9861086,491.5094226,324.3660489,260.4427104,262.5633879,233.0105785,320.4870993,285.8243854,172.8674813,277.2893784,535.1250958,244.4302102,302.0902138,240.288337,294.4053614,356.7538686,138.9048181,232.7523657,343.529144,235.4416294,257.957941,169.9344343,556.8437987,337.5242801,329.5899142,208.2878208,321.4642478,290.5349639
ENSG00000155749,43.99014338,12.05366802,9.691865558,0,10.92597475,2.89079585,55.99467448,32.35522702,31.78737372,5.846827632,8.980274034,12.70717734,29.06187994,49.42950251,64.02836515,19.76202065,33.28489562,22.9743785,4.917552158,21.49163986,10.25684223,19.40168773,11.35912233,13.32187777,15.89509299,35.58707017,16.48496426,18.53996013,101.3361097,14.78876685,5.945834398,53.13700222,10.16378289,15.82737549,11.97581131,4.184796112,33.1896468,26.81478868,11.16159674,13.87765702,33.28489562,19.35196405,42.78501664,26.26648094,14.98135973,0,20.24034153,22.65109504
ENSG00000155754,189.4960023,171.7647692,179.2995128,37.2823283,18.37550299,26.01716265,111.3305881,14.99388569,15.46412776,66.06915224,33.67602763,5.738725251,76.61768347,237.7323692,359.5438966,130.4293363,28.52991053,38.87971747,4.917552158,26.45124906,10.25684223,47.69581568,11.35912233,38.63344553,71.82227203,33.04513659,23.27289072,21.62995349,41.72663342,28.52119321,28.98594269,398.5275167,12.98705592,21.00724383,27.94355973,18.8315825,20.89718502,43.97625343,29.76425796,32.06217311,28.52991053,19.35196405,5.108658704,3.939972141,44.42748059,19.58261563,21.43094986,50.38712978
ENSG00000155755,10.15157155,33.14758704,43.61339501,254.0934067,78.46836413,52.61248447,83.00387041,138.1015788,25.77354626,98.22670422,21.70232892,72.55388352,26.41989085,103.5665767,24.62629429,27.66682891,32.09614934,74.22491517,30.73470099,52.90249811,60.85726389,71.13952169,37.86374112,108.5733038,68.29002914,56.76985004,61.09133813,39.65491473,0,61.79591861,69.12032488,42.50960178,40.65513157,68.4893703,77.34378139,46.03275723,73.75477067,34.32292951,48.36691919,115.8066551,32.09614934,84.66484274,243.9384531,107.6925719,81.10598201,69.42927361,58.33980794,105.1657984
ENSG00000155760,0,0,72.68899168,110.6998363,73.00537676,120.8352665,7.905130515,53.66232774,85.91182086,39.7584279,6.735205526,100.0177829,47.55580353,70.61357501,39.40207086,31.61923304,57.05982106,12.37081919,133.3886023,78.80267948,54.70315856,172.1899786,146.4064656,188.5045704,98.31409367,230.4686449,219.6379061,81.88482392,119.2189526,89.78894158,26.75625479,5.313700222,212.8747861,240.288337,145.2067122,224.932791,52.85758565,96.53323924,70.69011266,309.1367735,57.05982106,120.3450265,125.1621382,131.3324047,58.89224172,133.5178339,79.7707578,88.0619103
ENSG00000155761,108.2834299,696.0993279,440.9798829,87.75686507,67.54238938,23.70452597,135.7047405,69.44536531,94.50300295,31.57286921,101.7764391,61.89625092,134.7414433,301.2845867,403.8712264,229.2394395,177.1231945,185.5622879,111.8743116,73.84307028,69.06273768,311.2354074,99.7078516,212.4839504,135.9913511,55.92253885,41.21241065,46.34990033,131.1408479,170.0708188,215.5364969,207.2343087,355.1677466,64.17281335,142.7117515,130.7748785,90.96421716,57.91994354,95.49366097,141.1692696,177.1231945,100.3883135,192.2132837,191.7453109,156.5293793,89.01188924,367.8979725,128.5102943
ENSG00000155792,155.6574304,250.1136113,111.4564539,418.1356512,333.24223,243.4050106,261.5280679,116.0053262,49.8288561,129.7995734,279.1368512,314.8100709,237.7790177,171.8263659,172.38406,106.7149115,209.2193439,577.8939824,193.6286162,200.5886387,220.1802132,607.919549,406.4041546,440.9541541,350.2807529,242.3310017,326.7901738,297.6693599,17.8828429,397.1840239,321.8182868,175.3521073,579.9002795,1181.873293,662.1625672,293.9819269,169.6359725,254.2041967,256.7167249,360.3405425,209.2193439,212.2668557,289.2777991,221.9517639,407.0797059,404.1139772,353.6106726,400.3234347
ENSG00000155816,0,0,9.691865558,20.07509985,57.60968506,34.6895502,153.4912842,33.93353078,23.19619163,20.46389671,33.67602763,54.92779883,50.19779262,89.44386168,78.80414173,55.33365782,29.7186568,74.22491517,5.532246178,72.18986721,17.09473705,41.22858643,27.13568113,376.3430469,51.806229,110.1504553,137.6979367,36.56492137,0,39.61276834,31.21563059,0,24.28014802,72.51815679,59.87905656,6.277194168,27.04341591,39.68588724,38.44549987,94.27235973,29.7186568,40.51817474,37.67635794,49.90631379,52.69305838,17.80237785,44.05250804,66.10421613
ENSG00000155827,189.4960023,81.36225911,67.8430589,503.0246449,286.0618844,228.3728721,189.0643715,306.9800808,189.8651241,242.058664,417.5827426,239.7967337,142.6674106,195.3642242,280.7397549,256.9062684,257.957941,286.2961014,544.6189015,395.6666004,335.0568462,304.7681781,357.8123535,535.5394863,370.2967959,312.6578308,264.7291319,269.3444208,125.1799003,293.662656,289.8594269,132.8425056,370.413421,617.2676441,437.616105,326.4140967,258.1416973,313.1967318,427.8612082,342.1560264,257.957941,387.64403,276.5061523,246.9049208,332.6895058,265.2554299,388.1383141,439.385017
ENSG00000155833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22938804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287770463,0,0,0,0,0,0,0,0,0,0,0,0,1.190608325,0
ENSG00000155846,0,3.013417004,24.22966389,53.34240818,103.7967602,147.4305883,38.20813082,74.96942846,54.98356535,25.14135882,35.17273997,81.98178929,0,9.415143335,0,11.85721239,80.8347465,125.4754518,124.168192,71.63879952,179.1528443,46.88741202,43.54330228,59.94844996,53.57235045,104.2192769,170.6678653,191.0645891,17.8828429,133.0989016,43.10729938,0,173.3489638,231.3674526,155.6855471,114.0356941,43.02361622,78.29918294,86.81241906,120.1135142,80.8347465,110.0642956,56.19524574,11.81991642,107.4525112,135.2980717,144.0636074,68.64668598
