Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezid,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
ENSG00000147799,ARHGAP39,Rho GTPase activating protein 39,protein_coding,147.930878580266,0.822001032021555,0.26804399200551,3.06666463915616,0.002164615643777,0.00845708178905256,80728,Q9C0H5; A0A2X0SSG1,"Predicted to enable GTPase activator activity. Involved in postsynapse organization. Is active in glutamatergic synapse. [provided by Alliance of Genome Resources, Apr 2022]",8,144529179,144685846,156668,-1,CrGAP; Vilse,CRGAP; KIAA1688; VILSE,52.35,HGNC:29351,615880,CCDS78374; CCDS34971,R-HSA-162582; R-HSA-194315; R-HSA-9012999; R-HSA-9716542; R-HSA-1266738; R-HSA-9675108; R-HSA-9013149; R-HSA-422475; R-HSA-9013148; R-HSA-9013404; R-HSA-9013423; R-HSA-9035034; R-HSA-8980692; R-HSA-376176; R-HSA-9013026; R-HSA-9013106; R-HSA-9013405; R-HSA-9013408; R-HSA-428543,uc064rpf.1; uc064rpe.2; uc064rpg.1,,Lung|T|Ciliated cell; Esophagus|T|Ciliated epithelial cell; Fetal gonad|T|Mitotic arrest phase fetal germ cell; Lung|N|Ciliated cell; Esophagus|N|Ciliated epithelial cell; Fetal gonad|N|Mitotic arrest phase fetal germ cell
ENSG00000147804,SLC39A4,solute carrier family 39 member 4,protein_coding,53.7023652722385,-2.40301994334257,0.618076226139824,-3.88790223877491,0.000101114334117971,0.000632799821273697,55630,Q6P5W5; A0A0S2Z5G8; E9PQ16; A0AAG2TIE2; A0AAG2TKD7; A0A0S2Z5G2,"This gene encodes a member of the zinc/iron-regulated transporter-like protein (ZIP) family. The encoded protein localizes to cell membranes and is required for zinc uptake in the intestine. Mutations in this gene result in acrodermatitis enteropathica. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2013]",8,144409742,144416844,7103,-1,AEZ; AWMS2; ZIP4,AEZ; AWMS2; ZIP-4; ZIP4,61.95,HGNC:17129,607059,CCDS43782; CCDS6424,R-HSA-1643685; R-HSA-382551; R-HSA-5619115; R-HSA-425407; R-HSA-425366; R-HSA-5619102; R-HSA-425410; R-HSA-435354; R-HSA-442380; R-HSA-5619088,uc064rme.1; uc064rmf.1; uc064rmg.1; uc064rmh.1; uc003zcp.4; uc003zcq.5; uc064rmi.1; uc064rmj.1; uc064rmk.1,,Fetal gonad|T|Oogenesis phase fetal germ cell; Fetal gonad|N|Oogenesis phase fetal germ cell
ENSG00000147813,NAPRT,nicotinate phosphoribosyltransferase,protein_coding,69.1734635960223,-1.30086066019715,0.453026084366609,-2.87149174206145,0.00408539456130485,0.0144169379937149,93100,Q6XQN6; A0A087WUT5; H0YDA6; C9J8U2; G5E977; H0YF31,"Nicotinic acid (NA; niacin) is converted by nicotinic acid phosphoribosyltransferase (NAPRT; EC 2.4.2.11) to NA mononucleotide (NaMN), which is then converted to NA adenine dinucleotide (NaAD), and finally to nicotinamide adenine dinucleotide (NAD), which serves as a coenzyme in cellular redox reactions and is an essential component of a variety of processes in cellular metabolism including response to stress (Hara et al., 2007).[supplied by OMIM, Mar 2008]",8,143574785,143578649,3865,-1,NAPRT1; PP3856,NAPRT1; PP3856,67.89,HGNC:30450,611552,CCDS6403; CCDS69555,R-HSA-168249; R-HSA-168256; R-HSA-6798695; R-HSA-1430728; R-HSA-196807; R-HSA-196849; R-HSA-196854; R-HSA-197264,uc064qzx.1; uc064qzy.1; uc003yym.7; uc011lkh.4; uc064qzz.1; uc064raa.1; uc064rab.1; uc003yyn.6; uc064rac.1; uc064rad.1; uc064rae.1; uc064raf.1; uc064rag.1; uc064rah.1,,Fetal kidney|T|Monocyte; Fetal kidney|N|Monocyte
ENSG00000147852,VLDLR,very low density lipoprotein receptor,protein_coding,743.144028904238,0.774273381195495,0.612258023266169,1.26461941170658,0.206007791078746,0.33205250243172,7436,P98155; A0A7P0T8F7; Q5VVF5; Q5VVF8; A0A7P0T8C1; A0A7P0T8N6; A0A7P0T897; A0A7P0Z477; A0A7P0TA42; A0A7P0TBI2; A0A7P0TAL1; A0A7P0T9P7; A0A804CHQ2; A0A7P0T8N9; A0A7P0TB10,"The low density lipoprotein receptor (LDLR) gene family consists of cell surface proteins involved in receptor-mediated endocytosis of specific ligands. This gene encodes a lipoprotein receptor that is a member of the LDLR family and plays important roles in VLDL-triglyceride metabolism and the reelin signaling pathway. Mutations in this gene cause VLDLR-associated cerebellar hypoplasia. Alternative splicing generates multiple transcript variants encoding distinct isoforms for this gene. [provided by RefSeq, Aug 2009]",9,2621182,2660056,38875,1,CAMRQ1; CARMQ1; CHRMQ1; VLDL-R; VLDLRCH,CARMQ1; CHRMQ1; VLDLRCH,42.45,HGNC:12698,192977,CCDS94376; CCDS6446; CCDS34979; CCDS94377,R-HSA-382551; R-HSA-1266738; R-HSA-9675108; R-HSA-422475; R-HSA-174824; R-HSA-8866427; R-HSA-8964043; R-HSA-8866376; R-HSA-8964046,uc064rwt.2; uc289bhj.1; uc289cpv.1; uc003zhk.3; uc289bmy.1; uc289cwb.1; uc289ccw.1; uc289cov.1; uc289aoc.1; uc289cur.1; uc288zza.1; uc289afo.1; uc289aqd.1; uc289ane.1; uc003zhl.3; uc289dbg.1; uc289agk.1; uc289akn.1; uc064rwu.2; uc289bul.1; uc288zve.1; uc289bho.1; uc289bqe.1; uc288zty.1; uc289arn.1; uc288zld.1; uc288zwi.1; uc289avq.1; uc289cjt.1; uc289bhi.1; uc289cys.1; uc289ckz.1,,Fetal gonad|T|Oogenesis phase fetal germ cell; Fetal gonad|N|Oogenesis phase fetal germ cell
ENSG00000147853,AK3,adenylate kinase 3,protein_coding,233.43034137655,-0.662465075469443,0.211516803762554,-3.13197374244138,0.00173635403546074,0.00701419012104947,50808,Q9UIJ7; Q7Z4Y4; Q7Z531,"The protein encoded by this gene is a GTP:ATP phosphotransferase that is found in the mitochondrial matrix. Several transcript variants encoding a few different isoforms have been found for this gene. [provided by RefSeq, Dec 2010]",9,4709556,4742043,32488,-1,AK3L1; AK6; AKL3L; AKL3L1; FIX,AK3L1; AK6; AKL3L1,41.46,HGNC:17376,609290,CCDS6455; CCDS56561; CCDS56562,R-HSA-109582; R-HSA-983231,uc003ziq.5; uc022bda.3; uc003zir.4; uc011lma.4,,Lung|T|SLC16A7+ cell; Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal kidney|T|Natural killer T (NKT) cell; Lung|N|SLC16A7+ cell; Fetal gonad|N|Meiotic prophase fetal germ cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147854,UHRF2,ubiquitin like with PHD and ring finger domains 2,protein_coding,407.187777309296,-0.181471478860156,0.250998103324041,-0.722999403010925,0.469680250975506,0.607328792658122,115426,Q96PU4; B1AL33; A0A0A0MSQ3,"This gene encodes a nuclear protein which is involved in cell-cycle regulation. The encoded protein is a ubiquitin-ligase capable of ubiquinating PCNP (PEST-containing nuclear protein), and together they may play a role in tumorigenesis. The encoded protein contains an NIRF_N domain, a PHD finger, a set- and ring-associated (SRA) domain, and a RING finger domain and several of these domains have been shown to be essential for the regulation of cell proliferation. This protein may also have a role in intranuclear degradation of polyglutamine aggregates. Alternative splicing results in multiple transcript variants some of which are non-protein coding. [provided by RefSeq, Feb 2012]",9,6413151,6507054,93904,1,NIRF; RNF107; TDRD23; URF2,MGC33463; NIRF; RNF107; TDRD23; URF2,38.99,HGNC:12557,615211,CCDS6469,R-HSA-392499; R-HSA-597592; R-HSA-2990846; R-HSA-3108232; R-HSA-3899300,uc003zjz.4; uc064sas.1; uc003zjy.5; uc064sat.1; uc064sau.1; uc064sav.1; uc064sax.1; uc064say.1; uc064saz.1; uc003zkb.4; uc064sba.1; uc064sbb.1; uc064sbc.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147862,NFIB,nuclear factor I B,protein_coding,1223.60842260908,-2.31643369722341,0.320110265350547,-7.23636180391379,4.60880822790086e-13,1.69068573767383e-11,4781,O00712; Q5VW26; Q5VW30; Q5VW27; Q5VW28; A0A1B0GWB8; A0A1B0GW37; A0A1B0GTC1; A0A1B0GWI9; Q5W0Y9; Q5VW31; U3KPY9; A0A1B0GU97; A0A0A0MRX8; A0A2R8Y7V8; U3KQE8; A0A1B0GWJ4; A0A1B0GVN4; A0A0S2Z4H3,"Enables DNA-binding transcription activator activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding activity; and transcription regulator inhibitor activity. Involved in brain development; negative regulation of DNA binding activity; and regulation of transcription by RNA polymerase II. Located in fibrillar center and nucleoplasm. [provided by Alliance of Genome Resources, Apr 2022]",9,14081843,14398983,317141,-1,CTF; HMGIC/NFIB; MACID; NF-I/B; NF1-B; NFI-B; NFI-RED; NFIB2; NFIB3,NFI-RED; NFIB2; NFIB3,38.29,HGNC:7785,600728,CCDS65007; CCDS6474; CCDS55291; ; CCDS94386; CCDS94385; CCDS94383; CCDS94389; CCDS94388; CCDS94384; CCDS94382; CCDS94390; CCDS55292; CCDS94387,R-HSA-74160; R-HSA-73980; R-HSA-74158; R-HSA-749476,uc003zld.4; uc003zle.4; uc003zlf.5; uc064sed.2; uc022bdo.2; uc011lmo.3; uc286bty.1; uc286btz.1; uc286bua.1; uc064sei.2; uc286bub.1; uc286buc.1; uc286bud.1; uc286bue.1; uc022bdp.2; uc284qyc.1; uc064see.1; uc284qyd.1; uc286buf.1; uc064sef.1; uc064seh.1; uc286bug.1,,Embryonic prefrontal cortex|T|Microglial cell; Fetal gonad|T|Endothelial cell; Fetal gonad|T|Gonadal endothelial cell; Brain|T|Cancer stem cell; Embryonic prefrontal cortex|N|Microglial cell; Fetal gonad|N|Endothelial cell; Fetal gonad|N|Gonadal endothelial cell; Brain|T|Cancer stem cell
ENSG00000147872,PLIN2,perilipin 2,protein_coding,166.09883964729,-1.49331361366312,0.47004394734431,-3.1769659456316,0.00148824510200287,0.00618419645922928,123,Q99541; Q5SYF3; Q5SYF5; Q5SYF4,"The protein encoded by this gene belongs to the perilipin family, members of which coat intracellular lipid storage droplets. This protein is associated with the lipid globule surface membrane material, and maybe involved in development and maintenance of adipose tissue. However, it is not restricted to adipocytes as previously thought, but is found in a wide range of cultured cell lines, including fibroblasts, endothelial and epithelial cells, and tissues, such as lactating mammary gland, adrenal cortex, Sertoli and Leydig cells, and hepatocytes in alcoholic liver cirrhosis, suggesting that it may serve as a marker of lipid accumulation in diverse cell types and diseases. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Mar 2011]",9,19108375,19149290,40916,-1,ADFP; ADRP,ADFP; ADRP,44.99,HGNC:248,103195,CCDS6490,R-HSA-1430728; R-HSA-1989781; R-HSA-400206; R-HSA-556833; R-HSA-1632852; R-HSA-9612973; R-HSA-9613829; R-HSA-9615710; R-HSA-9663891; R-HSA-9613354,uc064shh.1; uc003zno.5; uc064shi.1; uc064shj.1; uc064shk.1; uc064shl.1; uc064shm.1; uc003znp.2,,Embryonic prefrontal cortex|T|Neural progenitor cell; Large intestine|T|Paneth cell; Fetal gonad|T|Leydig precursor cell; Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Adipose tissue|N|Fat cell (adipocyte); Embryonic prefrontal cortex|N|Neural progenitor cell; Large intestine|N|Paneth cell; Fetal gonad|N|Leydig precursor cell; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147874,HAUS6,HAUS augmin like complex subunit 6,protein_coding,95.4321447402069,0.487121823491917,0.317209005951151,1.53564941206913,0.124624388442687,0.22636163605836,54801,Q7Z4H7; Q5SYF9; Q5VY60,"The protein encoded by this gene is a subunit of the augmin complex. The augmin complex plays a role in microtubule attachment to the kinetochore and central spindle formation. This protein may have a role in efficient chromosome congression and segregation by promoting microtubule-dependent microtubule amplification. Pseudogenes of this gene are located on chromosomes 7 and 20. Alternative splicing results in multiple transcript variants that encode different protein isoforms. [provided by RefSeq, Aug 2012]",9,19053141,19102904,49764,-1,Dgt6; FAM29A,DGT6; FAM29A; FLJ20060; KIAA1574,39.6,HGNC:25948,613433,CCDS6489,R-HSA-1640170; R-HSA-68877; R-HSA-68886; R-HSA-69278; R-HSA-1852241; R-HSA-2565942; R-HSA-380259; R-HSA-380270; R-HSA-380284; R-HSA-380287; R-HSA-380320; R-HSA-453274; R-HSA-5617833; R-HSA-5620912; R-HSA-69275; R-HSA-8854518,uc003znk.6; uc003znl.2; uc064she.1,,
ENSG00000147883,CDKN2B,cyclin dependent kinase inhibitor 2B,protein_coding,81.960109558617,-0.38293410038337,0.344078995130132,-1.11292495561533,0.265740661034362,0.401945742350051,1030,P42772; K7PPU3; Q8NIA6; Q5ZEY8,"This gene lies adjacent to the tumor suppressor gene CDKN2A in a region that is frequently mutated and deleted in a wide variety of tumors. This gene encodes a cyclin-dependent kinase inhibitor, which forms a complex with CDK4 or CDK6, and prevents the activation of the CDK kinases, thus the encoded protein functions as a cell growth regulator that controls cell cycle G1 progression. The expression of this gene was found to be dramatically induced by TGF beta, which suggested its role in the TGF beta induced growth inhibition. Two alternatively spliced transcript variants of this gene, which encode distinct proteins, have been reported. [provided by RefSeq, Jul 2008]",9,22002903,22009305,6403,-1,CDK4I; INK4B; MTS2; P15; TP15; p15INK4b,CDK4I; INK4B; MTS2; P15; P15INK4B; TP15,41.04,HGNC:1788,600431,CCDS6512; CCDS6513,R-HSA-2262752; R-HSA-8953897; R-HSA-212436; R-HSA-73857; R-HSA-74160; R-HSA-162582; R-HSA-1640170; R-HSA-69278; R-HSA-2559582; R-HSA-2559583; R-HSA-453279; R-HSA-2559580; R-HSA-2559585; R-HSA-69231; R-HSA-69236; R-HSA-170834; R-HSA-2173793; R-HSA-2173796; R-HSA-9006936,uc003zpo.5; uc003zpn.5; uc064skn.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147889,CDKN2A,cyclin dependent kinase inhibitor 2A,protein_coding,32.5960663798931,2.17809611679268,0.438171269041809,4.97087844567201,6.66502277800925e-07,7.82023721905233e-06,1029,Q8N726; P42771; K7PML8; J3QRG6; K7ES20; K7ENC6; D1LYX3; Q5ZEY9; L8E941; Q208B5; Q9UPB7; A7LNE7; Q2MJK0,"This gene generates several transcript variants which differ in their first exons. At least three alternatively spliced variants encoding distinct proteins have been reported, two of which encode structurally related isoforms known to function as inhibitors of CDK4 kinase. The remaining transcript includes an alternate first exon located 20 Kb upstream of the remainder of the gene; this transcript contains an alternate open reading frame (ARF) that specifies a protein which is structurally unrelated to the products of the other variants. This ARF product functions as a stabilizer of the tumor suppressor protein p53 as it can interact with, and sequester, the E3 ubiquitin-protein ligase MDM2, a protein responsible for the degradation of p53. In spite of the structural and functional differences, the CDK inhibitor isoforms and the ARF product encoded by this gene, through the regulatory roles of CDK4 and p53 in cell cycle G1 progression, share a common functionality in cell cycle G1 control. This gene is frequently mutated or deleted in a wide variety of tumors, and is known to be an important tumor suppressor gene. [provided by RefSeq, Sep 2012]",9,21967752,21995301,27550,-1,ARF; CAI2; CDK4I; CDKN2; CMM2; INK4; INK4A; MLM; MTS-1; MTS1; P14; P14ARF; P16; P16-INK4A; P16INK4; P16INK4A; P19; P19ARF; TP16,ARF; CAI2; CDK4I; CDKN2; CMM2; INK4; INK4A; MLM; MTS1; P14; P14ARF; P16; P16-INK4A; P16INK4A; P19; P19ARF,41.19,HGNC:1787,600160,CCDS6510; CCDS6511; ; CCDS87644; CCDS56565,R-HSA-1643685; R-HSA-392499; R-HSA-597592; R-HSA-2262752; R-HSA-8953897; R-HSA-9711123; R-HSA-9755511; R-HSA-9759194; R-HSA-212436; R-HSA-73857; R-HSA-74160; R-HSA-2990846; R-HSA-3108214; R-HSA-3108232; R-HSA-109581; R-HSA-109606; R-HSA-5357801; R-HSA-1640170; R-HSA-69278; R-HSA-69620; R-HSA-3700989; R-HSA-2559582; R-HSA-2559583; R-HSA-8853884; R-HSA-8878159; R-HSA-453279; R-HSA-2559580; R-HSA-2559585; R-HSA-69231; R-HSA-69236; R-HSA-69541; R-HSA-69563; R-HSA-69580; R-HSA-69615; R-HSA-8941858; R-HSA-3232118; R-HSA-5633007; R-HSA-9645723; R-HSA-9734009; R-HSA-8951936; R-HSA-6804757; R-HSA-6806003; R-HSA-111471; R-HSA-9630747; R-HSA-9630750; R-HSA-9630794; R-HSA-9632693; R-HSA-9632700; R-HSA-9675132; R-HSA-9645722; R-HSA-9630791; R-HSA-9632697; R-HSA-9646303; R-HSA-9646304,uc003zpk.5; uc003zpl.5; uc064skb.1; uc064skc.1; uc064skd.1; uc010miu.4; uc064ske.1; uc003zpj.4; uc064skf.1; uc064skg.1; uc064skh.1; uc064ski.1; uc064skj.1; uc064skk.1,,Liver|T|Regulatory T (Treg) cell; Liver|T|Exhausted CD4+ T cell; Lung|T|FOXN4+ cell; Esophagus|T|Secretory progenitor cell; Fetal kidney|T|Natural killer T (NKT) cell; Liver|T|Regulatory T (Treg) cell; Liver|N|Exhausted CD4+ T cell; Lung|N|FOXN4+ cell; Esophagus|N|Secretory progenitor cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147894,C9orf72,C9orf72-SMCR8 complex subunit,protein_coding,241.620652012556,0.109398181041701,0.324182819252418,0.337458293730613,0.73577144689464,0.82273431308785,203228,Q96LT7; A0A2R8Y5K2; A0A2R8Y5U5; A0A5F9ZHW7,"The protein encoded by this gene plays an important role in the regulation of endosomal trafficking, and has been shown to interact with Rab proteins that are involved in autophagy and endocytic transport. Expansion of a GGGGCC repeat from 2-22 copies to 700-1600 copies in the intronic sequence between alternate 5' exons in transcripts from this gene is associated with 9p-linked ALS (amyotrophic lateral sclerosis) and FTD (frontotemporal dementia) (PMID: 21944778, 21944779). Studies suggest that hexanucleotide expansions could result in the selective stabilization of repeat-containing pre-mRNA, and the accumulation of insoluble dipeptide repeat protein aggregates that could be pathogenic in FTD-ALS patients (PMID: 23393093). Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2016]",9,27535640,27573866,38227,-1,ALSFTD; DENND9; DENNL72; FTDALS; FTDALS1,DENND9; DENNL72; MGC23980,36.96,HGNC:28337,614260,CCDS6522; CCDS6523,,uc288mek.1; uc003zqq.5; uc022bfa.3; uc064sml.1; uc286bvb.1; uc286bvc.1; uc003zqr.2; uc064smm.1,,Fetal kidney|T|Monocyte; Fetal kidney|N|Monocyte
ENSG00000147905,ZCCHC7,zinc finger CCHC-type containing 7,protein_coding,266.221203450676,0.0841057989798075,0.271596493189974,0.309671888587228,0.756810482254336,0.838888838711059,84186,Q8N3Z6; B4E024; Q05DN1; X6R4A7,"Enables RNA binding activity. Located in cytosol and nucleolus. [provided by Alliance of Genome Resources, Apr 2022]",9,37120574,37358149,237576,1,AIR1; HSPC086,AIR1; FLJ22611,36.61,HGNC:26209,,CCDS6608,,uc003zzq.5; uc003zzs.3; uc064tbt.1; uc064tbu.1; uc064tbw.1; uc064tbz.1; uc064tca.1; uc064tcb.1; uc031tds.3,,Fetal gonad|T|Meiotic prophase fetal germ cell; Fetal gonad|T|Leydig cell; Fetal kidney|T|Natural killer T (NKT) cell; Kidney|T|B cell; Fetal gonad|N|Meiotic prophase fetal germ cell; Fetal gonad|N|Leydig cell; Fetal kidney|N|Natural killer T (NKT) cell; Kidney|N|B cell
ENSG00000147912,FBXO10,F-box protein 10,protein_coding,52.1337407264852,0.619214252417054,0.350487499943991,1.766722786165,0.0772746653797467,0.15613065622933,26267,Q9UK96; F5GXN9; J3KN78,"Members of the F-box protein family, such as FBXO10, are characterized by an approximately 40-amino acid F-box motif. SCF complexes, formed by SKP1 (MIM 601434), cullin (see CUL1; MIM 603134), and F-box proteins, act as protein-ubiquitin ligases. F-box proteins interact with SKP1 through the F box, and they interact with ubiquitination targets through other protein interaction domains (Jin et al., 2004 [PubMed 15520277]).[supplied by OMIM, Mar 2008]",9,37510892,37576380,65489,-1,FBX10; PRMT11,FBX10,46.46,HGNC:13589,609092,CCDS47966,R-HSA-392499; R-HSA-597592; R-HSA-168256; R-HSA-1280218; R-HSA-8951664; R-HSA-983168; R-HSA-983169,uc004aab.4; uc064tcs.1; uc064tct.1; uc064tcu.1; uc064tcw.1,,
ENSG00000147955,SIGMAR1,sigma non-opioid intracellular receptor 1,protein_coding,143.593166394379,0.151928471761209,0.338478553671239,0.448857010624003,0.653534809358972,0.762529410107529,10280,Q99720; Q5T1J1; B4DR71; A0A7P0TA12; A0A7P0T9D5; A0A7P0Z4C2,"This gene encodes a receptor protein that interacts with a variety of psychotomimetic drugs, including cocaine and amphetamines. The receptor is believed to play an important role in the cellular functions of various tissues associated with the endocrine, immune, and nervous systems. As indicated by its previous name, opioid receptor sigma 1 (OPRS1), the product of this gene was erroneously thought to function as an opioid receptor; it is now thought to be a non-opioid receptor. Mutations in this gene has been associated with juvenile amyotrophic lateral sclerosis 16. Alternative splicing of this gene results in transcript variants encoding distinct isoforms. [provided by RefSeq, Aug 2013]",9,34634722,34637844,3123,-1,ALS16; DSMA2; HMNR2; OPRS1; SIG-1R; SR-BP; SR-BP1; SRBP; hSigmaR1; sigma1R,OPRS1; SR-BP1,57.41,HGNC:8157,601978,CCDS6562; CCDS94402; CCDS94401; CCDS94399; CCDS6563; CCDS94400,R-HSA-1643685; R-HSA-5663205; R-HSA-9679191; R-HSA-9679506; R-HSA-9824446,uc003zuz.3; uc064ssx.1; uc003zvb.6; uc288zph.1; uc064ssz.2; uc289ait.1; uc289cgu.1; uc289bgt.1; uc289aod.1; uc003zvc.5; uc064ssy.1; uc289apk.1; uc064sta.1,,Fetal gonad|T|Retinoid acid signaling-responsive fetal germ cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal gonad|N|Retinoid acid signaling-responsive fetal germ cell; Fetal kidney|N|Natural killer T (NKT) cell
ENSG00000147996,ZNG1E,Zn regulated GTPase metalloprotein activator 1E,protein_coding,78.5425792526772,-0.582309390728489,0.527025939963689,-1.10489702037932,0.269204213678682,0.406224584530014,220869,Q5RIA9; Q6NVZ8; Q5JTY2; E7EUZ7; Q5RIB3; H0Y857; Q5RIB0,"Predicted to enable ATP binding activity. Predicted to be active in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]",9,65668805,65734041,65237,1,CBWD3; CBWD5; DC36,CBWD5,36.05,HGNC:24584,,CCDS75844; CCDS75843; CCDS87654; CCDS94413; CCDS83367; CCDS75841,,uc064tla.1; uc033cuc.2; uc064tlb.1; uc064tlc.1; uc064tld.1; uc004age.4; uc064tle.1; uc064tlf.1; uc064tlg.1; uc064tlh.1; uc064tli.1; uc011lrm.4; uc004aga.7; uc064tlj.1; uc064tlk.1; uc004agb.6; uc064tll.1; uc064tlm.1; uc064tln.1; uc064tlo.1; uc004afz.6; uc064tlp.1; uc064tlq.1; uc064tlr.1; uc064tls.1; uc064tlt.1; uc064tlu.1; uc064tlv.1; uc064tlw.1; uc064tlx.1; uc064tly.1; uc064tlz.1; uc064tma.1,,Kidney|T|B cell; Kidney|N|B cell
ENSG00000148019,CEP78,centrosomal protein 78,protein_coding,191.928338713563,1.03270562593077,0.314302879976169,3.28570207822808,0.00101728543332709,0.004504592796566,84131,Q5JTW2; A0A2R8Y7M8; A0A2R8Y7A4; A0A2R8Y589; A0A2R8Y432; A0A2R8Y7U5; A0A2R8YCP0; A0A2R8Y5W6; A0A2R8YFB0; A8MST6; A0A2U3TZI9; A0A2R8Y4C1,"This gene encodes a centrosomal protein that is both required for the regulation of centrosome-related events during the cell cycle, and required for ciliogenesis. The encoded protein has an N-terminal leucine-rich repeat (LRR) domain with six consecutive LRR repeats, and a C-terminal coiled-coil domain. It interacts with the N-terminal catalytic domain of polo-like kinase 4 (PLK4) and colocalizes with PLK4 to the distal end of the centriole. Naturally occurring mutations in this gene cause defects in primary cilia that result in retinal degeneration and sensorineural hearing loss which are associated with cone-rod degeneration disease as well as Usher syndrome. Low expression of this gene is associated with poor prognosis of colorectal cancer patients. [provided by RefSeq, Mar 2017]",9,78236062,78279690,43629,1,C9orf81; CRDHL; IP63,C9ORF81; FLJ12643,37.2,HGNC:25740,617110,CCDS83377; CCDS87660; ; CCDS83376; CCDS47985; CCDS47984; CCDS83378,R-HSA-1640170; R-HSA-68877; R-HSA-68886; R-HSA-69278; R-HSA-1852241; R-HSA-2565942; R-HSA-380259; R-HSA-380270; R-HSA-380284; R-HSA-380287; R-HSA-380320; R-HSA-453274; R-HSA-5617833; R-HSA-5620912; R-HSA-69275; R-HSA-8854518,uc004akx.3; uc286bzb.1; uc286bzc.1; uc286bzd.1; uc286bze.1; uc011lsp.2; uc286bzf.1; uc286bzg.1; uc286bzh.1; uc064tvt.3; uc064tvr.1; uc010mpp.4; uc004aky.6; uc064tvs.1; uc286bzi.1; uc286bzj.1; uc286bzk.1; uc286bzl.1; uc286bzm.1; uc286bzn.1; uc064tvu.1; uc064tvv.1; uc064tvw.1; uc004akz.2,,Peripheral blood|T|Effector CD8+ memory T (Tem) cell; Liver|T|CD4+ cytotoxic T cell; Fetal kidney|T|Natural killer T (NKT) cell; Embryo|T|Oocyte; Peripheral blood|N|Effector CD8+ memory T (Tem) cell; Liver|N|CD4+ cytotoxic T cell; Fetal kidney|N|Natural killer T (NKT) cell; Embryo|N|Oocyte
